split,cell_id,group,feature,quintile,bins,event_rate,mean_signed_drive,mean_absolute_drive,mean_recent_change,mean_feature,aligned_nll,LN_nll,CNN_nll,aligned_minus_LN,aligned_minus_CNN
consumed,70#7,PC_ON,A,2,9905,0.2082786471479051,0.25419073064168396,0.8685081816224663,0.9287597701637372,1.0976646741132672,0.4487242126157317,0.4526940324475744,0.4849408277133801,-0.003969819831842742,-0.03621661509764839
consumed,70#7,PC_ON,A,3,2996,0.2570093457943925,0.8710057415505997,1.2259471542495353,1.473910099020414,1.8020319743450461,0.47625665951262197,0.479972939080335,0.5202028306824302,-0.003716279567713049,-0.043946171169808236
consumed,70#7,PC_ON,A,4,1953,0.2903225806451613,1.0904286426792182,1.4520663078413971,1.7832600816483737,2.1416381214304123,0.4523309525196431,0.4494243749446571,0.5020564064919228,0.0029065775749861295,-0.04972545397227964
consumed,70#7,PC_ON,A,5,6916,0.30537883169462116,1.5827964418986205,2.0236760095202646,2.163083229926938,3.44790037302267,0.48967136837337,0.505711032433216,0.5325890649547208,-0.016039664059845984,-0.04291769658135087
consumed,70#15,PC_ON,A,1,4248,0.1038135593220339,-0.1454387772698699,0.5232694775329453,0.44306645569636177,0.49649788691786273,0.32597090170030785,0.327717426791945,0.3155521769279564,-0.0017465250916370986,0.01041872477235147
consumed,70#15,PC_ON,A,2,9498,0.12497367866919351,0.13570222588222927,0.7897698811303666,0.8044555402314784,0.9389917197678013,0.347835919241798,0.35251190954725187,0.34694234697911114,-0.004675990305453873,0.0008935722626868316
consumed,70#15,PC_ON,A,3,3342,0.1639736684619988,0.6989525962014391,1.103216390883172,1.3057549338962,1.6272812151971485,0.39058043174013696,0.40370317208899625,0.3970408655371479,-0.013122740348859258,-0.006460433797010922
consumed,70#15,PC_ON,A,4,2394,0.2096908939014202,0.9744353617042132,1.3371559433685878,1.5798055946708478,2.0154500750736783,0.44826304093087965,0.4622916693553577,0.44529456545968804,-0.014028628424478027,0.002968475471191613
consumed,70#15,PC_ON,A,5,5718,0.21948233648128718,1.5166245117016983,1.950768780402393,2.0546017435507222,3.412149055878625,0.43712717312418964,0.45289719326159705,0.4484079090284596,-0.015770020137407432,-0.01128073590427013
consumed,70#34,MC_ON,A,1,5180,0.127992277992278,-0.1407863917823773,0.46467164697726354,0.4060553031055662,0.45658102653647137,0.34116678761093217,0.3266924139054862,0.2823260293776585,0.014474373705445997,0.05884075823327375
consumed,70#34,MC_ON,A,2,12635,0.17514839730906212,0.22225841281884334,0.8307171370831778,0.8084452178936635,0.9654166784813809,0.3522486830590852,0.3482350842639738,0.3287198401032366,0.004013598795111484,0.02352884295584863
consumed,70#34,MC_ON,A,3,3465,0.22424242424242424,0.8378156291098352,1.192620891253947,1.3787627721754296,1.7443331335395909,0.38860676994683935,0.3998588426750092,0.4431450011609782,-0.011252072728169927,-0.054538231214138866
consumed,70#34,MC_ON,A,4,805,0.1826086956521739,0.8021698113490469,1.2143137262270813,1.562797351866891,2.020348657295999,0.3129458084755659,0.3402472802958728,0.45389608185700175,-0.027301471820306986,-0.1409502733814359
consumed,70#34,MC_ON,A,5,7315,0.197676008202324,1.5631168376137714,1.9730188882401998,1.9663686205678734,3.3014282383763875,0.40813264926917103,0.42803906174080764,0.5046997472754275,-0.01990641247163659,-0.09656709800625655
