cell_id,group,mode,channel,profile,region,current_overshoot_above_plateaus,previous_overshoot_above_plateaus,delta_overshoot_above_plateaus,current_undershoot_below_plateaus,previous_undershoot_below_plateaus,delta_undershoot_below_plateaus,current_max_minus_upper_plateau,previous_max_minus_upper_plateau,delta_max_minus_upper_plateau,current_min_minus_lower_plateau,previous_min_minus_lower_plateau,delta_min_minus_lower_plateau,current_max_x_pixels,previous_max_x_pixels,delta_max_x_pixels,current_min_x_pixels,previous_min_x_pixels,delta_min_x_pixels
68#3,MC_OFF,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.03361976146697998,-0.031107813119888306,-0.002511948347091675,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#3,MC_OFF,H1_off,logit,ramp,dark_boundary,0.004322230815887451,0.004429757595062256,-0.00010752677917480469,0.0,0.0,0.0,0.004322230815887451,0.004429757595062256,-0.00010752677917480469,0.1683410406112671,0.1738247275352478,-0.005483686923980713,-5,-5,0.0,-2,-2,0.0
68#3,MC_OFF,H1_off,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.004322171211242676,-0.00442957878112793,0.0001074075698852539,-0.16834086179733276,-0.17382466793060303,0.005483806133270264,-0.004322171211242676,-0.00442957878112793,0.0001074075698852539,2,2,0.0,5,5,0.0
68#3,MC_OFF,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1683410406112671,0.1738247275352478,-0.005483686923980713,-6,-6,0.0,-2,-2,0.0
68#3,MC_OFF,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.16834086179733276,-0.17382466793060303,0.005483806133270264,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#3,MC_OFF,H1_off,probability,ramp,dark_boundary,0.0009230077266693115,0.0009438693523406982,-2.086162567138672e-05,0.0,0.0,0.0,0.0009230077266693115,0.0009438693523406982,-2.086162567138672e-05,0.03361886739730835,0.03445574641227722,-0.0008368790149688721,-5,-5,0.0,-2,-2,0.0
68#3,MC_OFF,H1_off,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.0008322596549987793,-0.0008425116539001465,1.0251998901367188e-05,-0.03481021523475647,-0.035730570554733276,0.0009203553199768066,-0.0008322596549987793,-0.0008425116539001465,1.0251998901367188e-05,2,2,0.0,5,5,0.0
68#3,MC_OFF,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03361886739730835,0.03445574641227722,-0.0008368790149688721,-6,-6,0.0,-2,-2,0.0
68#3,MC_OFF,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.03481021523475647,-0.035730570554733276,0.0009203553199768066,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#3,MC_OFF,AC_off,logit,ramp,dark_boundary,0.000687718391418457,0.002886056900024414,-0.002198338508605957,0.0,0.0,0.0,0.000687718391418457,0.002886056900024414,-0.002198338508605957,0.37588924169540405,0.38056516647338867,-0.004675924777984619,-5,-5,0.0,-2,-2,0.0
68#3,MC_OFF,AC_off,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.000687718391418457,-0.0028859376907348633,0.0021982192993164062,-0.3758891224861145,-0.380565345287323,0.004676222801208496,-0.000687718391418457,-0.0028859376907348633,0.0021982192993164062,2,2,0.0,5,5,0.0
68#3,MC_OFF,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755860924720764,0.37929219007492065,-0.0037060976028442383,-6,-6,0.0,-2,-2,0.0
68#3,MC_OFF,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.37558597326278687,-0.37929219007492065,0.003706216812133789,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#3,MC_OFF,AC_off,probability,ramp,dark_boundary,0.00015980005264282227,0.0006672143936157227,-0.0005074143409729004,0.0,0.0,0.0,0.00015980005264282227,0.0006672143936157227,-0.0005074143409729004,0.07343083620071411,0.07383234798908234,-0.0004015117883682251,-5,-5,0.0,-2,-2,0.0
68#3,MC_OFF,AC_off,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.00011548399925231934,-0.00048138201236724854,0.0003658980131149292,-0.07896840572357178,-0.07945364713668823,0.0004852414131164551,-0.00011548399925231934,-0.00048138201236724854,0.0003658980131149292,2,2,0.0,5,5,0.0
68#3,MC_OFF,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07336443662643433,0.07355503737926483,-0.00019060075283050537,-6,-6,0.0,-2,-2,0.0
68#3,MC_OFF,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.07891204953193665,-0.07921844720840454,0.0003063976764678955,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#4,PC_ON,normal,logit,ramp,dark_boundary,9.608268737792969e-05,0.0016418695449829102,-0.0015457868576049805,0.0,0.0,0.0,9.608268737792969e-05,0.0016418695449829102,-0.0015457868576049805,0.22232866287231445,0.2156050205230713,0.006723642349243164,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,normal,logit,ramp,bright_boundary,0.0,0.0,0.0,-9.608268737792969e-05,-0.0016417503356933594,0.0015456676483154297,-0.22232866287231445,-0.2156050205230713,-0.006723642349243164,-9.608268737792969e-05,-0.0016417503356933594,0.0015456676483154297,2,2,0.0,6,6,0.0
68#4,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22223317623138428,0.21396827697753906,0.008264899253845215,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.22223317623138428,-0.2139683961868286,-0.008264780044555664,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#4,PC_ON,normal,probability,ramp,dark_boundary,1.5139579772949219e-05,0.0002545863389968872,-0.000239446759223938,0.0,0.0,0.0,1.5139579772949219e-05,0.0002545863389968872,-0.000239446759223938,0.030034735798835754,0.028653666377067566,0.0013810694217681885,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,normal,probability,ramp,bright_boundary,0.0,0.0,0.0,-1.1727213859558105e-05,-0.000196799635887146,0.0001850724220275879,-0.0320090651512146,-0.030476823449134827,-0.001532241702079773,-1.1727213859558105e-05,-0.000196799635887146,0.0001850724220275879,2,2,0.0,6,6,0.0
68#4,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03002054989337921,0.028414681553840637,0.0016058683395385742,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.03199659287929535,-0.030266955494880676,-0.0017296373844146729,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#4,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22454452514648438,0.25965332984924316,-0.03510880470275879,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,H1_off,logit,ramp,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.22454452514648438,-0.2596532106399536,0.03510868549346924,0.0,0.0,0.0,2,2,0.0,6,6,0.0
68#4,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22454452514648438,0.25965332984924316,-0.03510880470275879,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.22454452514648438,-0.2596532106399536,0.03510868549346924,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#4,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030322521924972534,0.034249648451805115,-0.003927126526832581,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,H1_off,probability,ramp,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.032340630888938904,-0.03698933124542236,0.0046487003564834595,0.0,0.0,0.0,2,2,0.0,6,6,0.0
68#4,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030322521924972534,0.034249648451805115,-0.003927126526832581,-6,-6,0.0,-2,-2,0.0
68#4,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.032340630888938904,-0.03698933124542236,0.0046487003564834595,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#4,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.00014925003051757812,-0.0014410018920898438,0.0012917518615722656,-0.2343137264251709,-0.1119149923324585,-0.1223987340927124,-0.00014925003051757812,-0.0014410018920898438,0.0012917518615722656,-2,-2,0.0,-5,-5,0.0
68#4,PC_ON,AC_off,logit,ramp,bright_boundary,0.0001494884490966797,0.0014407634735107422,-0.0012912750244140625,0.0,0.0,0.0,0.0001494884490966797,0.0014407634735107422,-0.0012912750244140625,0.23431384563446045,0.11191487312316895,0.1223989725112915,5,5,0.0,2,2,0.0
68#4,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.23425030708312988,-0.11130225658416748,-0.1229480504989624,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#4,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23425030708312988,0.11130225658416748,0.1229480504989624,4,4,0.0,2,2,0.0
68#4,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-1.7851591110229492e-05,-0.0001783221960067749,0.0001604706048965454,-0.03379029035568237,-0.01569804549217224,-0.018092244863510132,-1.7851591110229492e-05,-0.0001783221960067749,0.0001604706048965454,-2,-2,0.0,-5,-5,0.0
68#4,PC_ON,AC_off,probability,ramp,bright_boundary,2.3990869522094727e-05,0.00021734833717346191,-0.0001933574676513672,0.0,0.0,0.0,2.3990869522094727e-05,0.00021734833717346191,-0.0001933574676513672,0.03160688281059265,0.01498536765575409,0.016621515154838562,5,5,0.0,2,2,0.0
68#4,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.03378207981586456,-0.0156182199716568,-0.018163859844207764,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#4,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03159739077091217,0.014897242188453674,0.016700148582458496,4,4,0.0,2,2,0.0
68#7,PC_ON,normal,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0027254819869995117,-0.0032296180725097656,0.0005041360855102539,-0.17574870586395264,-0.15867674350738525,-0.017071962356567383,-0.0027254819869995117,-0.0032296180725097656,0.0005041360855102539,-2,-2,0.0,-5,-4,-1.0
68#7,PC_ON,normal,logit,ramp,bright_boundary,0.002725362777709961,0.0032291412353515625,-0.0005037784576416016,0.0,0.0,0.0,0.002725362777709961,0.0032291412353515625,-0.0005037784576416016,0.1757488250732422,0.1586766242980957,0.017072200775146484,5,4,1.0,2,2,0.0
68#7,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.17571020126342773,-0.1586395502090454,-0.017070651054382324,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#7,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17571020126342773,0.15863919258117676,0.017071008682250977,4,4,0.0,2,2,0.0
68#7,PC_ON,normal,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.0003329962491989136,-0.00037319958209991455,4.0203332901000977e-05,-0.024639666080474854,-0.02071841061115265,-0.003921255469322205,-0.0003329962491989136,-0.00037319958209991455,4.0203332901000977e-05,-2,-2,0.0,-5,-4,-1.0
68#7,PC_ON,normal,probability,ramp,bright_boundary,0.0004130750894546509,0.00045086443424224854,-3.7789344787597656e-05,0.0,0.0,0.0,0.0004130750894546509,0.00045086443424224854,-3.7789344787597656e-05,0.023391813039779663,0.019708365201950073,0.00368344783782959,5,4,1.0,2,2,0.0
68#7,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.024634718894958496,-0.0207139253616333,-0.003920793533325195,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#7,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023386284708976746,0.019703373312950134,0.0036829113960266113,4,4,0.0,2,2,0.0
68#7,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0026243925094604492,-0.0030198097229003906,0.0003954172134399414,-0.17737317085266113,-0.1603025197982788,-0.017070651054382324,-0.0026243925094604492,-0.0030198097229003906,0.0003954172134399414,-2,-2,0.0,-5,-4,-1.0
68#7,PC_ON,H1_off,logit,ramp,bright_boundary,0.002624988555908203,0.0030193328857421875,-0.0003943443298339844,0.0,0.0,0.0,0.002624988555908203,0.0030193328857421875,-0.0003943443298339844,0.17737317085266113,0.1603022813796997,0.017070889472961426,5,4,1.0,2,2,0.0
68#7,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.17737317085266113,-0.16030263900756836,-0.017070531845092773,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#7,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17737317085266113,0.1603022813796997,0.017070889472961426,4,4,0.0,2,2,0.0
68#7,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.0003203153610229492,-0.0003484785556793213,2.816319465637207e-05,-0.02487434446811676,-0.02093641459941864,-0.00393792986869812,-0.0003203153610229492,-0.0003484785556793213,2.816319465637207e-05,-2,-2,0.0,-5,-4,-1.0
68#7,PC_ON,H1_off,probability,ramp,bright_boundary,0.00039830803871154785,0.00042204558849334717,-2.3737549781799316e-05,0.0,0.0,0.0,0.00039830803871154785,0.00042204558849334717,-2.3737549781799316e-05,0.023601651191711426,0.01990501582622528,0.003696635365486145,5,4,1.0,2,2,0.0
68#7,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.02487434446811676,-0.02093641459941864,-0.00393792986869812,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#7,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023601651191711426,0.01990501582622528,0.003696635365486145,4,4,0.0,2,2,0.0
68#7,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.00021374225616455078,-0.0002739429473876953,6.020069122314453e-05,-0.37736034393310547,-0.46623003482818604,0.08886969089508057,-0.00021374225616455078,-0.0002739429473876953,6.020069122314453e-05,-2,-2,0.0,-5,-5,0.0
68#7,PC_ON,AC_off,logit,ramp,bright_boundary,0.00021374225616455078,0.0002739429473876953,-6.020069122314453e-05,0.0,0.0,0.0,0.00021374225616455078,0.0002739429473876953,-6.020069122314453e-05,0.37736010551452637,0.46623003482818604,-0.08886992931365967,5,5,0.0,2,2,0.0
68#7,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.3772696256637573,-0.4661133289337158,0.0888437032699585,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#7,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772691488265991,0.4661133289337158,-0.0888441801071167,4,4,0.0,2,2,0.0
68#7,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-2.1785497665405273e-05,-2.3871660232543945e-05,2.086162567138672e-06,-0.05489416420459747,-0.06432372331619263,0.009429559111595154,-2.1785497665405273e-05,-2.3871660232543945e-05,2.086162567138672e-06,-2,-2,0.0,-5,-5,0.0
68#7,PC_ON,AC_off,probability,ramp,bright_boundary,3.744661808013916e-05,4.787743091583252e-05,-1.043081283569336e-05,0.0,0.0,0.0,3.744661808013916e-05,4.787743091583252e-05,-1.043081283569336e-05,0.04851330816745758,0.05510925501585007,-0.006595946848392487,5,5,0.0,2,2,0.0
68#7,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.054883405566215515,-0.06431135535240173,0.009427949786186218,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#7,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849916696548462,0.05509165674448013,-0.006592489778995514,4,4,0.0,2,2,0.0
68#10,MC_ON,normal,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.0050351619720458984,-0.007036685943603516,0.002001523971557617,-0.09215307235717773,-0.08412623405456543,-0.008026838302612305,-0.0050351619720458984,-0.007036685943603516,0.002001523971557617,-2,-2,0.0,-5,-5,0.0
68#10,MC_ON,normal,logit,ramp,bright_boundary,0.005035400390625,0.007036805152893066,-0.0020014047622680664,0.0,0.0,0.0,0.005035400390625,0.007036805152893066,-0.0020014047622680664,0.09215307235717773,0.08412635326385498,0.008026719093322754,5,5,0.0,2,2,0.0
68#10,MC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.09213471412658691,-0.08400893211364746,-0.008125782012939453,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#10,MC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09213447570800781,0.08400905132293701,0.0081254243850708,4,4,0.0,2,2,0.0
68#10,MC_ON,normal,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.0007467716932296753,-0.0010461360216140747,0.0002993643283843994,-0.014554634690284729,-0.013283610343933105,-0.0012710243463516235,-0.0007467716932296753,-0.0010461360216140747,0.0002993643283843994,-2,-2,0.0,-5,-5,0.0
68#10,MC_ON,normal,probability,ramp,bright_boundary,0.0008226931095123291,0.0011478811502456665,-0.0003251880407333374,0.0,0.0,0.0,0.0008226931095123291,0.0011478811502456665,-0.0003251880407333374,0.014163970947265625,0.012941747903823853,0.0012222230434417725,5,5,0.0,2,2,0.0
68#10,MC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.014551818370819092,-0.013265788555145264,-0.0012860298156738281,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#10,MC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014160990715026855,0.012923017144203186,0.0012379735708236694,4,4,0.0,2,2,0.0
68#10,MC_ON,H1_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.004979968070983887,-0.006614804267883301,0.001634836196899414,-0.09316980838775635,-0.09303998947143555,-0.00012981891632080078,-0.004979968070983887,-0.006614804267883301,0.001634836196899414,-2,-2,0.0,-5,-5,0.0
68#10,MC_ON,H1_off,logit,ramp,bright_boundary,0.004979968070983887,0.006614565849304199,-0.0016345977783203125,0.0,0.0,0.0,0.004979968070983887,0.006614565849304199,-0.0016345977783203125,0.09316980838775635,0.09303998947143555,0.00012981891632080078,5,5,0.0,2,2,0.0
68#10,MC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.09316980838775635,-0.09303998947143555,-0.00012981891632080078,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#10,MC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316980838775635,0.09303998947143555,0.00012981891632080078,4,4,0.0,2,2,0.0
68#10,MC_ON,H1_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-0.0007380247116088867,-0.0009770095348358154,0.0002389848232269287,-0.014717057347297668,-0.014705166220664978,-1.189112663269043e-05,-0.0007380247116088867,-0.0009770095348358154,0.0002389848232269287,-2,-2,0.0,-5,-5,0.0
68#10,MC_ON,H1_off,probability,ramp,bright_boundary,0.0008141696453094482,0.0010854601860046387,-0.00027129054069519043,0.0,0.0,0.0,0.0008141696453094482,0.0010854601860046387,-0.00027129054069519043,0.014318406581878662,0.014299184083938599,1.9222497940063477e-05,5,5,0.0,2,2,0.0
68#10,MC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.014717057347297668,-0.014705166220664978,-1.189112663269043e-05,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#10,MC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014318406581878662,0.014299184083938599,1.9222497940063477e-05,4,4,0.0,2,2,0.0
68#10,MC_ON,AC_off,logit,ramp,dark_boundary,0.0,0.0,0.0,-0.00021028518676757812,-0.002265453338623047,0.0020551681518554688,-0.3382406234741211,-0.3970506191253662,0.05880999565124512,-0.00021028518676757812,-0.002265453338623047,0.0020551681518554688,-2,-2,0.0,-5,-5,0.0
68#10,MC_ON,AC_off,logit,ramp,bright_boundary,0.0002104043960571289,0.0022655725479125977,-0.0020551681518554688,0.0,0.0,0.0,0.0002104043960571289,0.0022655725479125977,-0.0020551681518554688,0.3382406234741211,0.39705097675323486,-0.05881035327911377,5,5,0.0,2,2,0.0
68#10,MC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.33814799785614014,-0.3960517644882202,0.05790376663208008,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#10,MC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33814775943756104,0.39605188369750977,-0.05790412425994873,4,4,0.0,2,2,0.0
68#10,MC_ON,AC_off,probability,ramp,dark_boundary,0.0,0.0,0.0,-2.536177635192871e-05,-0.00026354193687438965,0.00023818016052246094,-0.05552610754966736,-0.06550663709640503,0.009980529546737671,-2.536177635192871e-05,-0.00026354193687438965,0.00023818016052246094,-2,-2,0.0,-5,-5,0.0
68#10,MC_ON,AC_off,probability,ramp,bright_boundary,4.044175148010254e-05,0.00044614076614379883,-0.0004056990146636963,0.0,0.0,0.0,4.044175148010254e-05,0.00044614076614379883,-0.0004056990146636963,0.0499785840511322,0.05840298533439636,-0.00842440128326416,5,5,0.0,2,2,0.0
68#10,MC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.05551330745220184,-0.06537126004695892,0.00985795259475708,0.0,0.0,0.0,-2,-2,0.0,-6,-6,0.0
68#10,MC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04996243119239807,0.05822649598121643,-0.00826406478881836,4,4,0.0,2,2,0.0
68#11,PC_OFF,normal,logit,ramp,dark_boundary,0.0016808509826660156,0.001178741455078125,0.0005021095275878906,0.0,0.0,0.0,0.0016808509826660156,0.001178741455078125,0.0005021095275878906,0.475774884223938,0.5048528909683228,-0.029078006744384766,-5,-5,0.0,-2,-2,0.0
68#11,PC_OFF,normal,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.0016808509826660156,-0.001178741455078125,-0.0005021095275878906,-0.47577476501464844,-0.5048530101776123,0.029078245162963867,-0.0016808509826660156,-0.001178741455078125,-0.0005021095275878906,2,2,0.0,5,5,0.0
68#11,PC_OFF,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47571301460266113,0.5048187971115112,-0.029105782508850098,-6,-6,0.0,-2,-2,0.0
68#11,PC_OFF,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.47571301460266113,-0.5048190355300903,0.0291060209274292,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#11,PC_OFF,normal,probability,ramp,dark_boundary,0.0002826005220413208,0.0002021491527557373,8.04513692855835e-05,0.0,0.0,0.0,0.0002826005220413208,0.0002021491527557373,8.04513692855835e-05,0.056345246732234955,0.05906214565038681,-0.0027168989181518555,-5,-5,0.0,-2,-2,0.0
68#11,PC_OFF,normal,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.00015322118997573853,-0.00010320544242858887,-5.001574754714966e-05,-0.06500221788883209,-0.06915028393268585,0.00414806604385376,-0.00015322118997573853,-0.00010320544242858887,-5.001574754714966e-05,2,2,0.0,5,5,0.0
68#11,PC_OFF,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05633615702390671,0.059057094156742096,-0.002720937132835388,-6,-6,0.0,-2,-2,0.0
68#11,PC_OFF,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.06499554216861725,-0.06914669275283813,0.004151150584220886,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#11,PC_OFF,H1_off,logit,ramp,dark_boundary,0.0015332698822021484,0.0010976791381835938,0.0004355907440185547,0.0,0.0,0.0,0.0015332698822021484,0.0010976791381835938,0.0004355907440185547,0.4778960943222046,0.5060133934020996,-0.02811729907989502,-5,-5,0.0,-2,-2,0.0
68#11,PC_OFF,H1_off,logit,ramp,bright_boundary,0.0,0.0,0.0,-0.00153350830078125,-0.0010979175567626953,-0.0004355907440185547,-0.4778963327407837,-0.5060135126113892,0.02811717987060547,-0.00153350830078125,-0.0010979175567626953,-0.0004355907440185547,2,2,0.0,5,5,0.0
68#11,PC_OFF,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778960943222046,0.5060133934020996,-0.02811729907989502,-6,-6,0.0,-2,-2,0.0
68#11,PC_OFF,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0,0.0,0.0,-0.4778963327407837,-0.5060135126113892,0.02811717987060547,0.0,0.0,0.0,2,2,0.0,4,4,0.0
68#11,PC_OFF,H1_off,probability,ramp,dark_boundary,0.00025819242000579834,0.00018839538097381592,6.979703903198242e-05,0.0,0.0,0.0,0.00025819242000579834,0.00018839538097381592,6.979703903198242e-05,0.056576021015644073,0.05918589234352112,-0.0026098713278770447,-5,-5,0.0,-2,-2,0.0
68#11,PC_OFF,H1_off,probability,ramp,bright_boundary,0.0,0.0,0.0,-0.00013947486877441406,-9.601563215255737e-05,-4.345923662185669e-05,-0.06531879305839539,-0.06932547688484192,0.004006683826446533,-0.00013947486877441406,-9.601563215255737e-05,-4.345923662185669e-05,2,2,0.0,5,5,0.0
68#11,PC_OFF,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056576021015644073,0.05918589234352112,-0.0026098713278770447,-6,-6,0.0,-2,-2,0.0
