cell_id,group,mode,channel,family,name,kind,current_mean_on,previous_mean_on,delta_mean_on,current_peak_signed,previous_peak_signed,delta_peak_signed,current_peak_absolute,previous_peak_absolute,delta_peak_absolute,current_peak_latency_from_onset_ms,previous_peak_latency_from_onset_ms,delta_peak_latency_from_onset_ms,current_integral_response_seconds,previous_integral_response_seconds,delta_integral_response_seconds,current_onset_50ms_mean,previous_onset_50ms_mean,delta_onset_50ms_mean,current_offset_50ms_mean,previous_offset_50ms_mean,delta_offset_50ms_mean
67#14,PC_ON,AC_off,probability,Mach,Mach_uniform_x+12,clamp_minus_normal,0.02024376019835472,0.01645335741341114,0.0037904027849435806,0.054300546646118164,0.042174264788627625,0.01212628185749054,0.054300546646118164,0.042174264788627625,0.01212628185749054,113.33331298828125,113.33331298828125,0.0,0.005493355592091879,0.004909865458806356,0.0005834901332855231,0.0034390296787023544,0.004021195694804192,-0.0005821660161018372,0.048024967312812805,0.03636332228779793,0.011661645025014877
67#14,PC_ON,AC_off,probability,SBC,SBC_bright_surround,response_minus_blank,-0.00030913055525161326,-0.003368269419297576,0.0030591388640459627,-0.0008670687675476074,-0.007876425981521606,0.007009357213973999,0.0008670687675476074,0.007876425981521606,-0.007009357213973999,126.66665649414062,126.66665649414062,0.0,-8.830259243647258e-05,-0.0007935322324434917,0.0007052296400070191,-5.673617124557495e-05,-0.0007254686206579208,0.0006687324494123459,-0.0007937923073768616,-0.0070823803544044495,0.006288588047027588
67#14,PC_ON,AC_off,probability,SBC,SBC_bright_surround,clamp_minus_normal,0.004730671644210815,0.001325524877756834,0.0034051467664539814,0.012883886694908142,0.002417653799057007,0.010466232895851135,0.012883886694908142,0.002417653799057007,0.010466232895851135,126.66665649414062,66.66665649414062,60.0,0.0013659420609474183,0.00013454784949620566,0.0012313942114512127,0.0008312743157148361,0.0004993639886379242,0.0003319103270769119,0.011914882808923721,0.001230631023645401,0.01068425178527832
67#14,PC_ON,AC_off,probability,SBC,SBC_dark_surround,response_minus_blank,0.00031011897954158485,0.0034738800022751093,-0.0031637610227335244,0.0008711814880371094,0.008199453353881836,-0.0073282718658447266,0.0008711814880371094,0.008199453353881836,-0.0073282718658447266,126.66665649414062,126.66665649414062,0.0,8.861233790715537e-05,0.0008191128571828207,-0.0007305005192756654,5.679577589035034e-05,0.0007351133972406387,-0.0006783176213502884,0.0007972791790962219,0.00734882615506649,-0.006551546975970268
67#14,PC_ON,AC_off,probability,SBC,SBC_dark_surround,clamp_minus_normal,-0.005009003449231386,-0.0014179885620251298,-0.0035910148872062564,-0.013997405767440796,-0.0026088953018188477,-0.011388510465621948,0.013997405767440796,0.0026088953018188477,0.011388510465621948,126.66665649414062,66.66665649414062,60.0,-0.0014518824219703673,-0.00014934241771698,-0.0013025400042533874,-0.0008471440523862839,-0.000514298677444458,-0.00033284537494182587,-0.012868329882621765,-0.001342862844467163,-0.011525467038154602
67#14,PC_ON,AC_off,probability,SBC,SBC_control_bright_surround,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,SBC,SBC_control_bright_surround,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,SBC,SBC_control_dark_surround,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,SBC,SBC_control_dark_surround,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,Hermann,Hermann_intersection,response_minus_blank,0.03751296550035477,0.03907814249396324,-0.0015651769936084747,0.06655023992061615,0.06168682873249054,0.00486341118812561,0.06655023992061615,0.06168682873249054,0.00486341118812561,113.33331298828125,106.66665649414062,6.666656494140625,0.0064285314083099366,0.006012210845947266,0.0004163205623626707,0.01888575777411461,0.022664494812488556,-0.003778737038373947,0.04519606754183769,0.03730054572224617,0.007895521819591522
67#14,PC_ON,AC_off,probability,Hermann,Hermann_intersection,clamp_minus_normal,0.020370224490761757,0.017541877925395966,0.0028283465653657913,0.054880380630493164,0.04665137827396393,0.008229002356529236,0.054880380630493164,0.04665137827396393,0.008229002356529236,113.33331298828125,113.33331298828125,0.0,0.005556354920069377,0.005469129482905071,8.72254371643063e-05,0.003442324697971344,0.004082946106791496,-0.0006406214088201523,0.048572760075330734,0.04054616764187813,0.008026592433452606
67#14,PC_ON,AC_off,probability,Hermann,Hermann_corridor,response_minus_blank,0.03779129311442375,0.04210377484560013,-0.004312481731176376,0.06732749938964844,0.06870511174201965,-0.0013776123523712158,0.06732749938964844,0.06870511174201965,-0.0013776123523712158,113.33331298828125,113.33331298828125,0.0,0.006503656705220541,0.00669092337290446,-0.00018726666768391874,0.01893416792154312,0.023295335471630096,-0.004361167550086975,0.045878686010837555,0.04329553619027138,0.0025831498205661774
67#14,PC_ON,AC_off,probability,Hermann,Hermann_corridor,clamp_minus_normal,0.014863666146993637,0.015856223180890083,-0.0009925570338964462,0.040485695004463196,0.04383569955825806,-0.003350004553794861,0.040485695004463196,0.04383569955825806,-0.003350004553794861,113.33331298828125,113.33331298828125,0.0,0.0040681060155232755,0.005138293902079265,-0.0010701878865559894,0.0024619363248348236,0.003491012379527092,-0.0010290760546922684,0.03585211932659149,0.03836802393198013,-0.0025159046053886414
67#14,PC_ON,AC_off,probability,Hermann,Hermann_control_intersection,response_minus_blank,0.03779138624668121,0.04210484400391579,-0.004313457757234573,0.06732778251171112,0.06870764493942261,-0.0013798624277114868,0.06732778251171112,0.06870764493942261,-0.0013798624277114868,113.33331298828125,113.33331298828125,0.0,0.006503681739171346,0.006691162586212158,-0.0001874808470408119,0.018934182822704315,0.023295562714338303,-0.004361379891633987,0.04587890952825546,0.0432976558804512,0.0025812536478042603
67#14,PC_ON,AC_off,probability,Hermann,Hermann_control_intersection,clamp_minus_normal,0.014863941818475723,0.01585787907242775,-0.0009939372539520264,0.040487080812454224,0.0438428670167923,-0.0033557862043380737,0.040487080812454224,0.0438428670167923,-0.0033557862043380737,113.33331298828125,113.33331298828125,0.0,0.004068259398142497,0.005139235258102417,-0.0010709758599599202,0.002461938187479973,0.003491092473268509,-0.001029154285788536,0.03585340455174446,0.03837481141090393,-0.0025214068591594696
67#14,PC_ON,AC_off,probability,Hermann,Hermann_control_corridor,response_minus_blank,0.03779138624668121,0.04210484400391579,-0.004313457757234573,0.06732778251171112,0.06870764493942261,-0.0013798624277114868,0.06732778251171112,0.06870764493942261,-0.0013798624277114868,113.33331298828125,113.33331298828125,0.0,0.006503681739171346,0.006691162586212158,-0.0001874808470408119,0.018934182822704315,0.023295562714338303,-0.004361379891633987,0.04587890952825546,0.0432976558804512,0.0025812536478042603
67#14,PC_ON,AC_off,probability,Hermann,Hermann_control_corridor,clamp_minus_normal,0.014863941818475723,0.01585787907242775,-0.0009939372539520264,0.040487080812454224,0.0438428670167923,-0.0033557862043380737,0.040487080812454224,0.0438428670167923,-0.0033557862043380737,113.33331298828125,113.33331298828125,0.0,0.004068259398142497,0.005139235258102417,-0.0010709758599599202,0.002461938187479973,0.003491092473268509,-0.001029154285788536,0.03585340455174446,0.03837481141090393,-0.0025214068591594696
67#14,PC_ON,AC_off,probability,White,White_on_bright_bar,response_minus_blank,0.00015773078484926373,0.001751572941429913,-0.0015938421565806493,0.0004429072141647339,0.004126101732254028,-0.0036831945180892944,0.0004429072141647339,0.004126101732254028,-0.0036831945180892944,126.66665649414062,126.66665649414062,0.0,4.506419102350871e-05,0.000413016676902771,-0.00036795248587926234,2.890266478061676e-05,0.00037220120429992676,-0.00034329853951931,0.00040537305176258087,0.003700941801071167,-0.003295568749308586
67#14,PC_ON,AC_off,probability,White,White_on_bright_bar,clamp_minus_normal,-0.0024726619012653828,-0.0007099300855770707,-0.001762731815688312,-0.0068762898445129395,-0.001300424337387085,-0.0055758655071258545,0.0068762898445129395,0.001300424337387085,0.0055758655071258545,126.66665649414062,66.66665649414062,60.0,-0.0007171194752057393,-8.106539646784465e-05,-0.0006360540787378947,-0.00042163580656051636,-0.0002558305859565735,-0.00016580522060394287,-0.006331093609333038,-0.0007159896194934845,-0.005615103989839554
67#14,PC_ON,AC_off,probability,White,White_on_dark_bar,response_minus_blank,-0.00015747547149658203,-0.0017243007896468043,0.0015668253181502223,-0.0004418492317199707,-0.0040426552295684814,0.0036008059978485107,0.0004418492317199707,0.0040426552295684814,-0.0036008059978485107,126.66665649414062,126.66665649414062,0.0,-4.498442014058431e-05,-0.0004064008593559265,0.0003614164392153422,-2.8887763619422913e-05,-0.0003697052597999573,0.00034081749618053436,-0.0004044715315103531,-0.0036321114748716354,0.0032276399433612823
67#14,PC_ON,AC_off,probability,White,White_on_dark_bar,clamp_minus_normal,0.0024027207400649786,0.0006859272834844887,0.0017167934565804899,0.006595775485038757,0.0012510865926742554,0.005344688892364502,0.006595775485038757,0.0012510865926742554,0.005344688892364502,126.66665649414062,66.66665649414062,60.0,0.0006954802076021831,7.711817820866903e-05,0.0006183620293935141,0.00041765905916690826,0.00025203824043273926,0.000165620818734169,0.006090911105275154,0.0006850548088550568,0.005405856296420097
67#14,PC_ON,AC_off,probability,White,White_control_on_bright_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,White,White_control_on_bright_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,White,White_control_on_dark_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,White,White_control_on_dark_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,neutral,neutral_blank,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,neutral,neutral_blank,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_on_bright_bar,response_minus_blank,0.00015870730567257851,0.001762515283189714,-0.0016038079775171354,0.0004456639289855957,0.004151925444602966,-0.0037062615156173706,0.0004456639289855957,0.004151925444602966,-0.0037062615156173706,126.66665649414062,126.66665649414062,0.0,4.534333944320679e-05,0.0004155977567036947,-0.0003702544172604879,2.9081478714942932e-05,0.0003745127469301224,-0.00034543126821517944,0.0004078894853591919,0.0037240926176309586,-0.0033162031322717667
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_on_bright_bar,clamp_minus_normal,-0.0024724523536860943,-0.0007074574823491275,-0.0017649948713369668,-0.006875097751617432,-0.0012965202331542969,-0.005578577518463135,0.006875097751617432,0.0012965202331542969,0.005578577518463135,126.66665649414062,66.66665649414062,60.0,-0.0007169812917709351,-7.939577102661133e-05,-0.0006375855207443237,-0.00042163021862506866,-0.0002557355910539627,-0.00016589462757110596,-0.0063299499452114105,-0.0007041115313768387,-0.005625838413834572
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_on_dark_bar,response_minus_blank,-0.00015845298185013235,-0.0017349044792354107,0.0015764514973852783,-0.0004445761442184448,-0.004067450761795044,0.003622874617576599,0.0004445761442184448,0.004067450761795044,-0.003622874617576599,126.66665649414062,126.66665649414062,0.0,-4.5262773831685384e-05,-0.0004088995854059855,0.00036363681157430014,-2.9068440198898315e-05,-0.0003719870001077652,0.0003429185599088669,-0.00040697306394577026,-0.0036544091999530792,0.003247436136007309
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_on_dark_bar,clamp_minus_normal,0.0024024725425988436,0.0006834467058070004,0.0017190258367918432,0.006594493985176086,0.001247122883796692,0.0053473711013793945,0.006594493985176086,0.001247122883796692,0.0053473711013793945,126.66665649414062,66.66665649414062,60.0,0.0006953341762224834,7.546712954839072e-05,0.0006198670466740926,0.0004176497459411621,0.0002519264817237854,0.0001657232642173767,0.006089683622121811,0.0006735101342201233,0.005416173487901688
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_control_on_bright_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_control_on_bright_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_control_on_dark_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,White,White_remote_contour_rearrangement_White_control_on_dark_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_intersection,response_minus_blank,0.037514448165893555,0.03909420222043991,-0.0015797540545463562,0.06655436754226685,0.06172378361225128,0.004830583930015564,0.06655436754226685,0.06172378361225128,0.004830583930015564,113.33331298828125,106.66665649414062,6.666656494140625,0.0064289307594299315,0.006015809774398803,0.00041312098503112817,0.018886011093854904,0.022667856886982918,-0.0037818457931280136,0.0451996885240078,0.03733228147029877,0.00786740705370903
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_intersection,clamp_minus_normal,0.020370790734887123,0.017547188326716423,0.0028236024081707,0.05488291382789612,0.04667286574840546,0.008210048079490662,0.05488291382789612,0.04667286574840546,0.008210048079490662,113.33331298828125,113.33331298828125,0.0,0.00555661956469218,0.0054717222849528,8.489727973937967e-05,0.0034423358738422394,0.004083255305886269,-0.0006409194320440292,0.04857512563467026,0.04056611657142639,0.008009009063243866
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_corridor,response_minus_blank,0.037792038172483444,0.042111948132514954,-0.004319909960031509,0.06732958555221558,0.06872431933879852,-0.0013947337865829468,0.06732958555221558,0.06872431933879852,-0.0013947337865829468,113.33331298828125,113.33331298828125,0.0,0.006503856182098389,0.006692756017049154,-0.00018889983495076496,0.018934298306703568,0.023297034204006195,-0.0043627358973026276,0.04588049650192261,0.04331175610423088,0.0025687403976917267
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_corridor,clamp_minus_normal,0.014863917604088783,0.015858761966228485,-0.0009948443621397018,0.04048687219619751,0.043846145272254944,-0.003359273076057434,0.04048687219619751,0.043846145272254944,-0.003359273076057434,113.33331298828125,113.33331298828125,0.0,0.004068225224812826,0.0051395463943481445,-0.0010713211695353182,0.0024619437754154205,0.0034911595284938812,-0.0010292157530784607,0.03585318103432655,0.03837774693965912,-0.0025245659053325653
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,response_minus_blank,0.03779212757945061,0.042113013565540314,-0.004320885986089706,0.06732983887195587,0.0687267929315567,-0.00139695405960083,0.06732983887195587,0.0687267929315567,-0.00139695405960083,113.33331298828125,113.33331298828125,0.0,0.006503880818684896,0.006692995230356853,-0.00018911441167195672,0.01893431320786476,0.023297257721424103,-0.004362944513559341,0.045880720019340515,0.04331387206912041,0.002566847950220108
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,clamp_minus_normal,0.014864202588796616,0.01586049795150757,-0.0009962953627109528,0.040488287806510925,0.04385365545749664,-0.0033653676509857178,0.040488287806510925,0.04385365545749664,-0.0033653676509857178,113.33331298828125,113.33331298828125,0.0,0.0040683873494466154,0.005140535831451416,-0.0010721484820048009,0.0024619456380605698,0.003491239622235298,-0.0010292939841747284,0.03585454821586609,0.03838488832116127,-0.0025303401052951813
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,response_minus_blank,0.03779212757945061,0.042113013565540314,-0.004320885986089706,0.06732983887195587,0.0687267929315567,-0.00139695405960083,0.06732983887195587,0.0687267929315567,-0.00139695405960083,113.33331298828125,113.33331298828125,0.0,0.006503880818684896,0.006692995230356853,-0.00018911441167195672,0.01893431320786476,0.023297257721424103,-0.004362944513559341,0.045880720019340515,0.04331387206912041,0.002566847950220108
67#14,PC_ON,AC_off,probability,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,clamp_minus_normal,0.014864202588796616,0.01586049795150757,-0.0009962953627109528,0.040488287806510925,0.04385365545749664,-0.0033653676509857178,0.040488287806510925,0.04385365545749664,-0.0033653676509857178,113.33331298828125,113.33331298828125,0.0,0.0040683873494466154,0.005140535831451416,-0.0010721484820048009,0.0024619456380605698,0.003491239622235298,-0.0010292939841747284,0.03585454821586609,0.03838488832116127,-0.0025303401052951813
67#14,PC_ON,AC_off,probability,diagnostic,diagnostic_blank,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,diagnostic,diagnostic_blank,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-12,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,pair_clamp_minus_normal,-3.973643192267673e-09,-1.5894572769070692e-08,1.1920929576803019e-08,-2.9802322387695312e-08,-1.1920928955078125e-07,8.940696716308594e-08,2.9802322387695312e-08,1.1920928955078125e-07,-8.940696716308594e-08,200.0,140.0,60.0,-2.1855036417643233e-09,-1.2814998626708984e-08,1.062949498494466e-08,0.0,0.0,0.0,-1.4901161193847656e-08,-8.940696716308594e-08,7.450580596923828e-08
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,pair_difference,-1.4404455406236139e-08,-2.1060307631159958e-07,1.9619862090536344e-07,-5.960464477539063e-08,-5.662441253662109e-07,5.066394805908203e-07,5.960464477539063e-08,5.662441253662109e-07,-5.066394805908203e-07,126.66665649414062,126.66665649414062,0.0,-4.867712656656901e-09,-5.240241686503093e-08,4.753470420837403e-08,-2.7939677238464355e-09,-4.470348358154297e-08,4.190951585769653e-08,-4.190951585769653e-08,-4.814937710762024e-07,4.3958425521850586e-07
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,pair_clamp_minus_normal,-3.1292437085994607e-08,-2.1656354931565147e-07,1.8527111222965686e-07,-2.682209014892578e-07,-1.5348196029663086e-06,1.2665987014770508e-06,2.682209014892578e-07,1.5348196029663086e-06,-1.2665987014770508e-06,133.33331298828125,140.0,-6.66668701171875,-2.6126702626546225e-08,-1.7618139584859213e-07,1.500546932220459e-07,2.7939677238464355e-09,-9.313225746154785e-09,1.210719347000122e-08,-2.1141022443771362e-07,-1.2284144759178162e-06,1.0170042514801025e-06
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,pair_difference,-2.0315249571467575e-07,-2.4656453661009436e-06,2.262492870386268e-06,-6.258487701416016e-07,-6.556510925292969e-06,5.930662155151367e-06,6.258487701416016e-07,6.556510925292969e-06,-5.930662155151367e-06,126.66665649414062,126.66665649414062,0.0,-6.372729937235515e-08,-6.208817164103191e-07,5.571544170379639e-07,-3.91155481338501e-08,-5.373731255531311e-07,4.98257577419281e-07,-5.587935447692871e-07,-5.66430389881134e-06,5.105510354042053e-06
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,pair_clamp_minus_normal,-1.9470850531888573e-07,-1.3500451814252301e-06,1.1553366761063444e-06,-1.6093254089355469e-06,-1.0341405868530273e-05,8.732080459594727e-06,1.6093254089355469e-06,1.0341405868530273e-05,-8.732080459594727e-06,146.66665649414062,146.66665649414062,0.0,-1.583496729532878e-07,-1.1975566546122234e-06,1.0392069816589357e-06,2.7939677238464355e-09,-4.0046870708465576e-08,4.284083843231201e-08,-1.2740492820739746e-06,-8.13603401184082e-06,6.861984729766846e-06
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,pair_difference,-1.2109677527405438e-06,-1.4289220416685566e-05,1.3078252663945023e-05,-3.7401914596557617e-06,-3.8057565689086914e-05,3.431737422943115e-05,3.7401914596557617e-06,3.8057565689086914e-05,-3.431737422943115e-05,133.33331298828125,126.66665649414062,6.666656494140625,-3.7511189778645837e-07,-3.601511319478353e-06,3.2263994216918947e-06,-2.4028122425079346e-07,-3.1068921089172363e-06,2.866610884666443e-06,-3.3117830753326416e-06,-3.28943133354187e-05,2.958253026008606e-05
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,pair_clamp_minus_normal,-7.604559186802362e-07,-5.681315997208003e-06,4.920860078527767e-06,-6.556510925292969e-06,-4.6387314796447754e-05,3.9830803871154785e-05,6.556510925292969e-06,4.6387314796447754e-05,-3.9830803871154785e-05,146.66665649414062,146.66665649414062,0.0,-6.39110803604126e-07,-5.322893460591635e-06,4.683782656987509e-06,4.6566128730773926e-09,-1.2293457984924316e-07,1.2759119272232056e-07,-5.083158612251282e-06,-3.565661609172821e-05,3.057345747947693e-05
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,pair_difference,-4.72267447548802e-06,-5.518595207831822e-05,5.04632776028302e-05,-1.4528632164001465e-05,-0.00014705955982208252,0.00013253092765808105,1.4528632164001465e-05,0.00014705955982208252,-0.00013253092765808105,133.33331298828125,126.66665649414062,6.666656494140625,-1.460115114847819e-06,-1.3922701279322307e-05,1.2462586164474488e-05,-9.275972843170166e-07,-1.1993572115898132e-05,1.1065974831581116e-05,-1.2917444109916687e-05,-0.00012713205069303513,0.00011421460658311844
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,pair_clamp_minus_normal,-2.244114966742927e-06,-1.807709486456588e-05,1.5832979897822952e-05,-2.041459083557129e-05,-0.0001544356346130371,0.00013402104377746582,2.041459083557129e-05,0.0001544356346130371,-0.00013402104377746582,146.66665649414062,146.66665649414062,0.0,-1.967151959737142e-06,-1.7625937859217328e-05,1.5658785899480186e-05,2.2351741790771484e-08,-3.1851232051849365e-07,3.4086406230926514e-07,-1.5484169125556946e-05,-0.00011683907359838486,0.00010135490447282791
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,pair_difference,-1.3814369594911113e-05,-0.00016045769734773785,0.00014664332775282674,-4.246830940246582e-05,-0.00042766332626342773,0.0003851950168609619,4.246830940246582e-05,0.00042766332626342773,-0.0003851950168609619,133.33331298828125,126.66665649414062,6.666656494140625,-4.269083340962729e-06,-4.0499220291773484e-05,3.6230136950810756e-05,-2.7213245630264282e-06,-3.488175570964813e-05,3.2160431146621704e-05,-3.777071833610535e-05,-0.0003697732463479042,0.00033200252801179886
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,pair_clamp_minus_normal,-5.3962071433488745e-06,-4.630287367035635e-05,4.0906666527007474e-05,-5.148351192474365e-05,-0.0004094243049621582,0.00035794079303741455,5.148351192474365e-05,0.0004094243049621582,-0.00035794079303741455,146.66665649414062,146.66665649414062,0.0,-4.924436410268148e-06,-4.65292235215505e-05,4.160478711128235e-05,7.82310962677002e-08,-6.742775440216064e-07,7.525086402893066e-07,-3.837980329990387e-05,-0.00030600372701883316,0.0002676239237189293
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,pair_difference,-3.250291047152132e-05,-0.0003757452068384737,0.00034324229636695236,-9.989738464355469e-05,-0.0010013431310653687,0.000901445746421814,9.989738464355469e-05,0.0010013431310653687,-0.000901445746421814,133.33331298828125,126.66665649414062,6.666656494140625,-1.0041892528533935e-05,-9.486635526021322e-05,8.48244627316793e-05,-6.404705345630646e-06,-8.174125105142593e-05,7.533654570579529e-05,-8.884724229574203e-05,-0.0008659465238451958,0.0007770992815494537
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,pair_clamp_minus_normal,0.0002701451303437352,4.071047078468837e-05,0.00022943465955904685,0.0008497908711433411,-0.0005359947681427002,0.0013857856392860413,0.0008497908711433411,0.0005359947681427002,0.00031379610300064087,126.66665649414062,153.33331298828125,-26.666656494140625,8.128469189008078e-05,-4.567176103591919e-05,0.00012695645292599996,4.475004971027374e-05,2.789776772260666e-05,1.6852281987667084e-05,0.0007495889440178871,-0.00024034734815359116,0.0009899362921714783
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,pair_difference,0.0011071159970015287,0.0006880730506964028,0.00041904294630512595,0.0017355233430862427,0.0014006495475769043,0.0003348737955093384,0.0017355233430862427,0.0014006495475769043,0.0003348737955093384,106.66665649414062,33.33331298828125,73.33334350585938,0.00018520459532737733,4.4497897227605185e-05,0.00014070669809977215,0.0006452761590480804,0.0006812717765569687,-3.5995617508888245e-05,0.0012484658509492874,-0.00019226688891649246,0.0014407327398657799
67#14,PC_ON,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,pair_clamp_minus_normal,0.0012916282285004854,0.000767675053793937,0.0005239531747065485,0.004470899701118469,0.0021878331899642944,0.002283066511154175,0.004470899701118469,0.0021878331899642944,0.002283066511154175,133.33331298828125,126.66665649414062,6.666656494140625,0.00042272900541623435,0.0002227356533209483,0.00019999335209528604,0.00021466612815856934,0.00019926205277442932,1.5404075384140015e-05,0.003832520917057991,0.0018335087224841118,0.0019990121945738792
