group,mode,channel,family,name,kind,current_mean_on,previous_mean_on,delta_mean_on,current_peak_signed,previous_peak_signed,delta_peak_signed,current_peak_absolute,previous_peak_absolute,delta_peak_absolute,current_peak_latency_from_onset_ms,previous_peak_latency_from_onset_ms,delta_peak_latency_from_onset_ms,current_integral_response_seconds,previous_integral_response_seconds,delta_integral_response_seconds,current_onset_50ms_mean,previous_onset_50ms_mean,delta_onset_50ms_mean,current_offset_50ms_mean,previous_offset_50ms_mean,delta_offset_50ms_mean
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,pair_clamp_minus_normal,5.361400553738349e-05,0.0001092118527594721,-5.55978472220886e-05,-0.00010738149285316467,-0.00016423314809799194,5.685165524482727e-05,0.00016128644347190857,0.0003363266587257385,-0.00017504021525382996,143.33332061767578,139.99999237060547,3.3333282470703125,-2.2916619976361596e-06,-4.235257705052694e-06,1.9435957074165345e-06,1.0262243449687958e-05,2.0559877157211304e-05,-1.0297633707523346e-05,-3.105960786342621e-07,5.3122639656066895e-06,-5.6228600442409515e-06
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,pair_clamp_minus_normal,1.7023210602928884e-05,3.4084544040524634e-05,-1.706133343759575e-05,-7.153302431106567e-05,-8.203461766242981e-05,1.0501593351364136e-05,7.153302431106567e-05,0.00014118477702140808,-6.965175271034241e-05,163.3333282470703,138.3333282470703,25.0,-2.489350736141205e-06,-4.775064686934154e-06,2.285713950792949e-06,3.697117790579796e-06,7.330672815442085e-06,-3.6335550248622894e-06,-1.4954246580600739e-05,-2.7524307370185852e-05,1.2570060789585114e-05
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,pair_clamp_minus_normal,3.613283183767635e-06,6.893401263141641e-06,-3.280118079374006e-06,-2.711266279220581e-05,-5.223974585533142e-05,2.512708306312561e-05,2.711266279220581e-05,5.223974585533142e-05,-2.512708306312561e-05,161.66666412353516,161.66666412353516,0.0,-1.494412620862325e-06,-2.9016161958376566e-06,1.4072035749753316e-06,1.0244548320770264e-06,1.994660124182701e-06,-9.702052921056747e-07,-1.1316966265439987e-05,-2.191774547100067e-05,1.0600779205560684e-05
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,pair_clamp_minus_normal,2.606461431131635e-07,3.113100977003569e-07,-5.0663954587193416e-08,-8.065253496170044e-06,-1.5545636415481567e-05,7.4803829193115234e-06,8.065253496170044e-06,1.5545636415481567e-05,-7.4803829193115234e-06,160.0,156.66665649414062,3.333343505859375,-5.985423922538758e-07,-1.1726344625155132e-06,5.740920702616374e-07,1.969747245311737e-07,3.648456186056137e-07,-1.6787089407444e-07,-4.95370477437973e-06,-9.789131581783295e-06,4.8354268074035645e-06
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,pair_clamp_minus_normal,-1.0443230302747963e-07,-2.7393301660350033e-07,1.695007135760207e-07,-1.7434358596801758e-06,-3.3713877201080322e-06,1.6279518604278564e-06,1.7434358596801758e-06,3.3713877201080322e-06,-1.6279518604278564e-06,153.33332061767578,148.33332061767578,5.0,-1.5404075384140015e-07,-3.039340178171794e-07,1.4989326397577923e-07,2.0256265997886658e-08,3.166496753692627e-08,-1.1408701539039612e-08,-1.3345852494239807e-06,-2.669636160135269e-06,1.3350509107112885e-06
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+11,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+11,pair_clamp_minus_normal,-3.104408596854569e-08,-6.804863694753749e-08,3.70045509789918e-08,-2.123415470123291e-07,-4.246830940246582e-07,2.123415470123291e-07,2.123415470123291e-07,4.246830940246582e-07,-2.123415470123291e-07,129.99999237060547,133.33332061767578,-3.3333282470703125,-2.02407439549764e-08,-4.0406982103983565e-08,2.0166238149007164e-08,0.0,-1.862645149230957e-09,1.862645149230957e-09,-1.7834827303886414e-07,-3.674067556858063e-07,1.8905848264694214e-07
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+12,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+12,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,SBC,bright_surround_minus_dark_surround,pair_difference,0.021389965200796723,0.02427080785855651,-0.0028808426577597857,0.054745081812143326,0.05818207934498787,-0.0034369975328445435,0.054745081812143326,0.05818207934498787,-0.0034369975328445435,126.66665649414062,118.33332824707031,8.333328247070312,0.005543080568313599,0.005908791025479635,-0.0003657104571660359,0.0036003459244966507,0.0062001910991966724,-0.0025998451747000217,0.050702063366770744,0.05189140420407057,-0.0011893408372998238
MC_OFF,H1_off,probability,SBC,bright_surround_minus_dark_surround,pair_clamp_minus_normal,-0.0020596375106833875,-0.004307770170271397,0.002248132659588009,-0.00471162423491478,-0.006209108978509903,0.0014974847435951233,0.00471162423491478,0.009928781539201736,-0.005217157304286957,68.33332061767578,93.33332061767578,-25.0,-0.0001270001878341039,-0.00026290759444236756,0.00013590740660826366,-0.0003666747361421585,-0.0007515116594731808,0.00038483692333102226,-0.0015926328487694263,-0.003349381498992443,0.0017567486502230167
MC_OFF,H1_off,probability,SBC,control_bright_surround_minus_dark_surround,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,SBC,control_bright_surround_minus_dark_surround,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Hermann,intersection_minus_corridor,pair_difference,0.009550967952236533,0.01072443532757461,-0.0011734673753380775,0.028040029108524323,0.028166968375444412,-0.00012693926692008972,0.028040029108524323,0.028166968375444412,-0.00012693926692008972,129.99998474121094,124.99999237060547,4.999992370605469,0.0026365120212237044,0.0027847743034362794,-0.00014826228221257506,0.0015563564375042915,0.002663793507963419,-0.0011074370704591274,0.024779746308922768,0.02519690804183483,-0.0004171617329120636
MC_OFF,H1_off,probability,Hermann,intersection_minus_corridor,pair_clamp_minus_normal,-0.0006740243479725905,-0.0013886942324461415,0.0007146698844735511,-0.001531548798084259,-0.001941770315170288,0.00041022151708602905,0.001531548798084259,0.003164038062095642,-0.001632489264011383,69.99998474121094,94.99998474121094,-25.0,-5.411561578512192e-05,-0.00010570229341586432,5.1586677630742395e-05,-0.00010830000974237919,-0.00021976791322231293,0.00011146790347993374,-0.0007085385732352734,-0.0014510941691696644,0.000742555595934391
MC_OFF,H1_off,probability,Hermann,control_intersection_minus_corridor,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Hermann,control_intersection_minus_corridor,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,White,on_bright_bar_minus_on_dark_bar,pair_difference,-0.010699546430259943,-0.012140699429437518,0.0014411529991775751,-0.02739682048559189,-0.029116645455360413,0.0017198249697685242,0.02739682048559189,0.029116645455360413,-0.0017198249697685242,126.66665649414062,118.33332824707031,8.333328247070312,-0.0027732809881369277,-0.002956277479728063,0.00018299649159113536,-0.0018003154546022415,-0.003100380301475525,0.0013000648468732834,-0.025371573865413666,-0.02596738049760461,0.0005958066321909428
MC_OFF,H1_off,probability,White,on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,0.0010749541106633842,0.0022588496503885835,-0.0011838955397251993,0.0024184025824069977,0.005051717162132263,-0.0026333145797252655,0.0024184025824069977,0.005051717162132263,-0.0026333145797252655,69.99998474121094,69.99998474121094,0.0,9.523848692576091e-05,0.00019369401037693025,-9.845552345116934e-05,0.00018298905342817307,0.0003767157904803753,-0.00019372673705220222,0.001075422391295433,0.002228632103651762,-0.001153209712356329
MC_OFF,H1_off,probability,White,control_on_bright_bar_minus_on_dark_bar,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,White,control_on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,White,remote_contour_rearrangement_A_minus_B,pair_difference,-0.010699546430259943,-0.012140699429437518,0.0014411529991775751,-0.02739682048559189,-0.029116645455360413,0.0017198249697685242,0.02739682048559189,0.029116645455360413,-0.0017198249697685242,126.66665649414062,118.33332824707031,8.333328247070312,-0.0027732809881369277,-0.002956277479728063,0.00018299649159113536,-0.0018003154546022415,-0.003100380301475525,0.0013000648468732834,-0.025371573865413666,-0.02596738049760461,0.0005958066321909428
MC_OFF,H1_off,probability,White,remote_contour_rearrangement_A_minus_B,pair_clamp_minus_normal,0.0010799815354403108,0.0022692059574183077,-0.0011892244219779968,0.0024291053414344788,0.005074206739664078,-0.002645101398229599,0.0024291053414344788,0.005074206739664078,-0.002645101398229599,69.99998474121094,69.99998474121094,0.0,9.611710906028748e-05,0.00019529938697814944,-9.918227791786196e-05,0.00018372153863310814,0.00037822499871253967,-0.00019450346007943153,0.001084095798432827,0.0022449102252721786,-0.0011608144268393517
MC_OFF,H1_off,probability,White,remote_contour_rearrangement_control_A_minus_B,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,White,remote_contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Hermann,contour_rearrangement_A_minus_B,pair_difference,0.009550967952236533,0.01072443532757461,-0.0011734673753380775,0.028040029108524323,0.028166968375444412,-0.00012693926692008972,0.028040029108524323,0.028166968375444412,-0.00012693926692008972,129.99998474121094,124.99999237060547,4.999992370605469,0.0026365120212237044,0.0027847743034362794,-0.00014826228221257506,0.0015563564375042915,0.002663793507963419,-0.0011074370704591274,0.024779746308922768,0.02519690804183483,-0.0004171617329120636
MC_OFF,H1_off,probability,Hermann,contour_rearrangement_A_minus_B,pair_clamp_minus_normal,-0.0006728267835569568,-0.0013863351050531492,0.0007135083214961924,-0.0015287641435861588,-0.0019385721534490585,0.0004098080098628998,0.0015287641435861588,0.003158232197165489,-0.0016294680535793304,69.99998474121094,94.99998474121094,-25.0,-5.4054049154122675e-05,-0.00010563379774490992,5.157974859078725e-05,-0.00010810606181621552,-0.00021937862038612366,0.00011127255856990814,-0.000707604456692934,-0.0014496715739369392,0.0007420671172440052
MC_OFF,H1_off,probability,Hermann,contour_rearrangement_control_A_minus_B,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,H1_off,probability,Hermann,contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,AC_off,logit,Mach,Mach_x-12,response_minus_blank,0.2524225190281868,0.2704419009387493,-0.018019381910562515,0.38860614597797394,0.40680886805057526,-0.01820272207260132,0.38860614597797394,0.40680886805057526,-0.01820272207260132,104.99999237060547,78.33332061767578,26.666671752929688,0.03848343133926392,0.03941417853037516,-0.0009307471911112405,0.14733338356018066,0.16464129462838173,-0.017307911068201065,0.24003754183650017,0.23275810107588768,0.007279440760612488
MC_OFF,AC_off,logit,Mach,Mach_x-12,clamp_minus_normal,0.1282678134739399,0.1520925648510456,-0.023824751377105713,0.31122517585754395,0.3295889049768448,-0.018363729119300842,0.31122517585754395,0.3295889049768448,-0.018363729119300842,126.66665649414062,118.33332824707031,8.333328247070312,0.03122166633605957,0.032803912162780766,-0.0015822458267211945,0.021848784759640694,0.04207465425133705,-0.020225869491696358,0.28774333000183105,0.2869717851281166,0.000771544873714447
MC_OFF,AC_off,logit,Mach,Mach_x-11,response_minus_blank,0.2524225190281868,0.2704419009387493,-0.018019381910562515,0.38860614597797394,0.40680886805057526,-0.01820272207260132,0.38860614597797394,0.40680886805057526,-0.01820272207260132,104.99999237060547,78.33332061767578,26.666671752929688,0.03848343133926392,0.03941417853037516,-0.0009307471911112405,0.14733338356018066,0.16464129462838173,-0.017307911068201065,0.24003754183650017,0.23275810107588768,0.007279440760612488
MC_OFF,AC_off,logit,Mach,Mach_x-11,clamp_minus_normal,0.12826798297464848,0.15209298580884933,-0.02382500283420086,0.3112262785434723,0.32959097623825073,-0.018364697694778442,0.3112262785434723,0.32959097623825073,-0.018364697694778442,126.66665649414062,118.33332824707031,8.333328247070312,0.031221782366434733,0.032804143428802494,-0.0015823610623677611,0.021848784759640694,0.04207466542720795,-0.020225880667567253,0.287744365632534,0.28697383403778076,0.0007705315947532654
MC_OFF,AC_off,logit,Mach,Mach_x-10,response_minus_blank,0.25242380052804947,0.2704448625445366,-0.01802106201648712,0.38860972225666046,0.4068145155906677,-0.018204793334007263,0.38860972225666046,0.4068145155906677,-0.018204793334007263,104.99999237060547,78.33332061767578,26.666671752929688,0.03848381519317627,0.03941501061121623,-0.0009311954180399595,0.1473335213959217,0.1646416038274765,-0.017308082431554794,0.2400410920381546,0.23276591300964355,0.007275179028511047
MC_OFF,AC_off,logit,Mach,Mach_x-10,clamp_minus_normal,0.12826969102025032,0.15209708362817764,-0.023827392607927322,0.31123682856559753,0.32961179316043854,-0.018374964594841003,0.31123682856559753,0.32961179316043854,-0.018374964594841003,126.66665649414062,118.33332824707031,8.333328247070312,0.0312229331334432,0.03280646562576294,-0.0015835324923197426,0.021848782896995544,0.04207472875714302,-0.020225945860147476,0.28775448724627495,0.2869945839047432,0.0007599033415317535
MC_OFF,AC_off,logit,Mach,Mach_x-09,response_minus_blank,0.2524351179599762,0.2704709731042385,-0.018035855144262314,0.3886411488056183,0.4068639278411865,-0.018222779035568237,0.3886411488056183,0.4068639278411865,-0.018222779035568237,104.99999237060547,78.33332061767578,26.666671752929688,0.03848720788955689,0.03942234754562378,-0.0009351396560668898,0.1473347656428814,0.16464438661932945,-0.01730962097644806,0.2400725670158863,0.2328348159790039,0.0072377510368824005
MC_OFF,AC_off,logit,Mach,Mach_x-09,clamp_minus_normal,0.12827835604548454,0.1521184965968132,-0.02384014055132866,0.31129090487957,0.32971976697444916,-0.01842886209487915,0.31129090487957,0.32971976697444916,-0.01842886209487915,126.66665649414062,118.33332824707031,8.333328247070312,0.031228814919789634,0.03281854788462321,-0.0015897329648335776,0.021848799660801888,0.04207516089081764,-0.020226361230015755,0.28780635073781013,0.28710245341062546,0.0007038973271846771
MC_OFF,AC_off,logit,Mach,Mach_x-08,response_minus_blank,0.2524881288409233,0.2705928348004818,-0.018104705959558487,0.38878820836544037,0.40709467232227325,-0.018306463956832886,0.38878820836544037,0.40709467232227325,-0.018306463956832886,104.99999237060547,78.33332061767578,26.666671752929688,0.03850307544072469,0.03945659557978312,-0.0009535201390584308,0.1473405845463276,0.1646573506295681,-0.01731676608324051,0.2402198165655136,0.23315643519163132,0.007063381373882294
MC_OFF,AC_off,logit,Mach,Mach_x-08,clamp_minus_normal,0.12830874510109425,0.15219471231102943,-0.02388596720993519,0.3114803731441498,0.3301040977239609,-0.018623724579811096,0.3114803731441498,0.3301040977239609,-0.018623724579811096,126.66665649414062,118.33332824707031,8.333328247070312,0.031249446868896486,0.032861542701721196,-0.0016120958328247094,0.021848851814866066,0.04207662679255009,-0.02022777497768402,0.28798821941018105,0.2874862626194954,0.0005019567906856537
MC_OFF,AC_off,logit,Mach,Mach_x-07,response_minus_blank,0.2526586428284645,0.2709837965667248,-0.01832515373826027,0.3892611414194107,0.40783509612083435,-0.018573954701423645,0.3892611414194107,0.40783509612083435,-0.018573954701423645,104.99999237060547,78.33332061767578,26.666671752929688,0.038554108937581384,0.03956648429234823,-0.0010123753547668438,0.14735925197601318,0.16469890624284744,-0.01733965426683426,0.24069339781999588,0.23418835550546646,0.006505042314529419
MC_OFF,AC_off,logit,Mach,Mach_x-07,clamp_minus_normal,0.12839030660688877,0.15240167826414108,-0.02401137165725231,0.3119892477989197,0.3311478793621063,-0.019158631563186646,0.3119892477989197,0.3311478793621063,-0.019158631563186646,126.66665649414062,118.33332824707031,8.333328247070312,0.03130485614140829,0.03297832568486532,-0.0016734695434570332,0.02184896171092987,0.042080603539943695,-0.020231641829013824,0.2884766310453415,0.28852882981300354,-5.219876766204834e-05
MC_OFF,AC_off,logit,Mach,Mach_x-06,response_minus_blank,0.2530773989856243,0.271942351013422,-0.0188649520277977,0.3904225081205368,0.409650593996048,-0.01922808587551117,0.3904225081205368,0.409650593996048,-0.01922808587551117,104.99999237060547,78.33332061767578,26.666671752929688,0.038679413000742596,0.039835921128590905,-0.0011565081278483089,0.14740516245365143,0.16480081900954247,-0.017395656555891037,0.24185624346137047,0.2367185540497303,0.005137689411640167
MC_OFF,AC_off,logit,Mach,Mach_x-06,clamp_minus_normal,0.1285679806023836,0.15285667032003403,-0.024288689717650414,0.3130978047847748,0.3334418386220932,-0.02034403383731842,0.3130978047847748,0.3334418386220932,-0.02034403383731842,126.66665649414062,118.33332824707031,8.333328247070312,0.03142556826273601,0.03323505163192749,-0.0018094833691914836,0.021849241107702255,0.04208936356008053,-0.020240122452378273,0.2895406261086464,0.2908206805586815,-0.0012800544500350952
MC_OFF,AC_off,logit,Mach,Mach_x-05,response_minus_blank,0.2539089359343052,0.2738437205553055,-0.01993478462100029,0.39272864162921906,0.41325193643569946,-0.020523294806480408,0.39272864162921906,0.41325193643569946,-0.020523294806480408,104.99999237060547,78.33332061767578,26.666671752929688,0.038928228219350186,0.04037039359410604,-0.0014421653747558535,0.1474963314831257,0.16500299051404,-0.017506659030914307,0.24416525661945343,0.24173743277788162,0.002427823841571808
MC_OFF,AC_off,logit,Mach,Mach_x-05,clamp_minus_normal,0.1249998826533556,0.14926033467054367,-0.024260452017188072,0.30512383580207825,0.32703253626823425,-0.021908700466156006,0.30512383580207825,0.32703253626823425,-0.021908700466156006,126.66665649414062,118.33332824707031,8.333328247070312,0.030635706583658856,0.03262896617253622,-0.0019932595888773608,0.0212087444961071,0.04097123630344868,-0.019762491807341576,0.2822136767208576,0.28556226938962936,-0.0033485926687717438
MC_OFF,AC_off,logit,Mach,Mach_x-04,response_minus_blank,0.2341410331428051,0.25268009677529335,-0.01853906363248825,0.3626902550458908,0.3817056715488434,-0.019015416502952576,0.3626902550458908,0.3817056715488434,-0.019015416502952576,104.99999237060547,78.33332061767578,26.666671752929688,0.03595860322316488,0.037379233837127684,-0.0014206306139628033,0.13580718263983727,0.15176630392670631,-0.01595912128686905,0.2259225845336914,0.22475319355726242,0.0011693909764289856
MC_OFF,AC_off,logit,Mach,Mach_x-04,clamp_minus_normal,0.11351674050092697,0.13604076392948627,-0.022524023428559303,0.27751249074935913,0.29895296692848206,-0.021440476179122925,0.27751249074935913,0.29895296692848206,-0.021440476179122925,126.66665649414062,118.33332824707031,8.333328247070312,0.027870028813680014,0.029845023155212404,-0.00197499434153239,0.01923721842467785,0.03726129233837128,-0.018024073913693428,0.25671301782131195,0.26122942939400673,-0.0045164115726947784
MC_OFF,AC_off,logit,Mach,Mach_x-03,response_minus_blank,0.19090453907847404,0.20635094493627548,-0.015446405857801437,0.2958269864320755,0.31177064776420593,-0.015943661332130432,0.2958269864320755,0.31177064776420593,-0.015943661332130432,104.99999237060547,78.33332061767578,26.666671752929688,0.02932579795519511,0.030537340641021732,-0.0012115426858266207,0.11069181561470032,0.12387844920158386,-0.013186633586883545,0.18430890515446663,0.18371107429265976,0.0005978308618068695
