cell_id,group,mode,channel,profile,region,overshoot_above_plateaus,undershoot_below_plateaus,max_minus_upper_plateau,min_minus_lower_plateau,max_x_pixels,min_x_pixels
67#14,PC_ON,direct_BC_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.19914305210113525,0.0,2,4
67#14,PC_ON,direct_BC_off,probability,ramp,dark_boundary,1.1056661605834961e-05,0.0,1.1056661605834961e-05,0.02440004050731659,-6,-2
67#14,PC_ON,direct_BC_off,probability,ramp,bright_boundary,0.0,-7.361173629760742e-06,-0.026647448539733887,-7.361173629760742e-06,2,6
67#14,PC_ON,direct_BC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.02439001202583313,-6,-2
67#14,PC_ON,direct_BC_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.026639267802238464,0.0,2,4
67#14,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,-0.0003409385681152344,-0.3872220516204834,-0.0003409385681152344,-2,-5
67#14,PC_ON,AC_off,logit,ramp,bright_boundary,0.0003409385681152344,0.0,0.0003409385681152344,0.38722217082977295,5,2
67#14,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.3870769739151001,0.0,-2,-6
67#14,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.38707709312438965,4,2
67#14,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,-3.249943256378174e-05,-0.05278298258781433,-3.249943256378174e-05,-2,-5
67#14,PC_ON,AC_off,probability,ramp,bright_boundary,5.6236982345581055e-05,0.0,5.6236982345581055e-05,0.04662233591079712,5,2
67#14,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.052766889333724976,0.0,-2,-6
67#14,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.04660114645957947,4,2
67#21,PC_ON,normal,logit,ramp,dark_boundary,0.0,-0.001580953598022461,-0.13575005531311035,-0.001580953598022461,-2,-5
67#21,PC_ON,normal,logit,ramp,bright_boundary,0.0015811920166015625,0.0,0.0015811920166015625,0.13575029373168945,5,2
67#21,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,-0.13570261001586914,0.0,-2,-6
67#21,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.13570237159729004,4,2
67#21,PC_ON,normal,probability,ramp,dark_boundary,0.0,-0.00012122094631195068,-0.01179482787847519,-0.00012122094631195068,-2,-5
67#21,PC_ON,normal,probability,ramp,bright_boundary,0.0001474320888519287,0.0,0.0001474320888519287,0.011209510266780853,5,2
67#21,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,-0.011790953576564789,0.0,-2,-6
67#21,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.011205233633518219,4,2
67#21,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,-0.0014617443084716797,-0.1375598907470703,-0.0014617443084716797,-2,-5
67#21,PC_ON,H1_off,logit,ramp,bright_boundary,0.0014615058898925781,0.0,0.0014615058898925781,0.1375598907470703,5,2
67#21,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.1375598907470703,0.0,-2,-6
67#21,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.1375598907470703,4,2
67#21,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,-0.00011186301708221436,-0.01195620745420456,-0.00011186301708221436,-2,-5
67#21,PC_ON,H1_off,probability,ramp,bright_boundary,0.000136546790599823,0.0,0.000136546790599823,0.011355288326740265,5,2
67#21,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.01195620745420456,0.0,-2,-6
67#21,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.011355288326740265,4,2
67#21,PC_ON,direct_BC_off,logit,ramp,dark_boundary,3.790855407714844e-05,0.0,3.790855407714844e-05,0.1432180404663086,-6,-2
67#21,PC_ON,direct_BC_off,logit,ramp,bright_boundary,0.0,-3.790855407714844e-05,-0.1432180404663086,-3.790855407714844e-05,2,6
67#21,PC_ON,direct_BC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.14318013191223145,-6,-2
67#21,PC_ON,direct_BC_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.14318013191223145,0.0,2,4
67#21,PC_ON,direct_BC_off,probability,ramp,dark_boundary,3.7997961044311523e-06,0.0,3.7997961044311523e-06,0.01170136034488678,-6,-2
67#21,PC_ON,direct_BC_off,probability,ramp,bright_boundary,0.0,-2.6971101760864258e-06,-0.012598127126693726,-2.6971101760864258e-06,2,6
