cell_id,group,probe,mode,channel,peak_response,peak_absolute_response,peak_latency_ms_from_trial_start,peak_latency_ms_from_onset,response_integral_seconds,peak_change_vs_center_only,integral_change_vs_center_only,center_onset_50ms,center_offset_50ms,surround_first_onset_50ms,surround_first_offset_50ms,off_minus_normal_mean_abs_active,off_minus_normal_peak_signed,off_minus_normal_peak_absolute,off_minus_normal_integral_seconds
67#6,MC_OFF,slow_1Hz,normal,logit,0.44095945358276367,0.44095945358276367,960.0,660.0,0.5053696036338806,0.16530835628509521,-0.0005674362182617188,0.11305272579193115,0.28684818744659424,0.11305272579193115,0.1059291809797287,0.0,0.0,0.0,0.0
67#6,MC_OFF,slow_2Hz,normal,logit,0.4409542679786682,0.4409542679786682,713.3333333333334,413.33333333333337,0.5054986476898193,0.16530317068099976,-0.00043839216232299805,0.11305272579193115,0.28708043694496155,0.11305272579193115,0.10046695172786713,0.0,0.0,0.0,0.0
67#6,MC_OFF,rapid_10Hz,normal,logit,0.37635350227355957,0.37635350227355957,426.6666666666667,126.66666666666669,0.5059159994125366,0.10070240497589111,-2.104043960571289e-05,0.11305272579193115,0.21103601157665253,0.11305272579193115,0.13686706125736237,0.0,0.0,0.0,0.0
67#6,MC_OFF,rapid_20Hz,normal,logit,0.2895873785018921,0.2895873785018921,426.6666666666667,126.66666666666669,0.5059410929679871,0.013936281204223633,4.0531158447265625e-06,0.11354798078536987,0.13887138664722443,0.11354798078536987,0.20914147794246674,0.0,0.0,0.0,0.0
67#6,MC_OFF,transient_50ms,normal,logit,0.40607237815856934,0.40607237815856934,1373.3333333333335,1073.3333333333335,0.5059177875518799,0.13042128086090088,-1.9252300262451172e-05,0.11305272579193115,0.11970484256744385,0.11305272579193115,0.11916647851467133,0.0,0.0,0.0,0.0
67#6,MC_OFF,large_field_50ms,normal,logit,0.22196972370147705,0.22196972370147705,333.33333333333337,33.33333333333337,0.0,-0.053681373596191406,7.947286162490741e-10,0.11149044334888458,-0.02629794366657734,0.11149044334888458,-0.02629794366657734,0.0,0.0,0.0,0.0
67#6,MC_OFF,slow_step,normal,probability,0.08730271458625793,0.08730271458625793,1460.0,1160.0,0.09866157919168472,0.034755051136016846,0.0027452483773231506,0.021129483357071877,0.055698052048683167,0.021129483357071877,0.01950252056121826,0.0,0.0,0.0,0.0
67#6,MC_OFF,slow_1Hz,normal,probability,0.08730268478393555,0.08730268478393555,960.0,660.0,0.0985390692949295,0.03475502133369446,0.002622738480567932,0.021129483357071877,0.05570030212402344,0.021129483357071877,0.019502349197864532,0.0,0.0,0.0,0.0
67#6,MC_OFF,slow_2Hz,normal,probability,0.0873015820980072,0.0873015820980072,713.3333333333334,413.33333333333337,0.09828651696443558,0.03475391864776611,0.002370186150074005,0.021129483357071877,0.05574817210435867,0.021129483357071877,0.018434656783938408,0.0,0.0,0.0,0.0
67#6,MC_OFF,rapid_10Hz,normal,probability,0.07344841957092285,0.07344841957092285,426.6666666666667,126.66666666666669,0.09645859897136688,0.020900756120681763,0.0005422681570053101,0.021129483357071877,0.04002096503973007,0.021129483357071877,0.025269249454140663,0.0,0.0,0.0,0.0
67#6,MC_OFF,rapid_20Hz,normal,probability,0.05538809299468994,0.05538809299468994,426.6666666666667,126.66666666666669,0.0959211215376854,0.0028404295444488525,4.7907233238220215e-06,0.021226709708571434,0.0258942823857069,0.021226709708571434,0.03925232216715813,0.0,0.0,0.0,0.0
67#6,MC_OFF,transient_50ms,normal,probability,0.0797794759273529,0.0797794759273529,1373.3333333333335,1073.3333333333335,0.0960012897849083,0.027231812477111816,8.495897054672241e-05,0.021129483357071877,0.02259788103401661,0.021129483357071877,0.021877724677324295,0.0,0.0,0.0,0.0
67#6,MC_OFF,large_field_50ms,normal,probability,0.0417671799659729,0.0417671799659729,333.33333333333337,33.33333333333337,0.00018343707779422402,-0.010780483484268188,-9.998411405831575e-05,0.020822545513510704,-0.003972196020185947,0.020822545513510704,-0.003972196020185947,0.0,0.0,0.0,0.0
67#6,MC_OFF,slow_step,H1_off,logit,0.4415707588195801,0.4415707588195801,1480.0,1180.0,0.5167762041091919,0.16133379936218262,-0.0005956292152404785,0.11462847143411636,0.2876232862472534,0.11462847143411636,0.11503568291664124,0.005997304804623127,0.018639683723449707,0.018639683723449707,0.011471419595181942
67#6,MC_OFF,slow_1Hz,H1_off,logit,0.4415706396102905,0.4415706396102905,980.0,680.0,0.5168390274047852,0.16133368015289307,-0.0005328059196472168,0.11462847143411636,0.2876341640949249,0.11462847143411636,0.11503490060567856,0.006288148928433657,0.018996596336364746,0.018996596336364746,0.011469406075775623
67#6,MC_OFF,slow_2Hz,H1_off,logit,0.44156408309936523,0.44156408309936523,733.3333333333334,433.33333333333337,0.5169639587402344,0.16132712364196777,-0.00040787458419799805,0.11462847143411636,0.2878643572330475,0.11462847143411636,0.1099914163351059,0.006846624892205,0.018996238708496094,0.018996238708496094,0.011465322226285934
67#6,MC_OFF,rapid_10Hz,H1_off,logit,0.37094414234161377,0.37094414234161377,426.6666666666667,126.66666666666669,0.517357349395752,0.09070718288421631,-1.4483928680419922e-05,0.11462847143411636,0.20745213329792023,0.11462847143411636,0.15232764184474945,0.008982522413134575,0.018639683723449707,0.018639683723449707,0.011441316455602646
67#6,MC_OFF,rapid_20Hz,H1_off,logit,0.29364335536956787,0.29364335536956787,426.6666666666667,126.66666666666669,0.5173762440681458,0.01340639591217041,4.410743713378906e-06,0.11512371152639389,0.14288917183876038,0.11512371152639389,0.2172929048538208,0.005828376393765211,0.016474127769470215,0.016474127769470215,0.011435194872319698
67#6,MC_OFF,transient_50ms,H1_off,logit,0.40285611152648926,0.40285611152648926,1373.3333333333335,1073.3333333333335,0.5173537731170654,0.1226191520690918,-1.806020736694336e-05,0.11462847143411636,0.12463334202766418,0.11462847143411636,0.1351989358663559,0.0057682679034769535,0.018639683723449707,0.018639683723449707,0.011435996741056442
