cell_id,group,condition,fitted_bias,convergence_residual_mean_rate,convergence_residual_total_events,iterations,train_valid_bins,train_observed_rate,train_predicted_rate_before,train_predicted_rate_after,train_nll_before,train_nll_after,bracket_lower,bracket_upper,solver_rate_tolerance,solver_width_tolerance,converged,training_logits_sha256,training_target_sha256,training_mask_sha256,protocol_sha256
68#11,PC_OFF,H1,-0.020792543875459216,2.907674101493285e-13,3.907913992406975e-09,40,13440,0.1478422619047619,0.14999015718382452,0.14784226190505267,0.3235229205660926,0.32350062593801865,-3.492003524621229,19.832110678831835,1e-12,1e-12,True,4912926b1f6f579c9703d017508e9e015757a02475315fccaf16e5c945fa6b38,00560146ee26060e6f337912318670d1a0383a7f0501359cdd96307e900ecdb5,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
68#11,PC_OFF,direct-BC,-1.2270957767706299,6.007694342002878e-13,8.074341195651868e-09,37,13440,0.1478422619047619,0.292565918721409,0.14784226190536268,0.7204513506452721,0.640444113634112,-8.05903025897334,0.639235293547411,1e-12,1e-12,True,a87cf32e64b27acc4e9716216c5260b3b01aa40acad102d10b4768c0c1bdcea9,00560146ee26060e6f337912318670d1a0383a7f0501359cdd96307e900ecdb5,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
68#11,PC_OFF,AC,0.07382935184164756,1.8784973576657649e-13,2.524700448702788e-09,38,13440,0.1478422619047619,0.14080201762152156,0.14784226190494976,0.3616789937146837,0.36141783162235835,-2.0061853769619273,23.78030136791875,1e-12,1e-12,True,d31b39b355a6de48fc5b4e8d921bce3c49a25b642a46b01c1f2d25654872098c,00560146ee26060e6f337912318670d1a0383a7f0501359cdd96307e900ecdb5,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#3,PC_OFF,normal,0.02153784275269653,-9.54014645060397e-13,-1.2821956829611736e-08,38,13440,0.31651785714285713,0.3127422151050829,0.3165178571419031,0.5145933158783963,0.5145526195239474,-6.136932075180244,9.537128746352959,1e-12,1e-12,True,a75f1b8ff90604fc482559c96501d145c074690f9376a56adc5111d9e022f8ba,71e3bbf0ce47e7cf3b2eb8dc859175608606c7e9a97fbae75de0202ef8e7659b,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#3,PC_OFF,H1,0.019656091701810034,-9.132694600566538e-13,-1.2274341543161427e-08,39,13440,0.31651785714285713,0.31320608752129003,0.31651785714194386,0.5195049606431549,0.5194723876584476,-6.37053602949543,11.041116058669854,1e-12,1e-12,True,3087701202c42cd8b154a7f04cdc069651d5ca15082faf4fa1832598386fc0a9,71e3bbf0ce47e7cf3b2eb8dc859175608606c7e9a97fbae75de0202ef8e7659b,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#3,PC_OFF,direct-BC,-0.7465318164623926,2.191580250610059e-13,2.9454838568199193e-09,34,13440,0.31651785714285713,0.4589551350874155,0.3165178571430763,0.8255629112188037,0.7740454552030975,-7.945794761337471,0.5777074693067558,1e-12,1e-12,True,106af46f9413ebb9da4926ce623363a6e19aab98d7de56775de88b2442f6aa10,71e3bbf0ce47e7cf3b2eb8dc859175608606c7e9a97fbae75de0202ef8e7659b,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#3,PC_OFF,AC,0.39128146607582237,-5.707101458085617e-13,-7.67034435966707e-09,40,13440,0.31651785714285713,0.2525285104575459,0.3165178571422864,0.6067860836784249,0.5940775299544595,-1.596407294429969,13.642653763137627,1e-12,1e-12,True,dfb4b5b38fccd7bd84eab357b9cfc41c079ff62ea574b51d187d4f70c251a4eb,71e3bbf0ce47e7cf3b2eb8dc859175608606c7e9a97fbae75de0202ef8e7659b,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#4,MC_ON,normal,-0.003973191069647429,1.5393242236427795e-13,1.773301505636482e-09,40,11520,0.22152777777777777,0.2220767408606094,0.2215277777779317,0.4248439321615598,0.424842841922149,-7.037934707646935,11.000808788294227,1e-12,1e-12,True,caeb3d2e301ea44d669ea4d4de1cff3f76d95fce4ef38b20a11b8ee54581cd35,3d57c5b303d169001ed307b7387c8288f74900436fcaef012569d19aa2c4ea58,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#4,MC_ON,H1,-0.0011183779245440642,6.045164369083977e-14,6.964029353184742e-10,41,11520,0.22152777777777777,0.22168194723248244,0.22152777777783822,0.4252578569685045,0.4252577707659394,-7.033534454351036,11.088960720056923,1e-12,1e-12,True,91bb08d374aac80672f16e2cc445d619bf248b91994cb688fcd470eca3d1107a,3d57c5b303d169001ed307b7387c8288f74900436fcaef012569d19aa2c4ea58,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#4,MC_ON,direct-BC,0.5281809738331692,1.8451906669270102e-13,2.1256596482999157e-09,38,11520,0.22152777777777777,0.1600607481165495,0.2215277777779623,0.8045753097467461,0.7878783420241311,-1.581914114003746,19.359335971826944,1e-12,1e-12,True,03ff851c71439187ecbd4233998b010d5f224782e1ee694b1ab8ca56cc0ddced,3d57c5b303d169001ed307b7387c8288f74900436fcaef012569d19aa2c4ea58,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#4,MC_ON,AC,-1.9807057079782493,8.488765246283947e-13,9.779057563719107e-09,39,11520,0.22152777777777777,0.44332240370979403,0.22152777777862664,1.1640907516965995,0.9654500846737237,-17.048357891088095,1.5131524333900528,1e-12,1e-12,True,09720945b6844634abe37f10b0ccdd386b0b37a929a2679cbb247a086b1685af,3d57c5b303d169001ed307b7387c8288f74900436fcaef012569d19aa2c4ea58,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#6,MC_OFF,normal,-0.0022711170254935973,6.014355680150629e-13,8.083294034122446e-09,39,13440,0.22299107142857144,0.22331465490667782,0.22299107142917288,0.44407368302719524,0.44407331564575786,-7.833509451661665,9.265828602995317,1e-12,1e-12,True,6ed5370983469f19a4cea51c6457676ad78e4cfb878c7215ceb343da36fc308a,ac1ef6f5b63d1a9019c35fccd235492291f7245965affd6e7a256c66a6aff885,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#6,MC_OFF,H1,-0.003563841019508525,1.3350431871117507e-14,1.794298043478193e-10,41,13440,0.22299107142857144,0.22349819090736672,0.2229910714285848,0.4491059118874333,0.4491050084929968,-7.653261191163618,9.224830144133012,1e-12,1e-12,True,41299567bc5da6c233f9131634117e05ec71be5cb9201e86c3a75d2e8ddbbc3f,ac1ef6f5b63d1a9019c35fccd235492291f7245965affd6e7a256c66a6aff885,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#6,MC_OFF,direct-BC,-1.357025306711563,-7.348566199993911e-13,-9.876472972791817e-09,38,13440,0.22299107142857144,0.3918796245212257,0.22299107142783658,0.9110363691468236,0.8053942169646302,-13.700371271882613,1.2691264087814504,1e-12,1e-12,True,8c5099960ccd97d892d9300d2c4955a1045f8b2bab1aaa3ffad02a9d6fe7557d,ac1ef6f5b63d1a9019c35fccd235492291f7245965affd6e7a256c66a6aff885,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#6,MC_OFF,AC,0.5270312886267642,-7.099876242477876e-14,-9.542233669890265e-10,41,13440,0.22299107142857144,0.1554716603851542,0.22299107142850044,0.6891479511824321,0.6707046273263992,-1.1113781993728464,15.689132207121293,1e-12,1e-12,True,c1773669e7bccfb3373c170e84e6fe0ef3606224a975440ff7e4968ddaa9c9e7,ac1ef6f5b63d1a9019c35fccd235492291f7245965affd6e7a256c66a6aff885,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#7,MC_ON,normal,0.04572340591058131,3.3553715361733794e-13,4.509619344617022e-09,38,13440,0.24553571428571427,0.23893299680693553,0.2455357142860498,0.4538311607018336,0.4536797062327156,-9.30001380239568,11.992066123141429,1e-12,1e-12,True,39ee8a9cfb2204c7bdd04283106567c612a3e450adaf14198840332b2cb31073,300ce21f186c5ca73c5acc7eed867dd3d0bb604cb824c309679b63279c059938,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#7,MC_ON,H1,0.047289876325423766,-2.362277040646177e-13,-3.1749003426284617e-09,41,13440,0.24553571428571427,0.23883797104123172,0.24553571428547805,0.46059624487782896,0.4604373398932392,-9.088339112149098,12.356712081088206,1e-12,1e-12,True,dd5b73e6efddc7c5f9d5e223b2108eb792f1757f4e8aa218d420905b541aff3f,300ce21f186c5ca73c5acc7eed867dd3d0bb604cb824c309679b63279c059938,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#7,MC_ON,direct-BC,0.5893603547040094,-4.801714581503802e-15,-6.45350439754111e-11,40,13440,0.24553571428571427,0.16902410911569693,0.24553571428570947,0.7880780279620838,0.7647813836220558,-1.1598243931396994,17.321329810275216,1e-12,1e-12,True,4c408f04b5159eaa0cd6b3e5c206b0b3b962be2cc04475870b6a5e147a53d38e,300ce21f186c5ca73c5acc7eed867dd3d0bb604cb824c309679b63279c059938,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#7,MC_ON,AC,-1.382345572268156,5.954681192577027e-13,8.003091522823524e-09,37,13440,0.24553571428571427,0.41109308739679795,0.24553571428630974,1.0004423911209936,0.8944096638240824,-15.438771508084157,1.4396383544341531,1e-12,1e-12,True,c53e0356d484260ba278444f8a7511933f70d12c50a7013ec2dbd18c43b2f453,300ce21f186c5ca73c5acc7eed867dd3d0bb604cb824c309679b63279c059938,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#21,PC_OFF,normal,-0.030679656410264773,4.167222122930525e-13,4.800639885615965e-09,40,11520,0.2263888888888889,0.2311146759599987,0.2263888888893056,0.4663319292849036,0.46625959169360676,-4.115067442379799,9.828817407168541,1e-12,1e-12,True,792593884e78ff3ff8f0eb51be3b242580a7eacb035d221498737b9c7c3bba10,28c9214472f2f959d63e88558ba6a9f8e9388e77c7f059f5918a77ddbc1abeb1,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#21,PC_OFF,H1,0.009182100880650709,9.183487303943139e-13,1.0579377374142496e-08,39,11520,0.2263888888888889,0.2249848389414872,0.22638888888980724,0.4691314453919227,0.469124995242986,-3.5363025269134907,10.389156381167565,1e-12,1e-12,True,8c64c5eb00e17bc73226f61a2cc79f36ef31954b1858d15e3f64f82b604d5288,28c9214472f2f959d63e88558ba6a9f8e9388e77c7f059f5918a77ddbc1abeb1,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#21,PC_OFF,direct-BC,-0.9496489884754244,9.281464485866309e-14,1.0692247087717988e-09,39,11520,0.2263888888888889,0.37390389064530655,0.2263888888889817,0.8361432299902011,0.7703987774325294,-8.425368269406166,0.5680110850707625,1e-12,1e-12,True,518510a9244ae217f542c7ebd3e63463acad2aa1310637d3f1a413c068bcc7b1,28c9214472f2f959d63e88558ba6a9f8e9388e77c7f059f5918a77ddbc1abeb1,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
69#21,PC_OFF,AC,0.1702303742127309,1.0969003483296547e-13,1.2636292012757622e-09,40,11520,0.2263888888888889,0.20263190970151826,0.22638888888899858,0.5333675255873975,0.5313247571391279,-1.5043137869461443,15.181921044863854,1e-12,1e-12,True,4baf53722757573b2c3cd9656961c2e4cf14ddf72564aebaf6c61459ee54c871,28c9214472f2f959d63e88558ba6a9f8e9388e77c7f059f5918a77ddbc1abeb1,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#1,PC_ON,normal,0.09881467693747632,5.178912854120199e-13,5.966107607946469e-09,39,11520,0.23463541666666668,0.21858362069654497,0.23463541666718457,0.513312356956359,0.5125128379775069,-3.929685837185824,5.822000735842741,1e-12,1e-12,True,9c6b18edad32d3dce1914c0b879d32fdf513f60f8108ffecc9317040eacf8082,3aaca44bf63795e267f0c51cd66f72fe260798f62e44da1b94954f0e02b8f813,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#1,PC_ON,H1,0.10925163864699217,4.558298183354736e-13,5.251159507224656e-09,40,11520,0.23463541666666668,0.21703442326160421,0.2346354166671225,0.5164451248351611,0.5154750815482605,-3.8570883335237145,5.997117274844205,1e-12,1e-12,True,08e6b5df302b59862509932a4c19d4d46694078abe8a077ccd31fd13ac5c6a6b,3aaca44bf63795e267f0c51cd66f72fe260798f62e44da1b94954f0e02b8f813,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#1,PC_ON,direct-BC,0.5007390214859002,-7.374656441072602e-13,-8.495604220115638e-09,39,11520,0.23463541666666668,0.16370877218330404,0.23463541666592921,0.6523146353696165,0.6338632782586938,-0.7609292925958273,9.818943255984342,1e-12,1e-12,True,77dead0d744d92e98bf4b3526196b51994427ccc7af9ead7e36ba1338d2fa1d6,3aaca44bf63795e267f0c51cd66f72fe260798f62e44da1b94954f0e02b8f813,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#1,PC_ON,AC,-0.8169088543197798,-5.437317263101704e-14,-6.263789487093163e-10,39,11520,0.23463541666666668,0.3597512886195042,0.2346354166666123,0.7293579631460937,0.6807935500584976,-8.770739799893343,1.1221220432157877,1e-12,1e-12,True,227fd132fab42de623e84139c2d04ce533732d8d075f6b81ee5c0fb584bdf074,3aaca44bf63795e267f0c51cd66f72fe260798f62e44da1b94954f0e02b8f813,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#7,PC_ON,normal,0.024762005521406585,4.397593400540245e-13,5.910365530326089e-09,38,13440,0.26413690476190477,0.26020900841720934,0.2641369047623445,0.4947224315462843,0.4946737146759145,-5.5425747606836735,6.050619247189862,1e-12,1e-12,True,7589c01a53985e519d3791af7fc1fbd9f6e3ce45e56c69f4028225a8916a402a,28faa41c5507354ab857433c52dfc519312f5a829cd4e7a2976d6db55c998cc2,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#7,PC_ON,H1,0.009162846093504365,-8.856249067434874e-13,-1.190279874663247e-08,39,13440,0.26413690476190477,0.2626914178626485,0.26413690476101914,0.4955538609421855,0.4955472342598918,-5.571160194643634,6.012167098752362,1e-12,1e-12,True,335ed67eab4709ce2ae5da13de1019dba76b796ebdd51ba415d464dc7f979d69,28faa41c5507354ab857433c52dfc519312f5a829cd4e7a2976d6db55c998cc2,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#7,PC_ON,direct-BC,0.776028285272653,4.882760862301438e-13,6.562430598933133e-09,40,13440,0.26413690476190477,0.1560817503255347,0.26413690476239304,0.9639790422170458,0.9198778507371509,-0.7080142471872743,12.993569019070966,1e-12,1e-12,True,3cee262bba470594ffddc6a3e50675ed1ba9fd7c95b090a4bcda758f2555af4a,28faa41c5507354ab857433c52dfc519312f5a829cd4e7a2976d6db55c998cc2,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#7,PC_ON,AC,-1.1426444956683688,-2.987610159266296e-13,-4.015348054053902e-09,39,13440,0.26413690476190477,0.41423433197876447,0.264136904761606,0.8051737828949388,0.7243580317499749,-13.725108501680987,1.5209170606053892,1e-12,1e-12,True,f0669d81fa785fb9b545aeda8981c29f9a0bbcd89f810f0a306f052f29de356f,28faa41c5507354ab857433c52dfc519312f5a829cd4e7a2976d6db55c998cc2,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#15,PC_ON,normal,0.01203795336927518,-6.618317005546714e-13,-7.624301190389815e-09,39,11520,0.1795138888888889,0.17804809069245087,0.17951388888822706,0.41750035891068643,0.41749152657356586,-4.448890828307141,4.141463614289295,1e-12,1e-12,True,12e28931f80cf6faaf0899c90fdad4b6391aecd772e89d043065e57b00306e99,f99d4f5704ec58593d1552a2118b8b8f7bc33050a975eb763ddc8dca14db8b9d,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#15,PC_ON,H1,0.002265144340603608,1.0025313912365164e-13,1.1549161627044668e-09,37,11520,0.1795138888888889,0.17923863871517037,0.17951388888898914,0.4178735740009575,0.41787326219577275,-4.456425332243908,4.128209925477039,1e-12,1e-12,True,457597a22473caad6f795a648ec7fa1634737e076f4144f2decf0c117a553c48,f99d4f5704ec58593d1552a2118b8b8f7bc33050a975eb763ddc8dca14db8b9d,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#15,PC_ON,direct-BC,0.7476219759611049,-5.148381720943007e-13,-5.930935742526344e-09,38,11520,0.1795138888888889,0.10006611452029633,0.17951388888837405,0.7855456341184482,0.753696813143152,-0.6262117854909788,12.287739134614002,1e-12,1e-12,True,0a4b536ce25be44c9623cf04cf444d525225af7a935eb6385b499df3a1257562,f99d4f5704ec58593d1552a2118b8b8f7bc33050a975eb763ddc8dca14db8b9d,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#15,PC_ON,AC,-1.5878777377050013,9.229284003708926e-13,1.0632135172272683e-08,36,11520,0.1795138888888889,0.32777703790221613,0.17951388888981182,0.753349000040813,0.6482680044336,-13.459775590117443,1.5885370739145388,1e-12,1e-12,True,9db2ace849dac57a3ae5e0480a711781fc6221f2f96a5e434df0ff2df731cc62,f99d4f5704ec58593d1552a2118b8b8f7bc33050a975eb763ddc8dca14db8b9d,38ad459f24e37e319d370bc39a59c67fca417d72417aad614d2fbe42b531e668,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#34,MC_ON,normal,0.044882799480801136,4.2435499558735046e-13,5.70333114069399e-09,38,13440,0.20282738095238095,0.19739968597889632,0.2028273809528053,0.38886104132284255,0.38873877426213055,-8.220589838848735,9.692477502002095,1e-12,1e-12,True,bd042a4ff7cfe77bca7cbfceab92043b1d4d38d0ed535a7574264b4153ec5ab2,af22e2ed49cf005dc4818a018876bd4e893e9e72b3f1e170786e8eaf13f56b94,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#34,MC_ON,H1,0.03727307932423467,8.2903128806322e-13,1.1142180511569677e-08,40,13440,0.20282738095238095,0.19835842360883646,0.20282738095320998,0.3913381789404705,0.3912546320522735,-8.203865252361918,9.84684494890151,1e-12,1e-12,True,a853b6e0ad46165d295a147755d608248e4b71d47dbee0cc201f7393d54300a9,af22e2ed49cf005dc4818a018876bd4e893e9e72b3f1e170786e8eaf13f56b94,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#34,MC_ON,direct-BC,0.7178330980972312,8.260891970479634e-13,1.1102638808324627e-08,40,13440,0.20282738095238095,0.12311575523849475,0.20282738095320704,0.8512677731228921,0.8211508151204538,-1.0740353687864785,16.53356484331069,1e-12,1e-12,True,4845bf9a304f372436acb99e9ea0d4a7aaa1b20e4bf847b6b540bc566dfb9ff0,af22e2ed49cf005dc4818a018876bd4e893e9e72b3f1e170786e8eaf13f56b94,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
70#34,MC_ON,AC,-1.903013958572413,4.4689252298724114e-13,6.006235508948521e-09,35,13440,0.20282738095238095,0.38733239720913304,0.20282738095282785,0.9692514370824754,0.8118513593650061,-16.180483542309428,1.7177145854371543,1e-12,1e-12,True,b8e40c68a6e06f0912c5748888c5e2c623131c7e4b6e3661dc475c894fa30121,af22e2ed49cf005dc4818a018876bd4e893e9e72b3f1e170786e8eaf13f56b94,d3af11c33534f2158979746816b438ca50d64680ba2887ade811469339dc7ebf,740349691eb4247f2ab1990531b802aca2c57a2e954f35948dbb5913dafecfe2
