cell_id,group,condition,mode,offset_ms,peak_response_probability,peak_response_logit,peak_latency_ms_probability,peak_latency_ms_logit,response_integral_probability_s,response_integral_logit_s,integral_change_vs_center_only,integral_fraction_vs_center_only,peak_change_vs_center_only,peak_fraction_vs_center_only,center_onset_response,center_offset_response,surround_onset_response,surround_offset_response
68#7,PC_ON,surround_then_center_50ms,normal,-50.0,0.05615012347698212,0.37805140018463135,413.33333333333337,413.33333333333337,0.0017236546846106648,0.009997883811593056,-0.008610254037193954,-0.833203995601999,-0.053125351667404175,-0.48615987802578164,-0.024156222119927406,0.044288817793130875,-0.007790763396769762,0.010567243210971355
68#7,PC_ON,center_surround_simultaneous,normal,0.0,0.027453899383544922,0.19618546962738037,360.0,360.0,0.001468670554459095,0.010017241351306438,-0.008865238167345524,-0.8578785052203732,-0.08182157576084137,-0.7487643101320773,0.012869685888290405,0.006432773545384407,0.012869685888290405,0.006432773545384407
68#7,PC_ON,center_then_surround_50ms,normal,50.0,0.07978236675262451,0.5145961046218872,373.33333333333337,373.33333333333337,0.00249779992736876,0.01000048778951168,-0.007836108794435859,-0.7582908854131463,-0.02949310839176178,-0.2698968670947655,0.02298152633011341,0.023884709924459457,0.07499037683010101,-0.040476348251104355
68#7,PC_ON,center_then_surround_100ms,normal,100.0,0.10927547514438629,0.6722716093063354,406.6666666666667,406.6666666666667,0.003460937412455678,0.009985762648284435,-0.006872971309348941,-0.6650892217430684,0.0,0.0,0.02298152633011341,0.06995093822479248,0.06995093822479248,-0.05195769667625427
68#7,PC_ON,center_only,H1_off,,0.1093691736459732,0.6727534532546997,406.6666666666667,406.6666666666667,0.01034177839756012,0.0672672688961029,0.0,0.0,0.0,0.0,0.022992487996816635,0.08056320250034332,,
68#7,PC_ON,surround_only,H1_off,,-0.05642196536064148,-0.5175384283065796,413.33333333333337,413.33333333333337,-0.006587101612240076,-0.057191889733076096,-0.016928880009800196,-1.6369408973019703,-0.16579113900661469,-1.5158854499831804,,,-0.008264953270554543,-0.05184656009078026
68#7,PC_ON,surround_then_center_100ms,H1_off,-100.0,0.09762157499790192,0.6114424467086792,406.6666666666667,406.6666666666667,0.002850838005542755,0.010080858133733273,-0.0074909403920173645,-0.724337739994957,-0.011747598648071289,-0.10741233801489745,-0.03488600254058838,0.07375004142522812,-0.008264962583780289,-0.03488600254058838
68#7,PC_ON,surround_then_center_50ms,H1_off,-50.0,0.05627088248729706,0.3787764310836792,413.33333333333337,413.33333333333337,0.0017411971930414438,0.010128365829586983,-0.008600581204518676,-0.8316346448254746,-0.05309829115867615,-0.48549595273120305,-0.024056365713477135,0.04437912628054619,-0.007773258723318577,0.010739409364759922
68#7,PC_ON,center_surround_simultaneous,H1_off,0.0,0.027600035071372986,0.19716525077819824,360.0,360.0,0.00148726103361696,0.01014778297394514,-0.00885451736394316,-0.8561890444328374,-0.08176913857460022,-0.747643379287897,0.012902697548270226,0.006609270349144936,0.012902697548270226,0.006609270349144936
68#7,PC_ON,center_then_surround_50ms,H1_off,50.0,0.07986636459827423,0.5150636434555054,373.33333333333337,373.33333333333337,0.0025154638569802046,0.010130627080798149,-0.007826314540579915,-0.7567667996469868,-0.029502809047698975,-0.2697543381208972,0.022992487996816635,0.024060476571321487,0.07508094608783722,-0.04037660360336304
68#7,PC_ON,center_then_surround_100ms,H1_off,100.0,0.1093691736459732,0.6727534532546997,406.6666666666667,406.6666666666667,0.0034774336963891983,0.0101156709715724,-0.006864344701170921,-0.6637489643744822,0.0,0.0,0.022992487996816635,0.07004806399345398,0.07004806399345398,-0.05188221484422684
68#7,PC_ON,center_only,AC_off,,0.10916821658611298,0.6717197895050049,406.6666666666667,406.6666666666667,0.010320047847926617,0.06713835895061493,0.0,0.0,0.0,0.0,0.022977136075496674,0.08037839829921722,,
68#7,PC_ON,surround_only,AC_off,,-0.00034065544605255127,-0.002604365348815918,420.0,420.0,-3.9927363104652613e-05,-0.0003051304956898093,-0.01035997521103127,-1.0038689125954658,-0.10950887203216553,-1.003120463599255,,,-2.96030193567276e-05,-0.00031910091638565063
68#7,PC_ON,surround_then_center_100ms,AC_off,-100.0,0.1090569943189621,0.671147346496582,406.6666666666667,406.6666666666667,0.010273946449160576,0.06683418899774551,-4.61013987660408e-05,-0.004467169091207553,-0.0001112222671508789,-0.0010188154632273,0.022622833028435707,0.08030977100133896,-2.96030193567276e-05,0.022622833028435707
68#7,PC_ON,surround_then_center_50ms,AC_off,-50.0,0.10880495607852936,0.6698497533798218,406.6666666666667,406.6666666666667,0.010268744081258774,0.06683515012264252,-5.1303766667842865e-05,-0.00497127217081171,-0.00036326050758361816,-0.0033275299253155304,0.022744115442037582,0.08012092858552933,-2.708392457861919e-05,0.08579076826572418
68#7,PC_ON,center_surround_simultaneous,AC_off,0.0,0.10869623720645905,0.6692897081375122,406.6666666666667,406.6666666666667,0.010268988087773323,0.06683521717786789,-5.105976015329361e-05,-0.00494762823832759,-0.00047197937965393066,-0.004323413850785303,0.022941026836633682,0.07994420826435089,0.022941026836633682,0.07994420826435089
68#7,PC_ON,center_then_surround_50ms,AC_off,50.0,0.10896550118923187,0.6706764698028564,406.6666666666667,406.6666666666667,0.010274720378220081,0.0668344497680664,-4.532746970653534e-05,-0.004392176312985022,-0.00020271539688110352,-0.001856908569365513,0.022977136075496674,0.0801064521074295,0.08619936555624008,0.016828393563628197
68#7,PC_ON,center_then_surround_100ms,AC_off,100.0,0.10916821658611298,0.6717197895050049,406.6666666666667,406.6666666666667,0.010279083624482155,0.06683370471000671,-4.096422344446182e-05,-0.003969383092801443,0.0,0.0,0.022977136075496674,0.08034128695726395,0.08034128695726395,-0.00039700791239738464
68#10,MC_ON,center_only,normal,,0.12566006183624268,0.646568775177002,406.6666666666667,406.6666666666667,0.012035561725497246,0.06468317657709122,0.0,0.0,0.0,0.0,0.025177957490086555,0.09555771201848984,,
68#10,MC_ON,surround_only,normal,,-0.08245592564344406,-0.606287956237793,413.33333333333337,413.33333333333337,-0.009656746871769428,-0.06702087819576263,-0.021692308597266674,-1.8023511566819257,-0.20811598747968674,-1.6561824372719054,,,-0.013716524466872215,-0.07494369149208069
68#10,MC_ON,surround_then_center_100ms,normal,-100.0,0.11093631386756897,-0.6016590595245361,406.6666666666667,306.6666666666667,0.0014218895230442286,-0.0023533154744654894,-0.010613672202453017,-0.8818593136345297,-0.014723747968673706,-0.11717126152509266,-0.056372255086898804,0.08687328547239304,-0.013716546818614006,-0.056372255086898804
68#10,MC_ON,surround_then_center_50ms,normal,-50.0,0.059017688035964966,-0.3432241678237915,413.33333333333337,313.33333333333337,0.0001251246576430276,-0.0023397391196340322,-0.011910437067854218,-0.9896037542329286,-0.06664237380027771,-0.53033854055495,-0.04372428357601166,0.0485805943608284,-0.013018478639423847,-0.004889088217169046
68#10,MC_ON,center_surround_simultaneous,normal,0.0,-0.017188996076583862,-0.10804188251495361,446.6666666666667,446.6666666666667,-0.00031802139710634947,-0.0023317139130085707,-0.012353583122603595,-1.0264234777204144,-0.14284905791282654,-1.1367896515838434,0.009241161867976189,-0.005688413977622986,0.009241161867976189,-0.005688413977622986
68#10,MC_ON,center_then_surround_50ms,normal,50.0,0.08534786105155945,0.4588130712509155,373.33333333333337,373.33333333333337,0.0008002363028936088,-0.0023097435478121042,-0.011235325422603637,-0.9335106810014264,-0.04031220078468323,-0.3208036045471406,0.025177957490086555,0.014355076476931572,0.0795702263712883,-0.05969119817018509
68#10,MC_ON,center_then_surround_100ms,normal,100.0,0.12566006183624268,0.646568775177002,406.6666666666667,406.6666666666667,0.0019831021782010794,-0.002300282008945942,-0.010052459547296166,-0.8352297779338465,0.0,0.0,0.025177957490086555,0.07872471213340759,0.07872471213340759,-0.0749606341123581
68#10,MC_ON,center_only,H1_off,,0.12586462497711182,0.6474899053573608,406.6666666666667,406.6666666666667,0.0120522640645504,0.0647612065076828,0.0,0.0,0.0,0.0,0.025204692035913467,0.09572318196296692,,
68#10,MC_ON,surround_only,H1_off,,-0.08237852901220322,-0.6055793762207031,413.33333333333337,413.33333333333337,-0.009651410393416882,-0.06697153300046921,-0.02170367445796728,-1.800796459629921,-0.20824315398931503,-1.6545010484652345,,,-0.013697855174541473,-0.07487958669662476
68#10,MC_ON,surround_then_center_100ms,H1_off,-100.0,0.11109492182731628,-0.6009384393692017,406.6666666666667,306.6666666666667,0.0014426619745790958,-0.0022256248630583286,-0.010609602089971304,-0.8802995049849239,-0.014769703149795532,-0.11734594332983844,-0.05628218501806259,0.08699987828731537,-0.013697873800992966,-0.05628218501806259
68#10,MC_ON,surround_then_center_50ms,H1_off,-50.0,0.05921560525894165,-0.34269511699676514,413.33333333333337,313.33333333333337,0.00014606089098379016,-0.002211661310866475,-0.01190620317356661,-0.9878810412548624,-0.06664901971817017,-0.5295294029620327,-0.04362693428993225,0.0487336665391922,-0.013000668957829475,-0.004684665240347385
68#10,MC_ON,center_surround_simultaneous,H1_off,0.0,-0.017067402601242065,-0.10725200176239014,446.6666666666667,446.6666666666667,-0.0002965527819469571,-0.0022033436689525843,-0.012348816846497357,-1.0246055662536646,-0.14293202757835388,-1.1356012668718136,0.009287502616643906,-0.005468474701046944,0.009287502616643906,-0.005468474701046944
68#10,MC_ON,center_then_surround_50ms,H1_off,50.0,0.08551076054573059,0.45959997177124023,373.33333333333337,373.33333333333337,0.0008222813485190272,-0.002181899966672063,-0.011229982716031373,-0.9317737029229535,-0.040353864431381226,-0.3206132337717566,0.025204692035913467,0.014587007462978363,0.07973521202802658,-0.05959717556834221
68#10,MC_ON,center_then_surround_100ms,H1_off,100.0,0.12586462497711182,0.6474899053573608,406.6666666666667,406.6666666666667,0.0020055798813700676,-0.002172687090933323,-0.010046684183180332,-0.8335931016256833,0.0,0.0,0.025204692035913467,0.07890850305557251,0.07890850305557251,-0.07491001486778259
68#10,MC_ON,center_only,AC_off,,0.12530171871185303,0.6449547410011292,406.6666666666667,406.6666666666667,0.011988385580480099,0.06444095075130463,0.0,0.0,0.0,0.0,0.025159049779176712,0.09519045054912567,,
68#10,MC_ON,surround_only,AC_off,,-0.0004344135522842407,-0.002646327018737793,420.0,420.0,-5.161444641998969e-05,-0.0003143151698168367,-0.012040000026900088,-1.0043053709003178,-0.12573613226413727,-1.0034669400926832,,,-3.849528729915619e-05,-0.0004083942621946335
68#10,MC_ON,surround_then_center_100ms,AC_off,-100.0,0.1251642107963562,0.644335150718689,406.6666666666667,406.6666666666667,0.011930854991078377,0.064127616584301,-5.7530589401721954e-05,-0.004798860448348878,-0.00013750791549682617,-0.0010974144402044702,0.024717772379517555,0.09510375559329987,-3.849528729915619e-05,0.024717772379517555
68#10,MC_ON,surround_then_center_50ms,AC_off,-50.0,0.124868243932724,0.643001139163971,406.6666666666667,406.6666666666667,0.011926015838980675,0.06412853300571442,-6.236974149942398e-05,-0.005202513806444175,-0.0004334747791290283,-0.0034594479914984867,0.024875937029719353,0.09487377107143402,-3.549243774614297e-05,0.09622985869646072
68#10,MC_ON,center_surround_simultaneous,AC_off,0.0,0.12475314736366272,0.6424822211265564,406.6666666666667,406.6666666666667,0.011926133185625076,0.06412860751152039,-6.225239485502243e-05,-0.005192725445566575,-0.0005485713481903076,-0.004378003381197157,0.02511453442275524,0.09467136859893799,0.02511453442275524,0.09467136859893799
68#10,MC_ON,center_then_surround_50ms,AC_off,50.0,0.12507113814353943,0.6439157128334045,406.6666666666667,406.6666666666667,0.011931384913623333,0.0641278624534607,-5.700066685676575e-05,-0.0047546574535920995,-0.00023058056831359863,-0.0018402027576640628,0.025159049779176712,0.09486867487430573,0.09671095758676529,0.022660790011286736
68#10,MC_ON,center_then_surround_100ms,AC_off,100.0,0.12530171871185303,0.6449547410011292,406.6666666666667,406.6666666666667,0.011935640126466751,0.0641271322965622,-5.2745454013347626e-05,-0.004399712843673429,0.0,0.0,0.025159049779176712,0.09514402598142624,0.09514402598142624,-0.0005164407193660736
68#11,PC_OFF,center_only,normal,,0.15232069790363312,0.887488603591919,400.0,400.0,0.014324046671390533,0.08925191313028336,0.0,0.0,0.0,0.0,0.04213739559054375,0.0995880588889122,,
68#11,PC_OFF,surround_only,normal,,-0.04601442813873291,-0.40910303592681885,413.33333333333337,413.33333333333337,-0.0052791014313697815,-0.04497887194156647,-0.019603148102760315,-1.3685481870087557,-0.19833512604236603,-1.3020891367491259,,,-0.005656782537698746,-0.04263744130730629
68#11,PC_OFF,surround_then_center_100ms,normal,-100.0,0.13848410546779633,0.8214607834815979,400.0,400.0,0.0079070208594203,0.04433894529938698,-0.006417025811970234,-0.4479897307781733,-0.013836592435836792,-0.09083855724315694,-0.009458554908633232,0.09381885826587677,-0.005656791850924492,-0.009458554908633232
68#11,PC_OFF,surround_then_center_50ms,normal,-50.0,0.09823654592037201,0.617885947227478,406.6666666666667,406.6666666666667,0.0067571490071713924,0.044464968144893646,-0.007566897664219141,-0.5282653594903828,-0.05408415198326111,-0.3550676482422492,0.0018712431192398071,0.06747423857450485,-0.005248934030532837,0.05909530445933342
68#11,PC_OFF,center_surround_simultaneous,normal,0.0,0.0781661868095398,0.5083507299423218,393.33333333333337,393.33333333333337,0.006768664810806513,0.04447299614548683,-0.007555381860584021,-0.527461410445863,-0.07415451109409332,-0.4868314819631916,0.03440391272306442,0.03565637767314911,0.03440391272306442,0.03565637767314911
68#11,PC_OFF,center_then_surround_50ms,normal,50.0,0.12670265138149261,0.7637791037559509,380.0,380.0,0.007968011312186718,0.04438221454620361,-0.0063560353592038155,-0.4437318241847638,-0.025618046522140503,-0.168184933989391,0.04213739559054375,0.05379576236009598,0.12035182863473892,-0.030498579144477844
68#11,PC_OFF,center_then_surround_100ms,normal,100.0,0.15232069790363312,0.887488603591919,400.0,400.0,0.008845910429954529,0.04432402923703194,-0.005478136241436005,-0.38244333930979885,0.0,0.0,0.04213739559054375,0.09230360388755798,0.09230360388755798,-0.04271993041038513
68#11,PC_OFF,center_only,H1_off,,0.1524648219347,0.8881673216819763,400.0,400.0,0.014337606728076935,0.08932394534349442,0.0,0.0,0.0,0.0,0.04215699061751366,0.09970364719629288,,
68#11,PC_OFF,surround_only,H1_off,,-0.04586105793714523,-0.4075061082839966,413.33333333333337,413.33333333333337,-0.005262251477688551,-0.044817060232162476,-0.019599858205765486,-1.3670243979689882,-0.19832587987184525,-1.300797635514816,,,-0.005625024437904358,-0.042502373456954956
68#11,PC_OFF,surround_then_center_100ms,H1_off,-100.0,0.1386396735906601,0.8222130537033081,400.0,400.0,0.007939646020531654,0.044573161751031876,-0.0063979607075452805,-0.4462363090916933,-0.013825148344039917,-0.09067762759045601,-0.009278398007154465,0.09393167495727539,-0.005625031888484955,-0.009278398007154465
68#11,PC_OFF,surround_then_center_50ms,H1_off,-50.0,0.09849841892719269,0.6192754507064819,406.6666666666667,406.6666666666667,0.006793755106627941,0.044699206948280334,-0.007543851621448994,-0.5261583585408351,-0.053966403007507324,-0.35395970245923936,0.0020513981580734253,0.06765496730804443,-0.005218746606260538,0.05941779166460037
68#11,PC_OFF,center_surround_simultaneous,H1_off,0.0,0.07855077087879181,0.5105098485946655,393.33333333333337,393.33333333333337,0.006806320510804653,0.04470711946487427,-0.007531286217272282,-0.5252819637271801,-0.0739140510559082,-0.4847941322986968,0.03446593135595322,0.03596486151218414,0.03446593135595322,0.03596486151218414
68#11,PC_OFF,center_then_surround_50ms,H1_off,50.0,0.1268853396177292,0.7646845579147339,380.0,380.0,0.008002175949513912,0.04461611062288284,-0.006335430778563023,-0.4418750561874825,-0.025579482316970825,-0.16777301145523524,0.04215699061751366,0.05408957600593567,0.12050761282444,-0.030325543135404587
68#11,PC_OFF,center_then_surround_100ms,H1_off,100.0,0.1524648219347,0.8881673216819763,400.0,400.0,0.008877059444785118,0.04455781355500221,-0.005460547283291817,-0.3808548655891488,0.0,0.0,0.04215699061751366,0.09245859831571579,0.09245859831571579,-0.042584456503391266
68#11,PC_OFF,center_only,AC_off,,0.15226490795612335,0.887225866317749,400.0,400.0,0.014316380023956299,0.08920590579509735,0.0,0.0,0.0,0.0,0.04213534668087959,0.09952705353498459,,
68#11,PC_OFF,surround_only,AC_off,,-0.0003130584955215454,-0.0024105310440063477,413.33333333333337,413.33333333333337,-3.6376517527969554e-05,-0.00028000117163173854,-0.014352756541484268,-1.00254090192263,-0.1525779664516449,-1.0020560121154887,,,-3.769993782043457e-05,-0.00028897449374198914
68#11,PC_OFF,surround_then_center_100ms,AC_off,-100.0,0.15215174853801727,0.8866928219795227,400.0,400.0,0.014272509142756462,0.08892710506916046,-4.387088119983673e-05,-0.0030643836728576246,-0.0001131594181060791,-0.0007431746396792038,0.04179134964942932,0.09947322309017181,-3.769993782043457e-05,0.04179134964942932
68#11,PC_OFF,surround_then_center_50ms,AC_off,-50.0,0.1518995612859726,0.885504424571991,400.0,400.0,0.014266141690313816,0.08892828971147537,-5.023833364248276e-05,-0.003509150606397462,-0.00036534667015075684,-0.002399414776883687,0.04187609255313873,0.09930963814258575,-3.523060149746016e-05,0.128313347697258
68#11,PC_OFF,center_surround_simultaneous,AC_off,0.0,0.15179510414600372,0.8850119113922119,400.0,400.0,0.014266494661569595,0.08892834931612015,-4.988536238670349e-05,-0.0034844955430931475,-0.0004698038101196289,-0.003085437192494856,0.042084477841854095,0.0991121158003807,0.042084477841854095,0.0991121158003807
68#11,PC_OFF,center_then_surround_50ms,AC_off,50.0,0.15206439793109894,0.8862811326980591,400.0,400.0,0.014273528940975666,0.08892740309238434,-4.285108298063278e-05,-0.002993150706318774,-0.00020051002502441406,-0.001316849875101839,0.04213534668087959,0.09923513978719711,0.12870731949806213,0.016332464292645454
68#11,PC_OFF,center_then_surround_100ms,AC_off,100.0,0.15226490795612335,0.887225866317749,400.0,400.0,0.014278780668973923,0.08892650157213211,-3.75993549823761e-05,-0.002626317191878063,0.0,0.0,0.04213534668087959,0.099478580057621,0.099478580057621,-0.0004329271614551544
69#3,PC_OFF,center_only,normal,,0.16509872674942017,0.7083083987236023,406.6666666666667,406.6666666666667,0.01613236404955387,0.07080119103193283,0.0,0.0,0.0,0.0,0.03993888571858406,0.12140022963285446,,
69#3,PC_OFF,surround_only,normal,,-0.09983797371387482,-0.5396695137023926,413.33333333333337,413.33333333333337,-0.011488514952361584,-0.05972433090209961,-0.027620879001915455,-1.712140819353707,-0.264936700463295,-1.6047167999387704,,,-0.014805223792791367,-0.09086772799491882
69#3,PC_OFF,surround_then_center_100ms,normal,-100.0,0.14942041039466858,0.6451033353805542,406.6666666666667,406.6666666666667,0.0038016578182578087,0.011086447164416313,-0.012330706231296062,-0.7643458945892719,-0.015678316354751587,-0.09496327841793395,-0.057865969836711884,0.11201649904251099,-0.014805246144533157,-0.057865969836711884
69#3,PC_OFF,surround_then_center_50ms,normal,-50.0,0.0908786952495575,0.40431544184684753,413.33333333333337,413.33333333333337,0.002732684602960944,0.011142021045088768,-0.013399679446592927,-0.8306085459907214,-0.07422003149986267,-0.44954938757650553,-0.039597757160663605,0.0701807290315628,-0.013945354148745537,0.023250268772244453
69#3,PC_OFF,center_surround_simultaneous,normal,0.0,0.05012679100036621,0.2292323112487793,360.0,360.0,0.0025217963848263025,0.01116170734167099,-0.013610567664727569,-0.8436809151417556,-0.11497193574905396,-0.6963829340946612,0.023256979882717133,0.009899366647005081,0.023256979882717133,0.009899366647005081
69#3,PC_OFF,center_then_surround_50ms,normal,50.0,0.12827995419502258,0.5591951608657837,373.33333333333337,373.33333333333337,0.0035206421744078398,0.011141594499349594,-0.012611721875146031,-0.7817652661697031,-0.03681877255439758,-0.22301063902376153,0.03993888571858406,0.034975312650203705,0.12103451788425446,-0.07295674830675125
69#3,PC_OFF,center_then_surround_100ms,normal,100.0,0.16509872674942017,0.7083083987236023,406.6666666666667,406.6666666666667,0.004392311908304691,0.011122242547571659,-0.01174005214124918,-0.7277329041910533,0.0,0.0,0.03993888571858406,0.10464878380298615,0.10464878380298615,-0.09096123278141022
69#3,PC_OFF,center_only,H1_off,,0.16530102491378784,0.7091220021247864,406.6666666666667,406.6666666666667,0.016150107607245445,0.07087359577417374,0.0,0.0,0.0,0.0,0.039966732263565063,0.12156915664672852,,
69#3,PC_OFF,surround_only,H1_off,,-0.09955941140651703,-0.5379230976104736,413.33333333333337,413.33333333333337,-0.011464330367743969,-0.05957875773310661,-0.027614437974989414,-1.709860927651077,-0.26486043632030487,-1.6022915554119637,,,-0.014751937240362167,-0.09062929451465607
69#3,PC_OFF,surround_then_center_100ms,H1_off,-100.0,0.14956006407737732,0.6456681489944458,406.6666666666667,406.6666666666667,0.003844141261652112,0.011305009946227074,-0.012305966345593333,-0.761974263259552,-0.015740960836410522,-0.09522603289737716,-0.05758291855454445,0.11212772130966187,-0.01475195586681366,-0.05758291855454445
69#3,PC_OFF,surround_then_center_50ms,H1_off,-50.0,0.0911596417427063,0.40549635887145996,413.33333333333337,413.33333333333337,0.0027791198808699846,0.011361097916960716,-0.01337098772637546,-0.8279194202010651,-0.07414138317108154,-0.4485234329899026,-0.03930659219622612,0.0703916922211647,-0.013895422220230103,0.023711996152997017
69#3,PC_OFF,center_surround_simultaneous,H1_off,0.0,0.05051282048225403,0.23093104362487793,360.0,360.0,0.0025701343547552824,0.011380855925381184,-0.013579973252490163,-0.8408596142354965,-0.11478820443153381,-0.6944191936583647,0.023344695568084717,0.010364416986703873,0.023344695568084717,0.010364416986703873
69#3,PC_OFF,center_then_surround_50ms,H1_off,50.0,0.12847837805747986,0.5600059032440186,373.33333333333337,373.33333333333337,0.0035661745350807905,0.011360064148902893,-0.012583933072164655,-0.7791857105966964,-0.03682264685630798,-0.22276115272432645,0.039966732263565063,0.0354301780462265,0.12124937027692795,-0.07267146557569504
69#3,PC_OFF,center_then_surround_100ms,H1_off,100.0,0.16530102491378784,0.7091220021247864,406.6666666666667,406.6666666666667,0.0044352286495268345,0.011340309865772724,-0.01171487895771861,-0.7253746688636891,0.0,0.0,0.039966732263565063,0.10487643629312515,0.10487643629312515,-0.09073514491319656
69#3,PC_OFF,center_only,AC_off,,0.16488254070281982,0.7074391841888428,406.6666666666667,406.6666666666667,0.01610095426440239,0.07066511362791061,0.0,0.0,0.0,0.0,0.03992815315723419,0.1211673691868782,,
69#3,PC_OFF,surround_only,AC_off,,-0.0008807480335235596,-0.0042067766189575195,420.0,420.0,-0.00010335584374843165,-0.0004935995675623417,-0.01620431010815082,-1.006419237149002,-0.16576328873634338,-1.005341669468273,,,-8.127465844154358e-05,-0.0008233487606048584
69#3,PC_OFF,surround_then_center_100ms,AC_off,-100.0,0.16466078162193298,0.7065474987030029,406.6666666666667,406.6666666666667,0.015990421175956726,0.07017313688993454,-0.00011053308844566345,-0.006865002324119455,-0.00022175908088684082,-0.0013449518665929212,0.03905484080314636,0.1210237368941307,-8.127465844154358e-05,0.03905484080314636
69#3,PC_OFF,surround_then_center_50ms,AC_off,-50.0,0.16415223479270935,0.704502284526825,406.6666666666667,406.6666666666667,0.015985000878572464,0.07017479836940765,-0.00011595338582992554,-0.007201646804642316,-0.0007303059101104736,-0.0044292494948070865,0.03934222459793091,0.12063268572092056,-7.451006240444258e-05,0.1366577446460724
69#3,PC_OFF,center_surround_simultaneous,AC_off,0.0,0.1638985574245453,0.703481912612915,406.6666666666667,406.6666666666667,0.015985416248440742,0.07017488032579422,-0.00011553801596164703,-0.007175848963007746,-0.0009839832782745361,-0.005967783332791087,0.039837438613176346,0.12022298574447632,0.039837438613176346,0.12022298574447632
69#3,PC_OFF,center_then_surround_50ms,AC_off,50.0,0.164444237947464,0.7056767344474792,406.6666666666667,406.6666666666667,0.015991467982530594,0.07017354667186737,-0.00010948628187179565,-0.0067999871357848,-0.00043830275535583496,-0.0026582726921088686,0.03992815315723419,0.12054724991321564,0.13753962516784668,0.023155173286795616
69#3,PC_OFF,center_then_surround_100ms,AC_off,100.0,0.16488254070281982,0.7074391841888428,406.6666666666667,406.6666666666667,0.015996327623724937,0.07017230242490768,-0.00010462664067745209,-0.006498163957199182,0.0,0.0,0.03992815315723419,0.12107672542333603,0.12107672542333603,-0.0010274462401866913
69#4,MC_ON,center_only,normal,,0.1121877133846283,0.5767223834991455,400.0,400.0,0.010888551361858845,0.05800356715917587,0.0,0.0,0.0,0.0,0.04002416878938675,0.06795907020568848,,
69#4,MC_ON,surround_only,normal,,-0.08898301422595978,-0.6475745439529419,413.33333333333337,413.33333333333337,-0.010104947723448277,-0.06937155872583389,-0.02099349908530712,-1.9280341698019234,-0.20117072761058807,-1.7931618493808434,,,-0.014449423179030418,-0.08027864992618561
69#4,MC_ON,surround_then_center_100ms,normal,-100.0,0.09695816040039062,-0.6227782964706421,400.0,300.0,-0.00032384792575612664,-0.011399779468774796,-0.011212399287614971,-1.0297420579647099,-0.015229552984237671,-0.1357506319076505,-0.051166240125894547,0.061692796647548676,-0.01444944553077221,-0.051166240125894547
69#4,MC_ON,surround_then_center_50ms,normal,-50.0,-0.050814270973205566,-0.334938645362854,306.6666666666667,306.6666666666667,-0.0016036618035286665,-0.011415991000831127,-0.012492213165387511,-1.1472796288720355,-0.16300198435783386,-1.4529397154124368,-0.04014620557427406,0.026039231568574905,-0.013555169105529785,-0.010144106112420559
69#4,MC_ON,center_surround_simultaneous,normal,0.0,-0.04565924406051636,-0.2975001335144043,433.33333333333337,433.33333333333337,-0.001658765715546906,-0.011411323212087154,-0.01254731707740575,-1.1523403490897184,-0.15784695744514465,-1.4069897021965017,0.022424472495913506,-0.03284981846809387,0.022424472495913506,-0.03284981846809387
69#4,MC_ON,center_then_surround_50ms,normal,50.0,0.0916796326637268,-0.5615562200546265,366.6666666666667,466.6666666666667,-0.0003802041173912585,-0.011355721391737461,-0.011268755479250103,-1.0349177870183046,-0.02050808072090149,-0.18280148602896348,0.04002416878938675,-0.01557445339858532,0.08125189691781998,-0.07379471510648727
69#4,MC_ON,center_then_surround_100ms,normal,100.0,0.1121877133846283,-0.648205041885376,400.0,513.3333333333334,0.0005662386538460851,-0.011337848380208015,-0.01032231270801276,-0.9479968790128002,0.0,0.0,0.04002416878938675,0.05169224366545677,0.05169224366545677,-0.0802951380610466
69#4,MC_ON,center_only,H1_off,,0.11247804760932922,0.5780448913574219,400.0,400.0,0.01090387161821127,0.05806389078497887,0.0,0.0,0.0,0.0,0.0400867685675621,0.06813040375709534,,
69#4,MC_ON,surround_only,H1_off,,-0.08888842910528183,-0.6467050313949585,413.33333333333337,413.33333333333337,-0.010106232948601246,-0.06935911625623703,-0.021010104566812515,-1.9268481235345953,-0.20136647671461105,-1.7902735777742038,,,-0.014405634254217148,-0.08022819459438324
69#4,MC_ON,surround_then_center_100ms,H1_off,-100.0,0.09706771373748779,-0.6217502355575562,400.0,300.0,-0.00031481057521887124,-0.011326489970088005,-0.01121868219343014,-1.0288714491734372,-0.01541033387184143,-0.13700748012062094,-0.05106464773416519,0.06174355000257492,-0.014405660331249237,-0.05106464773416519
69#4,MC_ON,surround_then_center_50ms,H1_off,-50.0,-0.05065949261188507,-0.33380067348480225,306.6666666666667,306.6666666666667,-0.001594099448993802,-0.011342325247824192,-0.012497971067205071,-1.146195727977152,-0.1631375402212143,-1.4503944875345012,-0.03993454575538635,0.026042193174362183,-0.013514227233827114,-0.00984787754714489
69#4,MC_ON,center_surround_simultaneous,H1_off,0.0,-0.045551568269729614,-0.2967280149459839,433.33333333333337,433.33333333333337,-0.001645405194722116,-0.01133742369711399,-0.012549276812933385,-1.150901005838515,-0.15802961587905884,-1.4049818541298316,0.02253587171435356,-0.03265165910124779,0.02253587171435356,-0.03265165910124779
