split,cell_id,group,pathway,matching_feature,E,overlap_mass,Q1_bins,Q5_bins,retained_strata,residual_U_difference,residual_LSC_difference,residual_C_difference,residual_R_difference,Q1_overlap_fraction,Q5_overlap_fraction,unconditional_denominator,normalized_E
development,69#7,MC_ON,AC,U,0.1594344164098477,315,672,672,5,0.3559709855659975,0.6279733843043712,0.7025171077545624,0.8444833818958324,0.46875,0.46875,0.2492297005271243,0.6397087348443693
development,69#21,PC_OFF,BC,U,-0.11679872699199577,258,576,576,5,0.07395013659660993,0.7746712028319617,0.5197541347835207,1.0122169042489801,0.4479166666666667,0.4479166666666667,0.20275448290386094,-0.5760598992397008
development,69#21,PC_OFF,AC,U,-0.039293438757201135,258,576,576,5,0.07395013659660993,0.7746712028319617,0.5197541347835207,1.0122169042489801,0.4479166666666667,0.4479166666666667,0.04018687070727122,-0.9777680636898053
development,70#1,PC_ON,BC,U,0.03538948079494263,252,576,576,5,0.1482200988003804,1.093113923144436,0.41856677196668524,1.1302187924342904,0.4375,0.4375,0.0868140136523574,0.40764709873521254
development,70#1,PC_ON,AC,U,0.028257008819408347,252,576,576,5,0.1482200988003804,1.093113923144436,0.41856677196668524,1.1302187924342904,0.4375,0.4375,0.13280752497821913,0.2127666246625904
development,70#7,PC_ON,BC,U,-0.19587941396344094,280,672,672,5,-0.13303206287997554,0.7690242454354864,0.18851719212683316,0.651463363431527,0.4166666666666667,0.4166666666666667,0.2879642972010891,-0.6802211797341524
development,70#7,PC_ON,AC,U,-0.12254611627146417,280,672,672,5,-0.13303206287997554,0.7690242454354864,0.18851719212683316,0.651463363431527,0.4166666666666667,0.4166666666666667,0.12003395377450608,-1.020928765719718
development,70#15,PC_ON,BC,U,0.028782655164847543,288,576,576,5,0.29761933529233175,0.9090629933089123,0.5668410807915374,0.9604274851717628,0.5,0.5,0.19448569776490798,0.14799368537443652
development,70#15,PC_ON,AC,U,-0.02647864122406675,288,576,576,5,0.29761933529233175,0.9090629933089123,0.5668410807915374,0.9604274851717628,0.5,0.5,0.15272051207149026,-0.1733797304953495
development,70#34,MC_ON,BC,U,-0.13479308661408904,343,672,672,5,-0.0963058448704583,0.5912408920083234,0.32394272040638916,0.6333513423059131,0.5104166666666666,0.5104166666666666,0.28430302509719385,-0.47411766571251823
development,70#34,MC_ON,AC,U,-0.09633918740516335,343,672,672,5,-0.0963058448704583,0.5912408920083234,0.32394272040638916,0.6333513423059131,0.5104166666666666,0.5104166666666666,0.20755808696929282,-0.46415530616938216
