split,cell_id,group,pathway,quintile,bins,mean_delta_loss,median_delta_loss,normal_nll,recalibrated_off_nll,event_rate,mean_C,mean_U,mean_R,mean_V,mean_LSC
development,67#34,PC_ON,BC,1,672,0.24230325639656558,0.0854237434012477,0.4055959183882749,0.6478991747848406,0.20535714285714285,-0.12376445819487951,0.5441788301153186,-0.125018283207932,0.5440363814669538,0.13891583300392754
development,67#34,PC_ON,BC,2,672,0.2321763199941024,0.21571427383493008,0.30241507739100304,0.5345913973851055,0.14285714285714285,-0.008521274937455322,0.6105947654700307,-0.011376377706948817,0.6070916223088716,0.19463146042815918
development,67#34,PC_ON,BC,3,672,0.17548254118241605,0.141764559390207,0.3550299899843051,0.5305125311667211,0.14732142857142858,0.10648288361214024,0.6620921169305802,0.12631541974598717,0.6533988415658097,0.29241238220758303
development,67#34,PC_ON,BC,4,672,0.18952627003301248,0.08790986007029665,0.3613106018120966,0.550836871845109,0.17410714285714285,0.7122113030319023,1.0201010788560534,0.7443489510384269,0.9933521945023087,0.4809241957098451
development,67#34,PC_ON,BC,5,672,0.3951007233840113,0.045952118610826514,0.4736850784779832,0.8687858018619946,0.27232142857142855,2.556838259479264,2.6819625757052563,2.4754872890991377,2.4955438554917193,1.1445515747934227
development,67#34,PC_ON,AC,1,672,0.21693384276606578,-0.06140261888072916,0.4055959183882749,0.6225297611543407,0.20535714285714285,-0.12376445819487951,0.5441788301153186,-0.125018283207932,0.5440363814669538,0.13891583300392754
development,67#34,PC_ON,AC,2,672,0.10284194501847718,-0.07514974930667195,0.30241507739100304,0.4052570224094802,0.14285714285714285,-0.008521274937455322,0.6105947654700307,-0.011376377706948817,0.6070916223088716,0.19463146042815918
development,67#34,PC_ON,AC,3,672,0.09114012865423146,-0.07232271852688024,0.3550299899843051,0.4461701186385366,0.14732142857142858,0.10648288361214024,0.6620921169305802,0.12631541974598717,0.6533988415658097,0.29241238220758303
development,67#34,PC_ON,AC,4,672,0.13173395105642388,-0.051893087961377385,0.3613106018120966,0.49304455286852045,0.17410714285714285,0.7122113030319023,1.0201010788560534,0.7443489510384269,0.9933521945023087,0.4809241957098451
development,67#34,PC_ON,AC,5,672,0.1873159592455447,-0.04459779329987246,0.4736850784779832,0.6610010377235279,0.27232142857142855,2.556838259479264,2.6819625757052563,2.4754872890991377,2.4955438554917193,1.1445515747934227
development,68#3,MC_OFF,BC,1,672,0.5469600055534988,-0.018758101156462953,0.5195565756273717,1.0665165811808706,0.3392857142857143,-0.20075347631579157,0.5138026802658512,-0.19804047934515745,0.5112893396486611,0.13986358606098667
development,68#3,MC_OFF,BC,2,672,0.3309432951557659,-0.029364874145889813,0.5126911677904283,0.8436344629461943,0.35267857142857145,-0.08338964556739528,0.4718575191616799,-0.07673203522930494,0.4678644776523027,0.22447943555474506
development,68#3,MC_OFF,BC,3,672,0.23056088262456859,-0.05671449634275551,0.4994291343115287,0.7299900169360973,0.27976190476190477,0.15003415720886754,0.5858104372002041,0.17281308362502248,0.5685068907190819,0.33092696692248924
development,68#3,MC_OFF,BC,4,672,0.15260788561304467,-0.045548996664950804,0.4868279259566218,0.6394358115696663,0.25744047619047616,0.6324147077459783,0.8738111074065449,0.6737058040255247,0.8305524215051708,0.5809163213694364
development,68#3,MC_OFF,BC,5,672,0.4386436672642897,0.16562667503697595,0.39450458577118463,0.8331482530354742,0.23660714285714285,2.1625947260015685,2.3272624286356502,2.177586133813188,2.212236896408472,1.2295555402074367
development,68#3,MC_OFF,AC,1,672,0.06473526396397082,-0.00010393559427694388,0.5195565756273717,0.5842918395913423,0.3392857142857143,-0.20075347631579157,0.5138026802658512,-0.19804047934515745,0.5112893396486611,0.13986358606098667
development,68#3,MC_OFF,AC,2,672,0.09884234342105402,0.05579658216298866,0.5126911677904283,0.6115335112114823,0.35267857142857145,-0.08338964556739528,0.4718575191616799,-0.07673203522930494,0.4678644776523027,0.22447943555474506
development,68#3,MC_OFF,AC,3,672,0.1410364462139639,0.07194842366462034,0.4994291343115287,0.6404655805254926,0.27976190476190477,0.15003415720886754,0.5858104372002041,0.17281308362502248,0.5685068907190819,0.33092696692248924
development,68#3,MC_OFF,AC,4,672,0.13735963728790765,0.03596435939113046,0.4868279259566218,0.6241875632445294,0.25744047619047616,0.6324147077459783,0.8738111074065449,0.6737058040255247,0.8305524215051708,0.5809163213694364
development,68#3,MC_OFF,AC,5,672,0.1527878656580494,-0.00042157967147498244,0.39450458577118463,0.5472924514292341,0.23660714285714285,2.1625947260015685,2.3272624286356502,2.177586133813188,2.212236896408472,1.2295555402074367
development,68#4,PC_ON,BC,1,576,0.04686041966900842,0.0011299855414191595,0.3929888526164313,0.4398492722854397,0.171875,-0.3143028531525892,0.5359253806406438,-0.3154811054637321,0.5387226521753897,0.0965227031617446
development,68#4,PC_ON,BC,2,576,0.028845839409795015,0.02414411915204087,0.4748266025825607,0.5036724419923558,0.19270833333333334,-0.1010699604448746,0.5563642640166412,-0.09911279667320134,0.5548129236061451,0.17664970688838255
development,68#4,PC_ON,BC,3,576,0.02934334782166551,0.0027222701957607953,0.43212641101900817,0.4614697588406737,0.1597222222222222,0.21519677073795013,0.7055056198773348,0.22778298588239446,0.6723485704157118,0.28975605473546245
development,68#4,PC_ON,BC,4,576,0.03508225128369264,-0.0030952513414488963,0.464767001432419,0.4998492527161116,0.18229166666666666,0.8791633289515125,1.215079786489999,0.9532585975961538,1.1939327268854996,0.525802806950646
development,68#4,PC_ON,BC,5,576,0.0911495566071841,-0.021899222938461912,0.37292808359750756,0.46407764020469167,0.15104166666666666,2.2348030347105423,2.3510354433933065,2.1555111247316745,2.1644304850078697,1.053533738526792
development,68#4,PC_ON,AC,1,576,0.2925574669845349,-0.10176833482115623,0.3929888526164313,0.6855463196009661,0.171875,-0.3143028531525892,0.5359253806406438,-0.3154811054637321,0.5387226521753897,0.0965227031617446
development,68#4,PC_ON,AC,2,576,0.3178380606739411,-0.10132978441996239,0.4748266025825607,0.7926646632565019,0.19270833333333334,-0.1010699604448746,0.5563642640166412,-0.09911279667320134,0.5548129236061451,0.17664970688838255
development,68#4,PC_ON,AC,3,576,0.19625444020366578,-0.11617765525198148,0.43212641101900817,0.628380851222674,0.1597222222222222,0.21519677073795013,0.7055056198773348,0.22778298588239446,0.6723485704157118,0.28975605473546245
development,68#4,PC_ON,AC,4,576,0.2215477867425182,-0.08499496413184116,0.464767001432419,0.6863147881749371,0.18229166666666666,0.8791633289515125,1.215079786489999,0.9532585975961538,1.1939327268854996,0.525802806950646
development,68#4,PC_ON,AC,5,576,0.2358515408123671,-0.02480195748672029,0.37292808359750756,0.6087796244098747,0.15104166666666666,2.2348030347105423,2.3510354433933065,2.1555111247316745,2.1644304850078697,1.053533738526792
