group,probe,mode,channel,n_cells,peak_response,peak_absolute_response,peak_latency_ms_from_trial_start,peak_latency_ms_from_onset,response_integral_seconds,peak_change_vs_center_only,integral_change_vs_center_only,center_onset_50ms,center_offset_50ms,surround_first_onset_50ms,surround_first_offset_50ms,off_minus_normal_mean_abs_active,off_minus_normal_peak_signed,off_minus_normal_peak_absolute,off_minus_normal_integral_seconds
PC_OFF,transient_50ms,direct_BC_off,logit,4,-0.19351379573345184,0.19351379573345184,390.0,90.00000000000001,-0.27554744482040405,-0.05561837553977966,-5.736947059631348e-07,-0.021756285801529884,-0.12645899131894112,-0.021756285801529884,-0.1617233157157898,0.47693630307912827,-0.4942621514201164,0.4942621514201164,-0.9736443161964417
all,transient_50ms,direct_BC_off,logit,22,-0.28806883638555353,0.28806883638555353,383.939393939394,83.93939393939395,-0.37452736632390454,-0.10060731931166216,1.1785463853315874e-07,-0.03678481314669956,-0.16826273704116995,-0.03678481314669956,-0.24882160330360586,0.4122134203260595,-0.42539800432595337,0.42539800432595337,-0.8421342101964083
PC_OFF,large_field_50ms,direct_BC_off,logit,4,-0.08950309455394745,0.17576168477535248,630.0,330.00000000000006,1.4901161415892261e-09,-0.039290159940719604,4.967053851556713e-10,-0.021638114005327225,-0.14844690635800362,-0.021638114005327225,-0.14844690635800362,0.023546543437987566,-0.4008540213108063,0.4008540213108063,1.2914340152825332e-09
all,large_field_50ms,direct_BC_off,logit,22,-0.1108283671465787,0.2726431434804743,649.6969696969697,349.69696969696975,1.4268990963542646e-09,0.0243161754174666,4.87674378152841e-10,-0.0367164591496641,-0.22870112684640018,-0.0367164591496641,-0.22870112684640018,0.020498617467555134,-0.3010191565210169,0.34176305478269403,1.174030902798248e-09
PC_OFF,slow_step,direct_BC_off,probability,4,-0.045283688232302666,0.045283688232302666,531.6666666666667,231.66666666666669,-0.047744065057486296,-0.02068266086280346,0.001441518310457468,-0.003977373242378235,-0.002218239940702915,-0.003977373242378235,-0.04183414485305548,0.08930705673992634,-0.09867966920137405,0.09867966920137405,-0.18257572874426842
all,slow_step,direct_BC_off,probability,22,-0.05058313465931199,0.05058313465931199,520.6060606060606,220.60606060606062,-0.05257991591299122,-0.0228551754897291,0.0028623433952981777,-0.0054916181940246715,-0.0016710976223376665,-0.0054916181940246715,-0.04608051732859828,0.06564414789053527,-0.0750835497270931,0.0750835497270931,-0.1343764334239743
PC_OFF,slow_1Hz,direct_BC_off,probability,4,-0.04528418369591236,0.04528418369591236,781.6666666666667,481.6666666666667,-0.04784074239432812,-0.020683156326413155,0.0013448409736156464,-0.003977373242378235,-0.002216626890003681,-0.003977373242378235,-0.04183563683182001,0.08931607007980347,-0.09867985919117928,0.09867985919117928,-0.18259378522634506
all,slow_1Hz,direct_BC_off,probability,22,-0.05058517577973279,0.05058517577973279,838.7878787878789,538.7878787878789,-0.05274306517094374,-0.022857216610149902,0.0026991941373456607,-0.0054916181940246715,-0.001669319812208414,-0.0054916181940246715,-0.04608198610896414,0.06564587642523376,-0.0750836811282418,0.0750836811282418,-0.13437991911037403
PC_OFF,slow_2Hz,direct_BC_off,probability,4,-0.04528380557894707,0.04528380557894707,656.6666666666667,356.6666666666667,-0.04803694412112236,-0.02068277820944786,0.0011486392468214035,-0.003977373242378235,-0.0021871011704206467,-0.003977373242378235,-0.04224275751039386,0.08933373354375362,-0.09868375211954117,0.09868375211954117,-0.18262960016727448
all,slow_2Hz,direct_BC_off,probability,22,-0.05058346621014855,0.05058346621014855,629.3939393939395,329.39393939393943,-0.05307567898522724,-0.022855507040565663,0.00236658032306216,-0.0054916181940246715,-0.0016375791535458782,-0.0054916181940246715,-0.04664252952418544,0.06564878155900673,-0.07508479736068031,0.07508479736068031,-0.13438607667657462
PC_OFF,rapid_10Hz,direct_BC_off,probability,4,-0.03347435221076012,0.03347435221076012,476.6666666666667,176.66666666666669,-0.04904910456389189,-0.00887332484126091,0.00013647880405187607,-0.003977373242378235,-0.01615687506273389,-0.003977373242378235,-0.026832283940166235,0.08951650001108646,-0.09518537670373917,0.09518537670373917,-0.1828124076128006
all,rapid_10Hz,direct_BC_off,probability,22,-0.04093681343577125,0.04093681343577125,485.7575757575758,185.75757575757578,-0.054945885288444435,-0.013208854266188362,0.0004963740198449655,-0.0054916181940246715,-0.014869992578910156,-0.0054916181940246715,-0.033974248958243566,0.06575296040285718,-0.0718307000669566,0.0718307000669566,-0.13439453528686005
PC_OFF,rapid_20Hz,direct_BC_off,probability,4,-0.02699250355362892,0.02699250355362892,556.6666666666667,256.66666666666674,-0.04917315300554037,-0.002391476184129715,1.2430362403392792e-05,-0.003810263704508543,-0.020911619532853365,-0.003810263704508543,-0.012563985772430897,0.08958967216312885,-0.09278462454676628,0.09278462454676628,-0.18287257477641106
all,rapid_20Hz,direct_BC_off,probability,22,-0.03214718909426169,0.03214718909426169,535.7575757575759,235.75757575757578,-0.05537744772366502,-0.0044192299246788025,6.481158462437716e-05,-0.005203807006844066,-0.02274833039634607,-0.005203807006844066,-0.016819680194285782,0.06581868028098886,-0.06893819198012352,0.06893819198012352,-0.13442151180722497
PC_OFF,transient_50ms,direct_BC_off,probability,4,-0.03380132466554642,0.03380132466554642,390.0,90.00000000000001,-0.04917227663099766,-0.00920029729604721,1.3306736946105957e-05,-0.003977373242378235,-0.022588194347918034,-0.003977373242378235,-0.028403373900800943,0.08963624760508537,-0.09651030227541924,0.09651030227541924,-0.1829339899122715
all,transient_50ms,direct_BC_off,probability,22,-0.041227691214193,0.041227691214193,383.939393939394,83.93939393939395,-0.05540166278793053,-0.01349973204461011,4.059652035886591e-05,-0.0054916181940246715,-0.025019916748120027,-0.0054916181940246715,-0.03603793943131512,0.06587112424048511,-0.07308698784221303,0.07308698784221303,-0.13450415280054917
PC_OFF,large_field_50ms,direct_BC_off,probability,4,0.03341706842184067,0.03341706842184067,1380.0,1080.0,0.00013648929780174512,0.015527140349149704,9.726996177050751e-05,-0.003952879924327135,-0.026038535870611668,-0.003952879924327135,-0.026038535870611668,0.00415218120906502,-0.045652348548173904,0.07375403866171837,-0.0001801075522962492
all,large_field_50ms,direct_BC_off,probability,22,0.046358582987026734,0.046358582987026734,1376.969696969697,1076.969696969697,0.0003222917138455986,0.02278948202729225,0.0002327347015538676,-0.005481107837774537,-0.03332161353054372,-0.005481107837774537,-0.03332161353054372,0.003206583136819642,0.02816281196745959,0.056307300247929314,0.00012680678165369582
PC_OFF,slow_step,AC_off,logit,4,0.49485351145267487,0.49485351145267487,1596.6666666666667,1296.6666666666667,0.9717761725187302,0.006711579859256744,-3.084540367126465e-06,0.14520088210701942,0.347363643348217,0.14520088210701942,0.47980793565511703,0.13805122673511505,0.26351214945316315,0.26351214945316315,0.27397284656763077
all,slow_step,AC_off,logit,22,0.42631963708183984,0.42631963708183984,1583.3333333333335,1283.3333333333335,0.8405076129869982,0.0039549320936203,3.79302284934304e-08,0.1242647682401267,0.3016361330043186,0.1242647682401267,0.41502956504171545,0.19041436368768866,0.3635115352543918,0.3635115352543918,0.3734776743433692
PC_OFF,slow_1Hz,AC_off,logit,4,0.49485430121421814,0.49485430121421814,1095.0,795.0,0.9717765748500824,0.006712369620800018,-2.682209014892578e-06,0.14520088210701942,0.3473640978336334,0.14520088210701942,0.4798191040754318,0.13782596588134766,0.26351429522037506,0.26351429522037506,0.2739347591996193
all,slow_1Hz,AC_off,logit,22,0.4263202358375896,0.4263202358375896,1069.090909090909,769.0909090909091,0.8405077376148917,0.0039555308493700895,1.625581221147017e-07,0.1242647682401267,0.30163641477173025,0.1242647682401267,0.4150395799766887,0.18985919722101904,0.36352168971841986,0.36352168971841986,0.3734140965071591
PC_OFF,slow_2Hz,AC_off,logit,4,0.4948700740933418,0.4948700740933418,768.3333333333334,468.33333333333337,0.9717773795127869,0.006728142499923706,-1.8775463104248047e-06,0.14520088210701942,0.3473659083247185,0.14520088210701942,0.47982218861579895,0.1373627930879593,0.26351214945316315,0.26351214945316315,0.27385930716991425
all,slow_2Hz,AC_off,logit,22,0.4263237403197722,0.4263237403197722,763.3333333333335,463.33333333333337,0.8405079977078871,0.003959035331552679,4.2265111749822443e-07,0.1242647682401267,0.30162973227826034,0.1242647682401267,0.41515036062760785,0.1887308027256619,0.3635061329061335,0.3635061329061335,0.37328761274164374
PC_OFF,rapid_10Hz,AC_off,logit,4,0.4934225156903267,0.4934225156903267,420.0,120.0,0.971779465675354,0.005280584096908569,2.086162567138672e-07,0.14520088210701942,0.34429963678121567,0.14520088210701942,0.4440241754055023,0.13407132774591446,0.18994509428739548,0.18994509428739548,0.273665152490139
all,rapid_10Hz,AC_off,logit,22,0.42497623644091864,0.42497623644091864,428.1818181818182,128.18181818181822,0.840508062731136,0.002611531452699141,4.876743663441051e-07,0.1242647682401267,0.29802060398188507,0.1242647682401267,0.3739729625257579,0.18350814418359238,0.28485655920072034,0.28485655920072034,0.37290139631791547
PC_OFF,rapid_20Hz,AC_off,logit,4,0.4896736666560173,0.4896736666560173,416.6666666666667,116.66666666666667,0.9717794507741928,0.0015317350625991821,1.9371509552001953e-07,0.1453325729817152,0.3411191925406456,0.1453325729817152,0.34817689284682274,0.13291119411587715,0.15095069259405136,0.15095069259405136,0.27366501837968826
all,rapid_20Hz,AC_off,logit,22,0.42295634882016614,0.42295634882016614,428.48484848484844,128.4848484848485,0.8405078405683691,0.0005916438319466331,2.6551159945401276e-07,0.12429319491440599,0.2964292283762585,0.12429319491440599,0.2934023914012042,0.18163520436395297,0.2187455797737295,0.2187455797737295,0.37288190153512085
PC_OFF,transient_50ms,AC_off,logit,4,0.4933329299092293,0.4933329299092293,895.0,595.0,0.9717781394720078,0.005190998315811157,-1.1175870895385742e-06,0.14520088210701942,0.339854434132576,0.14520088210701942,0.44267529249191284,0.1321583427488804,0.1927325204014778,0.1927325204014778,0.27368126809597015
all,transient_50ms,AC_off,logit,22,0.42474388398907403,0.42474388398907403,1254.5454545454545,954.5454545454545,0.8405070765451952,0.002379179000854492,-4.985115744850852e-07,0.1242647682401267,0.29599366607991134,0.1242647682401267,0.3735819465734742,0.18062920597466556,0.28762308440425177,0.28762308440425177,0.37290024621920154
PC_OFF,large_field_50ms,AC_off,logit,4,0.40052129328250885,0.40052129328250885,360.0,60.0,-5.463759097934506e-10,0.26977869868278503,1.4901161901614834e-09,0.14326580241322517,0.2933889739215374,0.14326580241322517,0.2933889739215374,0.01285988325253129,0.003400951623916626,0.17544636130332947,-7.450580222223557e-10
all,large_field_50ms,AC_off,logit,22,0.2186189050024206,0.3414866409518502,542.7272727272727,242.72727272727272,-1.5262401506762916e-09,0.06011730161580173,3.612405450528009e-11,0.12358132004737854,0.2469873225147074,0.12358132004737854,0.2469873225147074,0.017768253487619488,0.19553692232478748,0.27253794128244574,-1.7791083593717131e-09
PC_OFF,slow_step,AC_off,probability,4,0.09892847016453743,0.09892847016453743,1596.6666666666667,1296.6666666666667,0.19338572397828102,0.0016457289457321167,3.56137752532959e-06,0.027103864587843418,0.0685146851465106,0.027103864587843418,0.09535861015319824,0.02945837192237377,0.055921755731105804,0.055921755731105804,0.05855407379567623
all,slow_step,AC_off,probability,22,0.0753852857107466,0.0753852857107466,1582.4242424242425,1282.4242424242425,0.1480849954214963,0.0008460113948041743,-1.898204738443548e-06,0.021006026008928366,0.052178952673619446,0.021006026008928366,0.07306169024245306,0.03377745651893995,0.06408223746852441,0.06408223746852441,0.06628848087381232
PC_OFF,slow_1Hz,AC_off,probability,4,0.09892866387963295,0.09892866387963295,1095.0,795.0,0.19338545948266983,0.0016459226608276367,3.296881914138794e-06,0.027103864587843418,0.0685147950425744,0.027103864587843418,0.09536106325685978,0.02945868717506528,0.055922336876392365,0.055922336876392365,0.05863241013139486
all,slow_1Hz,AC_off,probability,22,0.07538540627468716,0.07538540627468716,1068.787878787879,768.7878787878789,0.14808480136773802,0.0008461319587447426,-2.092258496717973e-06,0.021006026008928366,0.052179010923613205,0.021006026008928366,0.07306363281201232,0.03376596128906716,0.0640823905440894,0.0640823905440894,0.06644794497300278
PC_OFF,slow_2Hz,AC_off,probability,4,0.09893259033560753,0.09893259033560753,768.3333333333334,468.33333333333337,0.19338487088680267,0.0016498491168022156,2.7082860469818115e-06,0.027103864587843418,0.06851564347743988,0.027103864587843418,0.09535610862076283,0.029458489269018173,0.05592343956232071,0.05592343956232071,0.058792226016521454
all,slow_2Hz,AC_off,probability,22,0.07538627189668742,0.07538627189668742,763.0303030303031,463.03030303030306,0.14808439294045622,0.0008469975807450035,-2.500685778531161e-06,0.021006026008928366,0.05217791094698689,0.021006026008928366,0.0730826732787219,0.033743075391447004,0.06408146870407191,0.06408146870407191,0.06677400159903547
PC_OFF,rapid_10Hz,AC_off,probability,4,0.0985705740749836,0.0985705740749836,420.0,120.0,0.1933816410601139,0.0012878328561782837,-5.21540641784668e-07,0.027103864587843418,0.06782075483351946,0.027103864587843418,0.08746316842734814,0.029226763639599085,0.04104108735918999,0.04104108735918999,0.059618329629302025
all,rapid_10Hz,AC_off,probability,22,0.07510384273799983,0.07510384273799983,428.1818181818182,128.18181818181822,0.1480839862064882,0.0005645684220574119,-2.9074197465723213e-06,0.021006026008928366,0.051476682112975555,0.021006026008928366,0.06540576935830442,0.03378854590383443,0.05151858925819397,0.05151858925819397,0.06863533265211365
PC_OFF,rapid_20Hz,AC_off,probability,4,0.09766068682074547,0.09766068682074547,416.6666666666667,116.66666666666667,0.19338110089302063,0.00037794560194015503,-1.0617077350616455e-06,0.027134910225868225,0.06706635095179081,0.027134910225868225,0.06727997865527868,0.02903509559109807,0.032912787050008774,0.032912787050008774,0.05968168657273054
all,rapid_20Hz,AC_off,probability,22,0.07467267289757729,0.07467267289757729,428.48484848484844,128.4848484848485,0.1480851803313602,0.00013339858163486827,-1.713294874538075e-06,0.02101237695156173,0.0511533741585233,0.02101237695156173,0.05064698215574026,0.0336770157922398,0.04027025537057356,0.04027025537057356,0.06904111480848356
PC_OFF,transient_50ms,AC_off,probability,4,0.09856898710131645,0.09856898710131645,895.0,595.0,0.19338329881429672,0.001286245882511139,1.1362135410308838e-06,0.027103864587843418,0.06677722744643688,0.027103864587843418,0.08713806420564651,0.028866585809737444,0.041369207203388214,0.041369207203388214,0.05962159391492605
all,transient_50ms,AC_off,probability,22,0.07506806437264789,0.07506806437264789,1254.5454545454545,954.5454545454545,0.14808750288052994,0.0005287900567054749,6.092542951757257e-07,0.021006026008928366,0.0510706136172468,0.021006026008928366,0.0653184058822014,0.03349297988990491,0.05124348266558214,0.05124348266558214,0.06898501244458285
PC_OFF,large_field_50ms,AC_off,probability,4,0.07787665352225304,0.07787665352225304,360.0,60.0,0.0006181695716804825,-0.003635849803686142,-3.96083269151859e-05,0.0266566788777709,0.056361764669418335,0.0266566788777709,0.056361764669418335,0.0023400730860885233,0.034730419516563416,0.034730419516563416,0.0003015726942976471
all,large_field_50ms,AC_off,probability,22,0.05922275578433817,0.05922275578433817,360.90909090909093,60.90909090909092,0.0004677838144495829,-0.0017780529504472559,-2.3915596433322538e-05,0.0208622861484235,0.04192899472334168,0.0208622861484235,0.04192899472334168,0.002768551121169532,0.03627333519133655,0.044881611385128715,0.0002722988715091064
MC_OFF,slow_step,normal,logit,4,0.4020698070526123,0.4020698070526123,1483.3333333333335,1183.3333333333335,0.4758327007293701,0.10820896923542023,-0.000475957989692688,0.1262230295687914,0.25458307564258575,0.1262230295687914,0.09546031430363655,0.0,0.0,0.0,0.0
MC_OFF,slow_1Hz,normal,logit,4,0.40206967294216156,0.40206967294216156,983.3333333333334,683.3333333333334,0.47588200122117996,0.10820883512496948,-0.000426657497882843,0.1262230295687914,0.2545931003987789,0.1262230295687914,0.09545907005667686,0.0,0.0,0.0,0.0
MC_OFF,slow_2Hz,normal,logit,4,0.40206536650657654,0.40206536650657654,733.3333333333334,433.33333333333337,0.47598012536764145,0.10820452868938446,-0.0003285333514213562,0.1262230295687914,0.25480007007718086,0.1262230295687914,0.09099951758980751,0.0,0.0,0.0,0.0
MC_OFF,rapid_10Hz,normal,logit,4,0.3592931032180786,0.3592931032180786,430.0,130.00000000000003,0.4762902334332466,0.06543226540088654,-1.8425285816192627e-05,0.1262230295687914,0.17879970371723175,0.1262230295687914,0.14721658639609814,0.0,0.0,0.0,0.0
MC_OFF,rapid_20Hz,normal,logit,4,0.2951902747154236,0.2951902747154236,410.0,110.00000000000003,0.476311519742012,0.0013294368982315063,2.86102294921875e-06,0.12622402794659138,0.11277870647609234,0.12622402794659138,0.22103285416960716,0.0,0.0,0.0,0.0
MC_OFF,transient_50ms,normal,logit,4,0.37740740180015564,0.37740740180015564,1380.0,1080.0,0.4762955904006958,0.08354656398296356,-1.3068318367004395e-05,0.1262230295687914,0.10150600038468838,0.1262230295687914,0.1388146337121725,0.0,0.0,0.0,0.0
MC_OFF,large_field_50ms,normal,logit,4,-0.05269554257392883,0.26331475377082825,838.3333333333334,538.3333333333334,-1.9868215406226852e-10,-0.3465563803911209,7.947285884934985e-10,0.1254847850650549,-0.0038000636268407106,0.1254847850650549,-0.0038000636268407106,0.0,0.0,0.0,0.0
MC_OFF,slow_step,normal,probability,4,0.07519582659006119,0.07519582659006119,1483.3333333333335,1183.3333333333335,0.08699954114854336,0.022268205881118774,0.0020508430898189545,0.022276947274804115,0.047095805406570435,0.022276947274804115,0.01600249484181404,0.0,0.0,0.0,0.0
MC_OFF,slow_1Hz,normal,probability,4,0.0751957967877388,0.0751957967877388,983.3333333333334,683.3333333333334,0.08691185526549816,0.022268176078796387,0.001963157206773758,0.022276947274804115,0.04709777235984802,0.022276947274804115,0.016002265736460686,0.0,0.0,0.0,0.0
MC_OFF,slow_2Hz,normal,probability,4,0.07519487664103508,0.07519487664103508,733.3333333333334,433.33333333333337,0.08673027902841568,0.022267255932092667,0.0017815809696912766,0.022276947274804115,0.04713829606771469,0.022276947274804115,0.015173392021097243,0.0,0.0,0.0,0.0
MC_OFF,rapid_10Hz,normal,probability,4,0.06627872958779335,0.06627872958779335,430.0,130.00000000000003,0.08545080199837685,0.013351108878850937,0.0005021039396524429,0.022276947274804115,0.03218736220151186,0.022276947274804115,0.025326546980068088,0.0,0.0,0.0,0.0
MC_OFF,rapid_20Hz,normal,probability,4,0.05328536406159401,0.05328536406159401,410.0,110.00000000000003,0.08498203940689564,0.00035774335265159607,3.334134817123413e-05,0.022277167066931725,0.020025370176881552,0.022277167066931725,0.039033068343997,0.0,0.0,0.0,0.0
MC_OFF,transient_50ms,normal,probability,4,0.07004477828741074,0.07004477828741074,1380.0,1080.0,0.08500654064118862,0.017117157578468323,5.784258246421814e-05,0.022276947274804115,0.01832768553867936,0.022276947274804115,0.02375067607499659,0.0,0.0,0.0,0.0
MC_OFF,large_field_50ms,normal,probability,4,0.04684142768383026,0.04684142768383026,338.33333333333337,38.33333333333334,0.0002736625465331599,-0.006086193025112152,-5.4400097724283114e-05,0.022137579508125782,2.7775298804044724e-05,0.022137579508125782,2.7775298804044724e-05,0.0,0.0,0.0,0.0
MC_OFF,slow_step,H1_off,logit,4,0.40239328145980835,0.40239328145980835,1495.0,1195.0,0.48141465336084366,0.1069096177816391,-0.0004604756832122803,0.12696166895329952,0.2549657113850117,0.12696166895329952,0.09991984069347382,0.002977838332299143,0.010096162557601929,0.010096162557601929,0.005581954610534012
MC_OFF,slow_1Hz,H1_off,logit,4,0.4023931920528412,0.4023931920528412,995.0,695.0,0.4814632758498192,0.10690952837467194,-0.00041185319423675537,0.12696166895329952,0.2549757994711399,0.12696166895329952,0.09991856664419174,0.003179360937792808,0.010274723172187805,0.010274723172187805,0.005581269972026348
MC_OFF,slow_2Hz,H1_off,logit,4,0.40238912403583527,0.40238912403583527,743.3333333333334,443.33333333333337,0.48155999928712845,0.10690546035766602,-0.00031512975692749023,0.12696166895329952,0.25518110394477844,0.12696166895329952,0.09565624967217445,0.0035718264407478273,0.010274812579154968,0.010274812579154968,0.005579884862527251
MC_OFF,rapid_10Hz,H1_off,logit,4,0.3561742901802063,0.3561742901802063,430.0,130.00000000000003,0.48186008632183075,0.06069062650203705,-1.5042722225189209e-05,0.12696166895329952,0.17661134153604507,0.12696166895329952,0.15559403784573078,0.004819928843062371,0.010096073150634766,0.010096073150634766,0.0055698982905596495
MC_OFF,rapid_20Hz,H1_off,logit,4,0.29542161524295807,0.29542161524295807,410.0,110.00000000000003,0.4818784296512604,-6.204843521118164e-05,3.300607204437256e-06,0.1269626636058092,0.11472291126847267,0.1269626636058092,0.22534972801804543,0.002994339563883841,0.008631065487861633,0.008631065487861633,0.0055669203284196556
MC_OFF,transient_50ms,H1_off,logit,4,0.3756904900074005,0.3756904900074005,1381.6666666666667,1081.6666666666667,0.4818626865744591,0.08020682632923126,-1.2442469596862793e-05,0.12696166895329952,0.10391982831060886,0.12696166895329952,0.14745976962149143,0.002839405060512945,0.010096102952957153,0.010096102952957153,0.005567064799834043
