cell_id,group,probe,mode,channel,current_peak_response,previous_peak_response,delta_peak_response,current_peak_absolute_response,previous_peak_absolute_response,delta_peak_absolute_response,current_peak_latency_ms_from_trial_start,previous_peak_latency_ms_from_trial_start,delta_peak_latency_ms_from_trial_start,current_peak_latency_ms_from_onset,previous_peak_latency_ms_from_onset,delta_peak_latency_ms_from_onset,current_response_integral_seconds,previous_response_integral_seconds,delta_response_integral_seconds,current_peak_change_vs_center_only,previous_peak_change_vs_center_only,delta_peak_change_vs_center_only,current_integral_change_vs_center_only,previous_integral_change_vs_center_only,delta_integral_change_vs_center_only,current_center_onset_50ms,previous_center_onset_50ms,delta_center_onset_50ms,current_center_offset_50ms,previous_center_offset_50ms,delta_center_offset_50ms,current_surround_first_onset_50ms,previous_surround_first_onset_50ms,delta_surround_first_onset_50ms,current_surround_first_offset_50ms,previous_surround_first_offset_50ms,delta_surround_first_offset_50ms,current_off_minus_normal_mean_abs_active,previous_off_minus_normal_mean_abs_active,delta_off_minus_normal_mean_abs_active,current_off_minus_normal_peak_signed,previous_off_minus_normal_peak_signed,delta_off_minus_normal_peak_signed,current_off_minus_normal_peak_absolute,previous_off_minus_normal_peak_absolute,delta_off_minus_normal_peak_absolute,current_off_minus_normal_integral_seconds,previous_off_minus_normal_integral_seconds,delta_off_minus_normal_integral_seconds
68#4,PC_ON,large_field_50ms,normal,logit,-0.22843027114868164,-0.2271575927734375,-0.0012726783752441406,0.22843027114868164,0.2271575927734375,0.0012726783752441406,353.33333333333337,353.33333333333337,0.0,53.33333333333337,53.33333333333337,0.0,0.0,0.0,0.0,-0.35020601749420166,-0.3702811002731323,0.020075082778930664,0.0,0.0,0.0,-0.10190130770206451,-0.09895351529121399,-0.002947792410850525,-0.1003248542547226,-0.09538699686527252,-0.004937857389450073,-0.10190130770206451,-0.09895351529121399,-0.002947792410850525,-0.1003248542547226,-0.09538699686527252,-0.004937857389450073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,slow_step,normal,probability,0.04788102209568024,-0.03167077898979187,0.0795518010854721,0.04788102209568024,0.03167077898979187,0.016210243105888367,1520.0,353.33333333333337,1166.6666666666665,1220.0,53.33333333333337,1166.6666666666665,0.02829083800315857,0.007776998914778233,0.020513839088380337,0.029843449592590332,-0.05314677953720093,0.08299022912979126,0.004744203761219978,0.0024971365928649902,0.002247067168354988,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.034741826355457306,0.028690055012702942,0.006051771342754364,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.005754087120294571,-0.006584813818335533,0.012338900938630104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,slow_1Hz,normal,probability,0.04788100719451904,-0.03167077898979187,0.07955178618431091,0.04788100719451904,0.03167077898979187,0.016210228204727173,1020.0,353.33333333333337,666.6666666666666,720.0,53.33333333333337,666.6666666666666,0.028038527816534042,0.007658123970031738,0.020380403846502304,0.029843434691429138,-0.05314677953720093,0.08299021422863007,0.004491893574595451,0.002378261648118496,0.0021136319264769554,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.03474357724189758,0.028691325336694717,0.006052251905202866,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.005753848701715469,-0.006584944203495979,0.012338792905211449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,slow_2Hz,normal,probability,0.04788042604923248,-0.03167077898979187,0.07955120503902435,0.04788042604923248,0.03167077898979187,0.016209647059440613,773.3333333333334,353.33333333333337,420.0,473.33333333333337,53.33333333333337,420.0,0.0275229774415493,0.0074148960411548615,0.02010808140039444,0.029842853546142578,-0.05314677953720093,0.0829896330833435,0.00397634319961071,0.002135033719241619,0.001841309480369091,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.03477579355239868,0.028717871755361557,0.006057921797037125,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.005683251656591892,-0.007022821344435215,0.012706073001027107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,rapid_10Hz,normal,probability,0.03568558394908905,-0.03167077898979187,0.06735636293888092,0.03568558394908905,0.03167077898979187,0.00401480495929718,500.0,353.33333333333337,146.66666666666663,200.0,53.33333333333337,146.66666666666663,0.024704094976186752,0.005848681088536978,0.018855413887649775,0.017648011445999146,-0.05314677953720093,0.07079479098320007,0.0011574607342481613,0.0005688187666237354,0.0005886419676244259,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.028547899797558784,0.022847319021821022,0.0057005807757377625,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,-0.0018692591693252325,-0.016043582931160927,0.014174323761835694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,rapid_20Hz,normal,probability,0.02285642921924591,0.025453045964241028,-0.002596616744995117,0.02285642921924591,0.025453045964241028,-0.002596616744995117,2333.3333333333335,2340.0,-6.666666666666515,2033.3333333333335,2040.0,-6.666666666666515,0.02374354749917984,0.0053997947834432125,0.018343752715736628,0.004818856716156006,0.00397704541683197,0.0008418112993240356,0.00019691325724124908,0.00011993246152997017,7.698079571127892e-05,-0.008329726755619049,-0.012385489419102669,0.00405576266348362,0.021367361769080162,0.016336919739842415,0.005030442029237747,-0.008329726755619049,-0.012385489419102669,0.00405576266348362,-0.007316507399082184,-0.017059670761227608,0.009743163362145424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,transient_50ms,normal,probability,0.04039473831653595,-0.03167077898979187,0.07206551730632782,0.04039473831653595,0.03167077898979187,0.00872395932674408,1353.3333333333335,353.33333333333337,1000.0000000000001,1053.3333333333335,53.33333333333337,1000.0000000000001,0.02377096191048622,0.00541994022205472,0.0183510216884315,0.022357165813446045,-0.05314677953720093,0.07550394535064697,0.0002243276685476303,0.00014007790014147758,8.424976840615273e-05,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,0.013416837900876999,0.01126854494214058,0.0021482929587364197,-0.013435330241918564,-0.01378120481967926,0.0003458745777606964,-0.014646838419139385,-0.02198016829788685,0.007333329878747463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,large_field_50ms,normal,probability,0.03430519998073578,0.03354080021381378,0.0007643997669219971,0.03430519998073578,0.03354080021381378,0.0007643997669219971,1353.3333333333335,1353.3333333333335,0.0,1053.3333333333335,1053.3333333333335,0.0,0.0001977824285859242,0.0002000324020627886,-2.2499734768643975e-06,0.01663309335708618,0.012976586818695068,0.0036565065383911133,0.00014384081805474125,8.474410424241796e-05,5.909671381232329e-05,-0.013406559824943542,-0.012778030708432198,-0.0006285291165113449,-0.013048877008259296,-0.01212326344102621,-0.0009256135672330856,-0.013406559824943542,-0.012778030708432198,-0.0006285291165113449,-0.013048877008259296,-0.01212326344102621,-0.0009256135672330856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68#4,PC_ON,slow_step,H1_off,logit,0.3113290071487427,-0.2749476432800293,0.586276650428772,0.3113290071487427,0.2749476432800293,0.03638136386871338,1520.0,353.33333333333337,1166.6666666666665,1220.0,53.33333333333337,1166.6666666666665,0.1629331409931183,0.03010624274611473,0.13282689824700356,0.18733417987823486,-0.4264479875564575,0.6137821674346924,-0.0005894005298614502,-9.409710764884949e-05,-0.0004953034222126007,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.23110918700695038,0.19868552684783936,0.03242366015911102,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.034227415919303894,-0.05349999666213989,0.08772741258144379,0.0009899847209453583,0.009999264031648636,-0.009009279310703278,-0.0015162229537963867,-0.023986458778381348,0.02247023582458496,0.0015162229537963867,0.023986458778381348,-0.02247023582458496,-0.0007601928664371371,-0.007549359928816557,0.00678916706237942
68#4,PC_ON,slow_1Hz,H1_off,logit,0.3113288879394531,-0.2749476432800293,0.5862765312194824,0.3113288879394531,0.2749476432800293,0.03638124465942383,1020.0,353.33333333333337,666.6666666666666,720.0,53.33333333333337,666.6666666666666,0.1629771590232849,0.03011186420917511,0.1328652948141098,0.1873340606689453,-0.4264479875564575,0.6137820482254028,-0.0005453824996948242,-8.847564458847046e-05,-0.00045690685510635376,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.2311200499534607,0.19869379699230194,0.03242625296115875,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.034225717186927795,-0.053500980138778687,0.08772669732570648,0.0009708567522466183,0.01063610054552555,-0.009665243793278933,-0.0015386343002319336,-0.028262972831726074,0.02672433853149414,0.0015386343002319336,0.028262972831726074,-0.02672433853149414,-0.0007601325050927699,-0.0075508542358875275,0.006790721730794758
68#4,PC_ON,slow_2Hz,H1_off,logit,0.31132566928863525,-0.2749476432800293,0.5862733125686646,0.31132566928863525,0.2749476432800293,0.03637802600860596,773.3333333333334,353.33333333333337,420.0,473.33333333333337,53.33333333333337,420.0,0.16306626796722412,0.030123615637421608,0.1329426523298025,0.18733084201812744,-0.4264479875564575,0.613778829574585,-0.00045627355575561523,-7.672421634197235e-05,-0.0003795493394136429,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.23131684958934784,0.1988653987646103,0.03245145082473755,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.03466597571969032,-0.056902118027210236,0.09156809374690056,0.0009325564024038613,0.011879213154315948,-0.010946656751912087,-0.0015392303466796875,-0.02826225757598877,0.026723027229309082,0.0015392303466796875,0.02826225757598877,-0.026723027229309082,-0.0007601841352880001,-0.007553744595497847,0.0067935604602098465
68#4,PC_ON,rapid_10Hz,H1_off,logit,0.23648130893707275,-0.2749476432800293,0.511428952217102,0.23648130893707275,0.2749476432800293,-0.03846633434295654,500.0,353.33333333333337,146.66666666666663,200.0,53.33333333333337,146.66666666666663,0.16343046724796295,0.03017379157245159,0.13325667567551136,0.11248648166656494,-0.4264479875564575,0.5389344692230225,-9.207427501678467e-05,-2.654828131198883e-05,-6.552599370479584e-05,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.1922987550497055,0.1710832566022873,0.021215498447418213,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,-0.02100016362965107,-0.1375569850206375,0.11655682139098644,0.0005278213648125529,0.014314291998744011,-0.013786470633931458,-0.0012122392654418945,-0.0263824462890625,0.025170207023620605,0.0012122392654418945,0.0263824462890625,-0.025170207023620605,-0.0007590007735416293,-0.007567242253571749,0.006808241480030119
68#4,PC_ON,rapid_20Hz,H1_off,logit,0.15570497512817383,-0.21371114253997803,0.36941611766815186,0.15570497512817383,0.21371114253997803,-0.0580061674118042,2333.3333333333335,340.0,1993.3333333333335,2033.3333333333335,40.0,1993.3333333333335,0.16351325809955597,0.030192000791430473,0.1333212573081255,0.031710147857666016,-0.36521148681640625,0.39692163467407227,-9.28342342376709e-06,-8.339062333106995e-06,-9.443610906600952e-07,-0.06196996569633484,-0.10231699049472809,0.04034702479839325,0.1458418369293213,0.11655862629413605,0.02928321063518524,-0.06196996569633484,-0.10231699049472809,0.04034702479839325,-0.05478571355342865,-0.13935521245002747,0.08456949889659882,0.0003773510397877544,0.004445272497832775,-0.004067921458045021,-0.0006222724914550781,-0.015392303466796875,0.014770030975341797,0.0006222724914550781,0.015392303466796875,-0.014770030975341797,-0.0007590683526359499,-0.007566581014543772,0.006807512661907822
68#4,PC_ON,transient_50ms,H1_off,logit,0.2660297155380249,-0.2749476432800293,0.5409773588180542,0.2660297155380249,0.2749476432800293,-0.008917927742004395,1353.3333333333335,353.33333333333337,1000.0000000000001,1053.3333333333335,53.33333333333337,1000.0000000000001,0.1635044366121292,0.03020685911178589,0.13329757750034332,0.1420348882675171,-0.4264479875564575,0.5684828758239746,-1.8104910850524902e-05,6.51925802230835e-06,-2.4624168872833252e-05,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,0.09282274544239044,0.07771655917167664,0.015106186270713806,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,-0.11241643875837326,-0.18839667737483978,0.07598023861646652,0.0003915719280485064,0.004407308530062437,-0.004015736602013931,-0.0012786388397216797,-0.023729801177978516,0.022451162338256836,0.0012786388397216797,0.023729801177978516,-0.022451162338256836,-0.0007591001340188086,-0.007563569582998753,0.006804469448979944
68#4,PC_ON,large_field_50ms,H1_off,logit,-0.23029232025146484,-0.2749476432800293,0.04465532302856445,0.23029232025146484,0.2749476432800293,-0.04465532302856445,353.33333333333337,353.33333333333337,0.0,53.33333333333337,53.33333333333337,0.0,0.0,0.0,0.0,-0.35184454917907715,-0.41990673542022705,0.0680621862411499,0.0,7.947286162490741e-10,-7.947286162490741e-10,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,-0.10278717428445816,-0.1266467422246933,0.023859567940235138,-0.10231354832649231,-0.11518479883670807,0.01287125051021576,-0.10278717428445816,-0.1266467422246933,0.023859567940235138,0.00018478553101886064,0.003124549286440015,-0.002939763755421154,-0.0027922391891479492,-0.049340009689331055,0.046547770500183105,0.0027922391891479492,0.049340009689331055,-0.046547770500183105,0.0,0.0,0.0
68#4,PC_ON,slow_step,H1_off,probability,0.047987401485443115,-0.034287288784980774,0.08227469027042389,0.047987401485443115,0.034287288784980774,0.013700112700462341,1520.0,353.33333333333337,1166.6666666666665,1220.0,53.33333333333337,1166.6666666666665,0.028220949694514275,0.007043579593300819,0.021177370101213455,0.02998027205467224,-0.056114837527275085,0.08609510958194733,0.004785869270563126,0.002807017881423235,0.0019788513891398907,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.03483214229345322,0.029072396457195282,0.005759745836257935,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.005594126880168915,-0.006781121715903282,0.012375248596072197,0.0001377701701130718,0.0013237325474619865,-0.0011859623773489147,-0.0001920759677886963,0.0031236261129379272,-0.0033157020807266235,0.0001920759677886963,0.0031236261129379272,-0.002931550145149231,-6.988893437664956e-05,-0.0007334193796850741,0.0006635304453084245
68#4,PC_ON,slow_1Hz,H1_off,probability,0.047987356781959534,-0.034287288784980774,0.08227464556694031,0.047987356781959534,0.034287288784980774,0.01370006799697876,1020.0,353.33333333333337,666.6666666666666,720.0,53.33333333333337,666.6666666666666,0.02796638198196888,0.006930079776793718,0.02103630220517516,0.02998022735118866,-0.056114837527275085,0.08609506487846375,0.004531301558017731,0.002693518064916134,0.0018377834931015968,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.03483390808105469,0.029073679819703102,0.005760228261351585,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.0055938903242349625,-0.006781255826354027,0.01237514615058899,0.00013536210462916642,0.0014140335842967033,-0.001278671479667537,-0.00019602477550506592,-0.0036126673221588135,0.0034166425466537476,0.00019602477550506592,0.0036126673221588135,-0.0034166425466537476,-7.214655488496646e-05,-0.0007280450081452727,0.0006558984532603063
68#4,PC_ON,slow_2Hz,H1_off,probability,0.04798683524131775,-0.034287288784980774,0.08227412402629852,0.04798683524131775,0.034287288784980774,0.013699546456336975,773.3333333333334,353.33333333333337,420.0,473.33333333333337,53.33333333333337,420.0,0.027446264401078224,0.006696562748402357,0.020749701652675867,0.029979705810546875,-0.056114837527275085,0.08609454333782196,0.004011183977127075,0.0024600010365247726,0.0015511829406023026,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.03486578166484833,0.029100382700562477,0.0057653989642858505,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.005518666468560696,-0.007302599493414164,0.01282126596197486,0.00013054818555247039,0.0015904634492471814,-0.001459915263694711,-0.00019612908363342285,-0.0036128610372543335,0.0034167319536209106,0.00019612908363342285,0.0036128610372543335,-0.0034167319536209106,-7.671138155274093e-05,-0.0007183334673754871,0.0006416220858227462
68#4,PC_ON,rapid_10Hz,H1_off,probability,0.035605013370513916,-0.034287288784980774,0.06989230215549469,0.035605013370513916,0.034287288784980774,0.001317724585533142,500.0,353.33333333333337,146.66666666666663,200.0,53.33333333333337,146.66666666666663,0.024591458961367607,0.0050462279468774796,0.019545231014490128,0.017597883939743042,-0.056114837527275085,0.07371272146701813,0.0011563785374164581,0.0008096662349998951,0.00034671230241656303,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.028580153360962868,0.02484806627035141,0.003732087090611458,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,-0.002008983166888356,-0.017355086281895638,0.015346103115007281,7.787535287206993e-05,0.0019524330273270607,-0.0018745576744549908,-0.0001672208309173584,-0.003384307026863098,0.0032170861959457397,0.0001672208309173584,0.003384307026863098,-0.0032170861959457397,-0.00011263450141996145,-0.0008024522685445845,0.0006898177671246231
68#4,PC_ON,rapid_20Hz,H1_off,probability,0.022845566272735596,-0.02722245454788208,0.050068020820617676,0.022845566272735596,0.02722245454788208,-0.004376888275146484,2333.3333333333335,340.0,1993.3333333333335,2033.3333333333335,40.0,1993.3333333333335,0.023631718009710312,0.004383798688650131,0.01924791932106018,0.004838436841964722,-0.04905000329017639,0.05388844013214111,0.0001966375857591629,0.00014723697677254677,4.9400608986616135e-05,-0.008351925760507584,-0.01321098580956459,0.004859060049057007,0.021334664896130562,0.01679028384387493,0.0045443810522556305,-0.008351925760507584,-0.01321098580956459,0.004859060049057007,-0.00737568736076355,-0.01808614656329155,0.010710459202528,5.5563348723808303e-05,0.0006036939448677003,-0.000548130596143892,-8.663535118103027e-05,-0.0018260478973388672,0.001739412546157837,8.663535118103027e-05,0.0018260478973388672,-0.001739412546157837,-0.00011183003516634926,-0.0010159960947930813,0.000904166059626732
68#4,PC_ON,transient_50ms,H1_off,probability,0.040428951382637024,-0.034287288784980774,0.0747162401676178,0.040428951382637024,0.034287288784980774,0.00614166259765625,1353.3333333333335,353.33333333333337,1000.0000000000001,1053.3333333333335,53.33333333333337,1000.0000000000001,0.023660577833652496,0.004401649348437786,0.01925892848521471,0.02242182195186615,-0.056114837527275085,0.07853665947914124,0.00022549740970134735,0.00016508763656020164,6.0409773141145706e-05,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,0.01336812786757946,0.011067254468798637,0.0023008733987808228,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,-0.014793487265706062,-0.02395840920507908,0.009164921939373016,5.714873623219319e-05,0.0006020051660016179,-0.0005448564297694247,-0.00017021596431732178,-0.0027116388082504272,0.0025414228439331055,0.00017021596431732178,0.0027116388082504272,-0.0025414228439331055,-0.00011038273805752397,-0.0010182909900322556,0.0009079082519747317
68#4,PC_ON,large_field_50ms,H1_off,probability,0.03460527956485748,0.04122215509414673,-0.006616875529289246,0.03460527956485748,0.04122215509414673,-0.006616875529289246,1353.3333333333335,1353.3333333333335,0.0,1053.3333333333335,1053.3333333333335,0.0,0.0002000214735744521,0.0002895263023674488,-8.95048287929967e-05,0.01696687936782837,0.02038167417049408,-0.0034147948026657104,0.00014618010027334094,0.00016687832248862833,-2.0698222215287387e-05,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,-0.013370850123465061,-0.015913991257548332,0.002543141134083271,-0.013456733897328377,-0.014714621007442474,0.0012578871101140976,-0.013370850123465061,-0.015913991257548332,0.002543141134083271,2.5800614821491763e-05,0.00042927489266730845,-0.0004034742778458167,0.00041791796684265137,0.007878318428993225,-0.007460400462150574,0.00041791796684265137,0.007878318428993225,-0.007460400462150574,2.239048626506701e-06,8.949389302870259e-05,-8.725484440219589e-05
68#4,PC_ON,slow_step,AC_off,logit,0.33215463161468506,0.2918679714202881,0.04028666019439697,0.33215463161468506,0.2918679714202881,0.04028666019439697,1966.6666666666667,1460.0,506.66666666666674,1666.6666666666667,1160.0,506.66666666666674,0.6583700776100159,0.5440884828567505,0.11428159475326538,0.0010207891464233398,0.018230438232421875,-0.017209649085998535,1.1324882507324219e-06,-6.4373016357421875e-06,7.569789886474609e-06,0.09049166738986969,0.017170995473861694,0.073320671916008,0.24164490401744843,0.2728913128376007,-0.031246408820152283,0.09049166738986969,0.017170995473861694,0.073320671916008,0.3265012502670288,0.2540509104728699,0.07245033979415894,0.24705307185649872,0.2509794235229492,-0.0039263516664505005,0.47360002994537354,0.39829421043395996,0.07530581951141357,0.47360002994537354,0.39829421043395996,0.07530581951141357,0.4946766793727875,0.5064328908920288,-0.011756211519241333
68#4,PC_ON,slow_1Hz,AC_off,logit,0.3321521282196045,0.29186952114105225,0.040282607078552246,0.3321521282196045,0.29186952114105225,0.040282607078552246,1300.0,960.0,340.0,1000.0,660.0,340.0,0.6583700776100159,0.5440891981124878,0.11428087949752808,0.0010182857513427734,0.018231987953186035,-0.01721370220184326,1.1324882507324219e-06,-5.7220458984375e-06,6.854534149169922e-06,0.09049166738986969,0.017170995473861694,0.073320671916008,0.24164317548274994,0.2728928029537201,-0.031249627470970154,0.09049166738986969,0.017170995473861694,0.073320671916008,0.32651185989379883,0.2540592551231384,0.0724526047706604,0.24703176319599152,0.2509765923023224,-0.003944829106330872,0.47368669509887695,0.39829421043395996,0.07539248466491699,0.47368669509887695,0.39829421043395996,0.07539248466491699,0.4946327805519104,0.5064266324043274,-0.011793851852416992
68#4,PC_ON,slow_2Hz,AC_off,logit,0.33196425437927246,0.2919025421142578,0.04006171226501465,0.33196425437927246,0.2919025421142578,0.04006171226501465,806.6666666666667,706.6666666666667,100.0,506.66666666666674,406.66666666666674,100.0,0.6583699584007263,0.5440908074378967,0.11427915096282959,0.0008304119110107422,0.0182650089263916,-0.01743459701538086,1.0132789611816406e-06,-4.112720489501953e-06,5.125999450683594e-06,0.09049166738986969,0.017170995473861694,0.073320671916008,0.24149037897586823,0.2729242146015167,-0.0314338356256485,0.09049166738986969,0.017170995473861694,0.073320671916008,0.3268141746520996,0.2540556490421295,0.07275852560997009,0.24700546264648438,0.25097769498825073,-0.003972232341766357,0.4736514091491699,0.39829421043395996,0.07535719871520996,0.4736514091491699,0.39829421043395996,0.07535719871520996,0.4945436120033264,0.5064134001731873,-0.01186978816986084
68#4,PC_ON,rapid_10Hz,AC_off,logit,0.33074021339416504,0.2798811197280884,0.05085909366607666,0.33074021339416504,0.2798811197280884,0.05085909366607666,420.0,453.33333333333337,-33.33333333333337,120.0,153.33333333333337,-33.33333333333337,0.6583691835403442,0.5440951585769653,0.1142740249633789,-0.0003936290740966797,0.006243586540222168,-0.006637215614318848,2.384185791015625e-07,2.384185791015625e-07,0.0,0.09049166738986969,0.017170995473861694,0.073320671916008,0.2389972060918808,0.254464328289032,-0.015467122197151184,0.09049166738986969,0.017170995473861694,0.073320671916008,0.23296736180782318,0.15515735745429993,0.07781000435352325,0.24577400088310242,0.25041091442108154,-0.004636913537979126,0.3986889123916626,0.36144769191741943,0.037241220474243164,0.3986889123916626,0.36144769191741943,0.037241220474243164,0.49417975544929504,0.5063541531562805,-0.012174397706985474
68#4,PC_ON,rapid_20Hz,AC_off,logit,0.33092665672302246,0.2749786376953125,0.05594801902770996,0.33092665672302246,0.2749786376953125,0.05594801902770996,420.0,433.33333333333337,-13.333333333333371,120.0,133.33333333333337,-13.333333333333371,0.6583690643310547,0.5440950989723206,0.11427396535873413,-0.0002071857452392578,0.001341104507446289,-0.0015482902526855469,1.1920928955078125e-07,1.7881393432617188e-07,-5.960464477539063e-08,0.0905337780714035,0.01729905605316162,0.07323472201824188,0.23894602060317993,0.2547273635864258,-0.01578134298324585,0.0905337780714035,0.01729905605316162,0.07323472201824188,0.1678987741470337,0.07625973224639893,0.09163904190063477,0.24432383477687836,0.24914860725402832,-0.004824772477149963,0.3044264316558838,0.296541690826416,0.007884740829467773,0.3044264316558838,0.296541690826416,0.007884740829467773,0.4940967559814453,0.506336510181427,-0.01223975419998169
68#4,PC_ON,transient_50ms,AC_off,logit,0.3302147388458252,0.2854604721069336,0.0447542667388916,0.3302147388458252,0.2854604721069336,0.0447542667388916,1420.0,1400.0,20.0,1120.0,1100.0,20.0,0.6583688259124756,0.5440933108329773,0.11427551507949829,-0.0009191036224365234,0.011822938919067383,-0.012742042541503906,-1.1920928955078125e-07,-1.6093254089355469e-06,1.4901161193847656e-06,0.09049166738986969,0.017170995473861694,0.073320671916008,0.23881468176841736,0.25404787063598633,-0.01523318886756897,0.09049166738986969,0.017170995473861694,0.073320671916008,0.23280198872089386,0.15438318252563477,0.0784188061952591,0.2426919788122177,0.24809570610523224,-0.005403727293014526,0.3948103189468384,0.3507879972457886,0.044022321701049805,0.3948103189468384,0.3507879972457886,0.044022321701049805,0.49410519003868103,0.5063228607177734,-0.012217670679092407
68#4,PC_ON,large_field_50ms,AC_off,logit,0.15733134746551514,0.16265559196472168,-0.005324244499206543,0.15733134746551514,0.16265559196472168,-0.005324244499206543,353.33333333333337,400.0,-46.66666666666663,53.33333333333337,100.0,-46.66666666666663,-1.5894572324981482e-09,-7.947286162490741e-10,-7.947286162490741e-10,0.3159741163253784,-0.031156539916992188,0.3471306562423706,-7.947286162490741e-10,1.5894571214758457e-09,-2.38418573772492e-09,0.09026391804218292,0.016027048230171204,0.07423686981201172,0.13954810798168182,0.1261906772851944,0.013357430696487427,0.09026391804218292,0.016027048230171204,0.07423686981201172,0.13954810798168182,0.1261906772851944,0.013357430696487427,0.023492522537708282,0.017791222780942917,0.005701299756765366,0.3857616186141968,0.3100857734680176,0.0756758451461792,0.3857616186141968,0.3100857734680176,0.0756758451461792,-1.5894572324981482e-09,-7.947286162490741e-10,-7.947286162490741e-10
68#4,PC_ON,slow_step,AC_off,probability,0.05152851343154907,0.04399441182613373,0.007534101605415344,0.05152851343154907,0.04399441182613373,0.007534101605415344,1966.6666666666667,1460.0,506.66666666666674,1666.6666666666667,1160.0,506.66666666666674,0.10185202956199646,0.08144511282444,0.020406916737556458,0.0001745671033859253,0.002985745668411255,-0.0028111785650253296,-4.932284355163574e-06,3.086775541305542e-05,-3.5800039768218994e-05,0.013124343007802963,0.002383740618824959,0.010740602388978004,0.03657033294439316,0.04090913385152817,-0.00433880090713501,0.013124343007802963,0.002383740618824959,0.010740602388978004,0.05056310445070267,0.03783661127090454,0.012726493179798126,0.03673342615365982,0.03647905960679054,0.00025436654686927795,0.0701206624507904,0.05662442743778229,0.013496235013008118,0.0701206624507904,0.05662442743778229,0.013496235013008118,0.07356119155883789,0.07366810739040375,-0.00010691583156585693
68#4,PC_ON,slow_1Hz,AC_off,probability,0.05152806639671326,0.04399466514587402,0.007533401250839233,0.05152806639671326,0.04399466514587402,0.007533401250839233,1300.0,960.0,340.0,1000.0,660.0,340.0,0.10185191035270691,0.08144324272871017,0.020408667623996735,0.00017412006855010986,0.0029859989881515503,-0.0028118789196014404,-5.0514936447143555e-06,2.899765968322754e-05,-3.4049153327941895e-05,0.013124343007802963,0.002383740618824959,0.010740602388978004,0.036570049822330475,0.04090938717126846,-0.004339337348937988,0.013124343007802963,0.002383740618824959,0.010740602388978004,0.05056491494178772,0.037837959825992584,0.012726955115795135,0.036859627813100815,0.03653761371970177,0.00032201409339904785,0.0701206624507904,0.05662442743778229,0.013496235013008118,0.0701206624507904,0.05662442743778229,0.013496235013008118,0.07381338626146317,0.07378511875867844,2.8267502784729004e-05
