cohort,cell_id,fit_A,fit_B,pathway,cosine,relative_l2,norm_A,norm_B,rmse,center_displacement_deg,temporal_marginal_cosine,nonzero_element_sign_agreement,center_x_deg_A,center_y_deg_A,rms_extent_deg_A,temporal_signed_marginal_A,temporal_energy_marginal_A,center_x_deg_B,center_y_deg_B,rms_extent_deg_B,temporal_signed_marginal_B,temporal_energy_marginal_B
alignment_nuisance,70#7,zero,aligned,direct_BC,0.8184760159146572,0.6764719431511776,0.2691597487412852,0.31641656489709497,0.0026776326213102932,0.021574373605368215,0.9998478529723855,1.0,0.0,0.0,0.04332747022170165,"[0.027969856280833483, 0.030947799794375896, 0.03545536007732153, 0.04259312152862549, 0.05406214389950037, 0.07247334718704224, 0.10144687071442604, 0.14502165094017982, 0.20515991374850273, 0.2748820334672928, 0.32397493720054626, 0.281659297645092, 0.07195440866053104, 0.0, 0.0, 0.0]","[0.00016018504768906057, 0.0001961954670444627, 0.00025767647356056585, 0.0003721982353697695, 0.0006002647837085326, 0.0010799251530563166, 0.0021181173789876218, 0.004331979957871782, 0.008674741167026337, 0.015578719302200117, 0.021645575411351203, 0.016363176380165545, 0.0010682155844404587, 0.0, 0.0, 0.0]",0.017549078073088864,0.012549241222027743,0.0340152001072813,"[0.024834551848471165, 0.027362952940165997, 0.03120845928788185, 0.03735658340156078, 0.047363474033772945, 0.06367524527013302, 0.08977288752794266, 0.12970201298594475, 0.18579250946640968, 0.25208936631679535, 0.3002467378973961, 0.26171284914016724, 0.061250800266861916, 0.0, 0.0, 0.0]","[0.00020815608863424245, 0.0002527613009943681, 0.0003289245173873478, 0.00047154244339600755, 0.0007585133096733665, 0.0013719118304330487, 0.0027287229305474406, 0.005698900716503433, 0.011698205305611067, 0.02154182023123974, 0.03056335735406296, 0.023224327320504057, 0.0012722991922904277, 0.0, 0.0, 0.0]"
alignment_nuisance,70#7,zero,aligned,AC,0.9690276223750998,0.2471982225701884,0.11946016564000433,0.11444345785588857,0.0004342697149139612,0.017300993311083385,0.9971800744664063,1.0,0.0,0.0,0.06185440900121902,"[-0.04000181285664439, -0.05342348664999008, -0.0714147612452507, -0.09471556078642607, -0.1232670983299613, -0.15536251105368137, -0.1863500028848648, -0.20715253613889217, -0.20404338091611862, -0.16341417282819748, -0.0868460088968277, -0.015927844448015094, 0.0006902390159666538, 0.0, 0.0, 0.0]","[0.00010547742060501166, 0.0001896030205007801, 0.00034091525680980444, 0.0006027459311834283, 0.001024768433324917, 0.0016318421582851433, 0.0023506663008351966, 0.0029047935037385493, 0.002812693408828778, 0.0017940272672207274, 0.0004979555657694393, 1.5144609963274242e-05, 9.829767222868831e-08, 0.0, 0.0, 0.0]",0.016699067120948353,0.004523884043630393,0.060192215228936134,"[-0.03804157528793439, -0.05105062748771161, -0.06850398692768067, -0.09105480392463505, -0.11847457848489285, -0.1487226360477507, -0.17652039136737585, -0.19201431144028902, -0.18135371897369623, -0.13311151741072536, -0.05706361378543079, -0.007793410928570665, 0.0004946584813296795, 0.0, 0.0, 0.0]","[0.0001057806768285794, 0.00019199516442366927, 0.00034788098335029936, 0.0006178330595758358, 0.0010500482568701064, 0.001658953208344935, 0.002339875199605798, 0.0027673304240478577, 0.0024620713792761844, 0.0013163464411156459, 0.0002351142128597187, 3.993059097332493e-06, 8.298061658228335e-08, 0.0, 0.0, 0.0]"
alignment_nuisance,70#15,zero,aligned,global,-0.036258007324184674,1.5586737861830486,0.17362288478228194,0.20138406903507722,0.00397972704693563,0.14277000790765035,0.8089452645069011,0.6614710180224063,-1.2408389928865074e-16,6.928916868973497e-15,0.054077276498933166,"[0.0018403254608232444, -0.0016366798421540985, -0.005754961119704305, -0.01030577598713922, -0.014787754321493818, -0.01819311402996826, -0.018711527159056995, -0.013420916388253268, 0.001784097094846171, 0.031246654370427063, 0.07587564410341008, 0.12365002738104569, 0.13476680782385353, 0.05256572283563012, 0.0, 0.0]","[0.00044808346367019236, 0.0004946804346055142, 0.0005562359421723429, 0.0006411309566062185, 0.0007622978986083496, 0.0009405287889460562, 0.001211364227007146, 0.0016394367292019874, 0.0023428979372563056, 0.003500181172093445, 0.0051834208066104314, 0.00660718597449627, 0.005153438164774199, 0.0006640236240730671, 0.0, 0.0]",-0.1061500167245788,-0.09547486112752868,0.04438730739851166,"[-0.02021916688425396, -0.027428445496370912, -0.03573899457677143, -0.04433876588429708, -0.051442392720746355, -0.05375569820223225, -0.04603141394152166, -0.021216049344949806, 0.02745224850540151, 0.09980336153345999, 0.17406147593916305, 0.1888609354791697, 0.06423342103880714, 0.0, 0.0, 0.0]","[5.702161838393278e-05, 8.363545880242229e-05, 0.00012788607558021888, 0.00019762373039584313, 0.0003060177470624071, 0.0004899508892100919, 0.0008706909222851627, 0.0017913407217764231, 0.0039654786115398515, 0.008106009939403984, 0.012673969356626222, 0.010768512578954411, 0.001117405611103776, 0.0, 0.0, 0.0]"
alignment_nuisance,70#15,zero,aligned,H1,0.4559974582612844,2.674655027706742,0.0003211524667591289,0.0009564694892942977,1.2631942057025385e-05,0.14201672437698448,0.6620006387746783,0.6950803701899659,-3.6536349450839254e-11,1.0255494702385262e-08,0.1096639444294129,"[-4.447818076425136e-05, -5.360492413730711e-05, -8.108066368883726e-05, -0.00013348735511886645, -0.00021738493631096034, -0.0003376660801266418, -0.0004943639986136894, -0.0006775222648629509, -0.0008597758889075102, -0.0009889349736273978, -0.000989714640406536, -0.0007920761706550206, -0.00041777368407514004, -9.818751257104422e-05, 0.0, 0.0]","[8.907452366887026e-10, 1.039126494002433e-09, 1.3306952190272792e-09, 1.8809875881290895e-09, 2.8937820974138903e-09, 4.681137463008212e-09, 7.605257178165625e-09, 1.1830025125150142e-08, 1.6749137609895093e-08, 2.0258777734628196e-08, 1.9038480979221083e-08, 1.164258661693203e-08, 3.129419055114384e-09, 1.6874850809720668e-10, 0.0, 0.0]",-0.10799142570762425,-0.09223123165468598,0.11271945183871909,"[0.0003448255545839274, -8.210659034446621e-06, -0.0005223801546740958, -0.0012002007379328106, -0.0020013287113034295, -0.00279879628266988, -0.0033699685515542477, -0.003410088209640616, -0.0026651926379733792, -0.0012876916578796055, -0.0002608251461767956, -5.517431418411434e-07, -7.889047992648557e-08, 0.0, 0.0, 0.0]","[1.5164237719631534e-09, 3.2428963863736347e-09, 1.3549159783101162e-08, 4.067817346178461e-08, 9.208535587620708e-08, 1.6236862716872892e-07, 2.214870458395755e-07, 2.1832896187452611e-07, 1.3029055116953335e-07, 3.00538230882437e-08, 1.2327773957820174e-09, 8.644618788712267e-14, 1.6888876454395258e-15, 0.0, 0.0, 0.0]"
alignment_nuisance,70#15,zero,aligned,direct_BC,0.0,1.4636293168110608,0.2365453146220596,0.2528060581054143,0.005091392018163861,0.14255420722134773,0.939522626288087,nan,0.0,0.0,0.04393404976194001,"[0.07120588794350624, 0.07611741311848164, 0.08205545879900455, 0.08934536576271057, 0.09842188842594624, 0.10986083745956421, 0.12433479726314545, 0.14253522083163261, 0.1648026444017887, 0.1899826042354107, 0.2126585803925991, 0.2177329771220684, 0.17491299286484718, 0.05967068113386631, 0.0, 0.0]","[0.0010381052938774477, 0.0011863373341397011, 0.0013787617366185258, 0.0016347645300671676, 0.0019839592864434076, 0.0024721370939468496, 0.0031666913803706925, 0.004161896371835533, 0.005564056186602301, 0.007394264984415103, 0.009264577186958348, 0.009711629565758564, 0.006267143947317436, 0.0007293609712980854, 0.0, 0.0]",-0.10638933773531208,-0.09488419685463251,0.03874539298410411,"[0.023800457827746868, 0.027870274614542723, 0.03381276782602072, 0.04259517602622509, 0.055601151660084724, 0.07463708147406578, 0.10177784413099289, 0.13863837905228138, 0.18434663116931915, 0.23103372752666473, 0.2558450512588024, 0.21381354704499245, 0.06598850153386593, 0.0, 0.0, 0.0]","[0.00014522947927185937, 0.00019949280628678572, 0.00029425736704548084, 0.0004680738844673356, 0.0007994803911822619, 0.0014438393939529906, 0.002689903710865249, 0.004998478251543485, 0.008847214595942149, 0.013906087224816094, 0.017061642509984612, 0.011920831915650312, 0.001136371483789483, 0.0, 0.0, 0.0]"
alignment_nuisance,70#15,zero,aligned,AC,0.20688127829301473,1.2473662002190937,0.1066204739944744,0.10455766174065774,0.001955805522235974,0.143365490239895,0.97298212749905,1.0,5.960862070262476e-19,5.960862070262476e-19,0.06592769175411063,"[-0.06932109221816063, -0.07770049199461937, -0.08772933483123779, -0.09951766859740019, -0.1129922540858388, -0.12771627120673656, -0.14255195669829845, -0.1552786212414503, -0.16215878911316395, -0.1577470488846302, -0.13579322397708893, -0.09329086076468229, -0.03972839890047908, -0.007006773026660085, 0.0, 0.0]","[0.0002984146883324018, 0.0003757069974959406, 0.00047989421348224037, 0.0006185745177971359, 0.0007985519537763322, 0.0010214648333445584, 0.0012735829275718979, 0.0015114247730770936, 0.00164737873843788, 0.0015565073261391655, 0.0011494808150883714, 0.0005384352722304006, 9.56445742401057e-05, 2.863843792875987e-06, 0.0, 0.0]",-0.10533932490964548,-0.09724860111747403,0.05572065935147846,"[-0.044364448403939605, -0.055290509655606, -0.06902938627172261, -0.08573373930994421, -0.10504221986047924, -0.1255939924158156, -0.1444392877165228, -0.1564443400129676, -0.15422919788397849, -0.12994267721660435, -0.08152273192536086, -0.024952056322945282, -0.0017550043885421474, 0.0, 0.0, 0.0]","[0.00014831575634374514, 0.00023398620155081238, 0.0003696060396383027, 0.0005764267652020829, 0.0008729786277240062, 0.0012564021353470805, 0.0016695785270255136, 0.0019642062934951254, 0.001910646953803278, 0.0013535315381263476, 0.0005285467546579201, 4.7872316864145286e-05, 2.0671889544570636e-07, 0.0, 0.0, 0.0]"
alignment_nuisance,70#34,zero,aligned,global,0.36951488962929463,1.2048645099775068,0.1793455227456079,0.20382309782635458,0.003177750814405098,0.08968618924991485,0.9910623449672995,0.8771689497716895,-1.302832407463767e-11,1.3268608612700106e-11,0.07313692454679933,"[-0.013624826784903732, -0.02688809498735978, -0.04546104828536812, -0.07008791204087572, -0.10023521907851674, -0.13226081388843625, -0.15673863607512573, -0.15566753975119307, -0.10274070467005725, 0.0249289005507336, 0.20877193368234792, 0.3269217349588871, 0.21067767962813377, 0.0, 0.0, 0.0]","[3.7625211769979245e-05, 6.410845405590033e-05, 0.0001293612320803925, 0.00026581316655320623, 0.0005094545707009907, 0.0008630405682889034, 0.001222164203910338, 0.0013528329072734196, 0.0012655017764913578, 0.0023406757723613723, 0.007209496864143834, 0.011944363048304443, 0.0049603787529612225, 0.0, 0.0, 0.0]",-0.05023472151173572,0.07429727653212122,0.07872593707035307,"[-0.012361713293156384, -0.027927763948532913, -0.05141577175881906, -0.08485783587746454, -0.1285363969749156, -0.17760428295139263, -0.21684991147780863, -0.21578362518964944, -0.13110979108754672, 0.06545728528966777, 0.31368187650332224, 0.4147453159093857, 0.20190125238150358, 0.0, 0.0, 0.0]","[2.5044132354511675e-05, 5.6926392638749107e-05, 0.00014285307145787642, 0.00033788415135589634, 0.0007122126683595691, 0.0012820081008642278, 0.0018419851447904873, 0.0018835671091132242, 0.0013875713706912797, 0.0031380930586408125, 0.011151451016871193, 0.015832306748028047, 0.003751952242365836, 0.0, 0.0, 0.0]"
alignment_nuisance,70#34,zero,aligned,H1,0.8701018828773934,2.2631538280722556,0.0015901729817927373,0.004896038816597524,5.292361869178391e-05,0.08950102634038329,0.9926130313359857,0.9324200913242009,-8.147693778091048e-10,6.84454890715801e-09,0.12468258728256516,"[0.003223357885476119, 0.0033916285689450376, 0.003193214767954089, 0.0024115983255939, 0.0008225266706141099, -0.0015305760766324283, -0.004245808921361061, -0.006336358208245185, -0.006427972452573094, -0.004004530005474294, -0.0010289897936477388, 3.564078360795975e-05, 2.0863022655248642e-05, 0.0, 0.0, 0.0]","[1.255837300599055e-07, 1.351345743951571e-07, 1.1449536640771907e-07, 5.849607607158452e-08, 6.066474868976515e-09, 7.080057958744782e-08, 3.4779150980653417e-07, 6.980445056583056e-07, 6.909788283107401e-07, 2.6416855170906213e-07, 1.689930967817844e-08, 1.4196061427079743e-10, 4.864485572166066e-11, 0.0, 0.0, 0.0]",-0.05020824699860567,0.0740916104925013,0.12827436792239758,"[0.009669308298672519, 0.011145888057221498, 0.011566863610006806, 0.009949904190598602, 0.005320368950968657, -0.002592436365262074, -0.012399116894854956, -0.02005484163571758, -0.020144251531782897, -0.011489948000743766, -0.002585068914415345, 0.00011065928265452385, 5.0276052206754684e-05, 0.0, 0.0, 0.0]","[1.1483176464940308e-06, 1.5044488511562443e-06, 1.5802669550357529e-06, 1.096380559281113e-06, 2.4760966339327457e-07, 2.89433619581225e-07, 2.821205847795181e-06, 6.609178458479636e-06, 6.479472725339648e-06, 2.0919752580895444e-06, 1.0154676412521895e-07, 1.1270969316277274e-09, 2.326479271817089e-10, 0.0, 0.0, 0.0]"
alignment_nuisance,70#34,zero,aligned,direct_BC,0.41988989343827215,1.136909308849587,0.1920256131908896,0.21211743336672156,0.0032105251055040062,0.08887079162781897,0.9946802318799508,1.0,0.0,0.0,0.05979040597828766,"[0.02649183664470911, 0.02806811244226992, 0.030409129802137613, 0.03418011777102947, 0.04051083140075207, 0.05140590388327837, 0.07012292928993702, 0.10139084700495005, 0.15057013928890228, 0.21951458975672722, 0.2947658784687519, 0.32458777725696564, 0.20925248041749, 0.0, 0.0, 0.0]","[7.840307907726091e-05, 8.801169752043343e-05, 0.00010330728552842205, 0.00013052233404255262, 0.0001833586264384417, 0.00029526474609796894, 0.000549456595710659, 0.0011487744750980017, 0.002533567614944738, 0.005385086515775753, 0.009710164149122097, 0.011774425535582778, 0.004893493466398044, 0.0, 0.0, 0.0]",-0.04970221870846593,0.07367297374214671,0.06687269937971439,"[0.02232954977080226, 0.023659864207729697, 0.025751015171408653, 0.029313648818060756, 0.035786188673228025, 0.047858901089057326, 0.0702437786385417, 0.11032211780548096, 0.1772451950237155, 0.27539204247295856, 0.3835958018898964, 0.41318950057029724, 0.20114014763385057, 0.0, 0.0, 0.0]","[4.589071708329569e-05, 5.152205562243271e-05, 6.103265018335901e-05, 7.908954079174322e-05, 0.00011787350512812629, 0.00021082184514605078, 0.00045415941171172503, 0.0011202566719057533, 0.0028916067109810125, 0.006980557388939931, 0.01354352957967294, 0.015713747349712787, 0.0037237181112064104, 0.0, 0.0, 0.0]"
alignment_nuisance,70#34,zero,aligned,AC,0.6621677237341929,0.8609873105269317,0.12033596207877596,0.13070351154751197,0.0015236431816158258,0.09083723095352372,0.9972778947938647,1.0,0.0,-9.358999352425745e-19,0.08621578127993,"[-0.043340024538338184, -0.05834783660247922, -0.07906338619068265, -0.1066796206869185, -0.14156857784837484, -0.18213614542037249, -0.22261573560535908, -0.25072200782597065, -0.24688285030424595, -0.19058115873485804, -0.08496497012674809, 0.0022983215749263763, 0.0014043310657143593, 0.0, 0.0, 0.0]","[9.248721063023134e-05, 0.00016783715090199977, 0.00030850670227996774, 0.000562188712672423, 0.0009906374479557705, 0.0016403996516902676, 0.002450925342093239, 0.003108232457273149, 0.003012057328231333, 0.0017923373766359886, 0.000354323653186229, 5.903333130941046e-07, 2.204025609155863e-07, 0.0, 0.0, 0.0]",-0.05099276557012856,0.0751740672493761,0.09186156087349252,"[-0.04436057072598487, -0.06273351772688329, -0.08873364538885653, -0.12412138539366424, -0.16964295133948326, -0.22287074662745, -0.2746945763938129, -0.30605090130120516, -0.2882107337936759, -0.19844480929896235, -0.06732886610552669, 0.0014451676979660988, 0.0007108289282768965, 0.0, 0.0, 0.0]","[8.286849538278832e-05, 0.0001659621210656006, 0.0003324985067672149, 0.0006512650629350491, 0.0012175332085206884, 0.0021027560930877744, 0.0031949565162978193, 0.003965143280454902, 0.003514781777458749, 0.0016647278589406688, 0.00019067627538142727, 1.9222850424025634e-07, 4.6506053672835685e-08, 0.0, 0.0, 0.0]"
zero_center_seed,67#4,primary,fresh_1,global,0.9976550278139757,0.07002075555865203,0.24700825436716684,0.25007991192318957,0.00025434859705901074,8.8390993932341e-16,0.996529492313137,0.9937616968184654,-1.5992996774016096e-16,5.435841903523915e-15,0.044413018056132375,"[-0.0018320660568270641, -0.0001263553755583846, 0.0015906318167213662, 0.002709786128322733, 0.002097649287732928, -0.002274583111178008, -0.013681865780100999, -0.03681586429771655, -0.0771643920721643, -0.1381853344976648, -0.21363022208015095, -0.27203521380408985, -0.23918881067046818, -0.039588713062689414, 0.0, 0.0]","[0.0001007170736240395, 0.00011965817199948803, 0.00015031683411953524, 0.00020392843519106296, 0.0003038114258706711, 0.0005032307372119048, 0.0009274650456196291, 0.001861763653606673, 0.0038793033840088397, 0.007818674907391115, 0.013855249529595926, 0.01844301648474867, 0.01251198095603315, 0.0003339610864942533, 0.0, 0.0]",-3.6059192140841235e-16,4.575010002869232e-15,0.044846807765856825,"[-0.004277599892824613, -0.002258259469424706, -7.41774258494754e-05, 0.0017024650450607748, 0.0019636477895211835, -0.0012917094562864273, -0.011332810294904516, -0.03288756856254371, -0.07159058343298819, -0.13135147674853742, -0.20715853955601055, -0.270439100485125, -0.2516770600009453, -0.07326152505793998, 0.0, 0.0]","[0.00012099740851425917, 0.000140289905025542, 0.00017107707838478085, 0.00022445529033150838, 0.0003229355522189513, 0.0005167268180411901, 0.0009230958069835046, 0.0018102789974105394, 0.003725706372711686, 0.007502564489063911, 0.013453145624856944, 0.018527120592753653, 0.013973362518339695, 0.0011282058928740889, 0.0, 0.0]"
zero_center_seed,67#4,primary,fresh_1,H1,0.9989975249572554,0.04731371711803183,0.00033132017510590896,0.00032591285543191,2.3052925059496695e-07,4.026649946441444e-09,0.9990320682714856,0.9934497816593887,-1.9037929932133307e-09,3.025512676413179e-09,0.11680105036509882,"[0.00019546288573557558, 0.0002448330154416478, 0.00031085024420063334, 0.0003972036764725573, 0.0005062155167783189, 0.0006372102479116348, 0.0007831861558846853, 0.0009261984069210971, 0.0010322049805737699, 0.0010491359386847199, 0.0009170153011881232, 0.0006087211312415103, 0.00021762068527825425, 2.5528584397188875e-05, 0.0, 0.0]","[9.146989929565826e-10, 1.3781438170228508e-09, 2.1308181780580517e-09, 3.3427531933201316e-09, 5.23186301085563e-09, 8.018211247038642e-09, 1.1761351822523422e-08, 1.6028834548788045e-08, 1.9454462856478574e-08, 1.9675374918743937e-08, 1.4714929027123206e-08, 6.325825793289145e-09, 7.849928507417291e-10, 1.0798175270232737e-11, 0.0, 0.0]",1.9415813838504767e-09,1.8309392415009457e-09,0.11672215263149967,"[0.00023539698565033795, 0.0002834413742969222, 0.00034652484624531077, 0.00042770760858412693, 0.0005287265025210042, 0.0006483788903141052, 0.0007795834475227137, 0.0009053711730327985, 0.0009945164094111725, 0.001000245819736123, 0.0008700731023709163, 0.0005817639424303411, 0.00021974570380058414, 3.227956967039058e-05, 0.0, 0.0]","[1.27835618438678e-09, 1.8018336427658428e-09, 2.608582955262994e-09, 3.844643425162702e-09, 5.6866656610035536e-09, 8.291974618485403e-09, 1.1652446157127623e-08, 1.531823722610584e-08, 1.8057336311747725e-08, 1.787054948590517e-08, 1.3226681854168764e-08, 5.764237566034692e-09, 7.997368863399562e-10, 1.7907361284071937e-11, 0.0, 0.0]"
zero_center_seed,67#4,primary,fresh_1,direct_BC,0.9982789261230572,0.05968803663540251,0.28943032515944106,0.2921483376417738,0.00025405188016931144,0.0,0.9983367506262133,1.0,0.0,0.0,0.04256327243106334,"[-0.03567909635603428, -0.04005398880690336, -0.045994690619409084, -0.05432891100645065, -0.06620834767818451, -0.08329823426902294, -0.10780465602874756, -0.1422250047326088, -0.188340712338686, -0.24445798993110657, -0.2992602288722992, -0.32106783241033554, -0.24937335401773453, -0.04020041786134243, 0.0, 0.0]","[0.00026165227563307997, 0.00033014616819929295, 0.00043597134282134884, 0.0006092943829234428, 0.0009064885770802555, 0.001437356971225691, 0.0024112391807065703, 0.004201983241019891, 0.007375194350990669, 0.012431771405958969, 0.018635866638300413, 0.021453531541194837, 0.012942929621902188, 0.00033648742394313397, 0.0, 0.0]",0.0,0.0,0.042881266426302155,"[-0.03731443174183369, -0.04153250437229872, -0.04722638241946697, -0.055200083181262016, -0.06659436598420143, -0.08305047638714314, -0.10676577687263489, -0.14026135578751564, -0.185444213449955, -0.24103600531816483, -0.2968556433916092, -0.32377707958221436, -0.2651126757264137, -0.0735638327896595, 0.0, 0.0]","[0.00028547393561679374, 0.00035390534142265735, 0.0004580111173979086, 0.0006264513014972474, 0.0009130058179680628, 0.001422082708715678, 0.0023536604713639275, 0.004067590702129878, 0.007118263795332702, 0.012036209559650735, 0.018268189479561103, 0.021741972021409428, 0.014582363057857928, 0.001123471876927809, 0.0, 0.0]"
zero_center_seed,67#4,primary,fresh_1,AC,0.9994465902468739,0.03385112095480296,0.07199754339481125,0.07240953845419734,3.584114043980044e-05,9.243574294093728e-19,0.9997395164870927,0.9829931972789115,-6.5361940657553295e-19,6.5361940657553295e-19,0.058705040645203536,"[0.033651566598564386, 0.03968280181288719, 0.04727446846663952, 0.056641495786607265, 0.0677997786551714, 0.08038644213229418, 0.09333960339426994, 0.10448294598609209, 0.1101440992206335, 0.10522352624684572, 0.08471300080418587, 0.04842390166595578, 0.009966911748051643, 0.00058617620379664, 0.0, 0.0]","[7.770044512962732e-05, 0.00010954649300811846, 0.00015746386056511292, 0.00022861614304545716, 0.0003306121907737515, 0.0004680301561274685, 0.0006340103675347129, 0.0007963989728852464, 0.0008851479152429528, 0.0008056062628184093, 0.0005182307458791902, 0.00016592779876929833, 6.3349736128510435e-06, 1.9929495532201033e-08, 0.0, 0.0]",0.0,0.0,0.06011679246664583,"[0.03280143439769745, 0.0389908030629158, 0.046805677469819784, 0.0564748365432024, 0.06802929239347577, 0.08111039083451033, 0.09465337544679642, 0.10646840836852789, 0.11285910569131374, 0.10868427064269781, 0.08882703445851803, 0.05275623174384236, 0.013215864542871714, 0.00027002813294529915, 0.0, 0.0]","[7.152731414254755e-05, 0.00010227707979815047, 0.00014906801722103035, 0.00021930533527372929, 0.0003211216171826741, 0.0004598619526007641, 0.0006297340940917076, 0.0007996818476533076, 0.0008999890617645582, 0.0008337306225884252, 0.0005537804692167885, 0.00019196100395911568, 1.1083670265485694e-05, 1.9173391600549428e-08, 0.0, 0.0]"
zero_center_seed,67#4,primary,fresh_2,global,0.9925212402719357,0.12363273266804879,0.24700825436716684,0.24999791929014736,0.00044909272763201947,3.122483851269736e-15,0.9957739328234597,0.950093574547723,-1.5992996774016096e-16,5.435841903523915e-15,0.044413018056132375,"[-0.0018320660568270641, -0.0001263553755583846, 0.0015906318167213662, 0.002709786128322733, 0.002097649287732928, -0.002274583111178008, -0.013681865780100999, -0.03681586429771655, -0.0771643920721643, -0.1381853344976648, -0.21363022208015095, -0.27203521380408985, -0.23918881067046818, -0.039588713062689414, 0.0, 0.0]","[0.0001007170736240395, 0.00011965817199948803, 0.00015031683411953524, 0.00020392843519106296, 0.0003038114258706711, 0.0005032307372119048, 0.0009274650456196291, 0.001861763653606673, 0.0038793033840088397, 0.007818674907391115, 0.013855249529595926, 0.01844301648474867, 0.01251198095603315, 0.0003339610864942533, 0.0, 0.0]",-5.117519438362021e-16,2.333241913422684e-15,0.043301886420538074,"[-0.0001361073293357773, 0.0015272389108519357, 0.003241894504886933, 0.0045003709333817365, 0.004248701086027318, 0.0005302400341547497, -0.009938096846205335, -0.03208729445826841, -0.07211555724609492, -0.13494310083353112, -0.21657621462856846, -0.2875539042171333, -0.27144213002870976, -0.07712454003948431, 0.0, 0.0]","[4.992895327854593e-05, 5.7081791577945584e-05, 6.989711762732365e-05, 9.435825987386676e-05, 0.00014436224416866812, 0.0002558812195921705, 0.0005265518991011215, 0.0012125891432963666, 0.0029086081677615464, 0.006672947439856891, 0.013302205317894205, 0.01993881693080543, 0.01601620137886306, 0.0012495297857059186, 0.0, 0.0]"
zero_center_seed,67#4,primary,fresh_2,H1,0.9949061153112023,0.24744365032285828,0.00033132017510590896,0.0002547610445492529,1.2056334346149225e-06,3.1079684408906883e-09,0.9941638700577254,0.9485339987523393,-1.9037929932133307e-09,3.025512676413179e-09,0.11680105036509882,"[0.00019546288573557558, 0.0002448330154416478, 0.00031085024420063334, 0.0003972036764725573, 0.0005062155167783189, 0.0006372102479116348, 0.0007831861558846853, 0.0009261984069210971, 0.0010322049805737699, 0.0010491359386847199, 0.0009170153011881232, 0.0006087211312415103, 0.00021762068527825425, 2.5528584397188875e-05, 0.0, 0.0]","[9.146989929565826e-10, 1.3781438170228508e-09, 2.1308181780580517e-09, 3.3427531933201316e-09, 5.23186301085563e-09, 8.018211247038642e-09, 1.1761351822523422e-08, 1.6028834548788045e-08, 1.9454462856478574e-08, 1.9675374918743937e-08, 1.4714929027123206e-08, 6.325825793289145e-09, 7.849928507417291e-10, 1.0798175270232737e-11, 0.0, 0.0]",-3.617050439609811e-09,5.61862215191542e-09,0.117568896282448,"[0.00022051418706703352, 0.0002631665964815122, 0.0003160384950627315, 0.0003805513211394551, 0.00045716255320399357, 0.000544210454850591, 0.0006357981034245674, 0.0007190743192599935, 0.0007711252186462514, 0.0007581631883870621, 0.0006429607930643344, 0.0004127186083458384, 0.00013828964542760783, 1.6394420264362664e-05, 0.0, 0.0]","[1.0100168721702985e-09, 1.410665921318487e-09, 1.994769956136823e-09, 2.836221960802597e-09, 4.015222127479779e-09, 5.585676638835095e-09, 7.490597945065316e-09, 9.421541781027265e-09, 1.065884555678858e-08, 1.0132144971763972e-08, 7.149899197436649e-09, 2.874142265209682e-09, 3.178946720380462e-10, 5.5499537539178945e-12, 0.0, 0.0]"
zero_center_seed,67#4,primary,fresh_2,direct_BC,0.9918269944716823,0.12851184672127922,0.28943032515944106,0.28261772683063696,0.0005469886115202955,0.0,0.9919355402501223,1.0,0.0,0.0,0.04256327243106334,"[-0.03567909635603428, -0.04005398880690336, -0.045994690619409084, -0.05432891100645065, -0.06620834767818451, -0.08329823426902294, -0.10780465602874756, -0.1422250047326088, -0.188340712338686, -0.24445798993110657, -0.2992602288722992, -0.32106783241033554, -0.24937335401773453, -0.04020041786134243, 0.0, 0.0]","[0.00026165227563307997, 0.00033014616819929295, 0.00043597134282134884, 0.0006092943829234428, 0.0009064885770802555, 0.001437356971225691, 0.0024112391807065703, 0.004201983241019891, 0.007375194350990669, 0.012431771405958969, 0.018635866638300413, 0.021453531541194837, 0.012942929621902188, 0.00033648742394313397, 0.0, 0.0]",0.0,0.0,0.04220286827715024,"[-0.025691650807857513, -0.02847953327000141, -0.03246636502444744, -0.0384269617497921, -0.047520983032882214, -0.0615253672003746, -0.08300220966339111, -0.11522728949785233, -0.1614060252904892, -0.22204217314720154, -0.2884063422679901, -0.32992810755968094, -0.2807675153017044, -0.07693031616508961, 0.0, 0.0]","[0.00013541108464542196, 0.00016658069652947596, 0.00021682479517787928, 0.0003043768356635092, 0.00046664369141193474, 0.0007842978272304402, 0.0014310881197447528, 0.002764130947551513, 0.005432998848492743, 0.010294772046444578, 0.017383262863292614, 0.022762249762890596, 0.016491395128938935, 0.001238746870902148, 0.0, 0.0]"
