cohort,cell_id,fit,quantity,mode,effective_value,lower_bound,upper_bound,u,active_lower_bound,active_u,boundary,unit,median_zero,median_aligned,median_abs_change,median_relative_change,increase_count,decrease_count,rank_correlation,minimum,maximum,range,sample_SD,CV,NLL_spread
alignment_value,69#21,zero,tau_H1,0,34.133460998535156,10.0,200.0,0.12701821578176398,10.0,0.12701821578176398,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_BC_sustained_basis,0,24.294734954833984,20.0,200.0,0.02385963863796658,20.0,0.02385963863796658,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_BC_sustained_basis,1,31.0469913482666,20.0,200.0,0.06137217415703668,20.0,0.06137217415703668,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_BC_sustained_basis,2,80.65323638916016,20.0,200.0,0.3369624243842231,20.0,0.3369624243842231,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_BC_transient_basis,0,7.3476667404174805,5.0,120.0,0.02041449339493461,5.0,0.02041449339493461,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_BC_transient_basis,1,13.013547897338867,5.0,120.0,0.06968302519425101,5.0,0.06968302519425101,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_BC_transient_basis,2,16.372875213623047,5.0,120.0,0.09889456707498302,5.0,0.09889456707498302,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_AC_local_state,0,23.611339569091797,20.0,250.0,0.01570147638735564,20.0,0.01570147638735564,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,tau_AC_transient_state,0,16.95391845703125,15.0,180.0,0.011841930042613637,15.0,0.011841930042613637,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,delay_H1,0,3.178016185760498,0.0,20.0,0.1589008092880249,0.0,0.1589008092880249,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,delay_BC_sustained,0,16.428863525390625,0.0,30.0,0.5476287841796875,10.87728476524353,0.29031331021741247,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,delay_BC_transient,0,10.877281188964844,0.0,20.0,0.5438640594482422,0.0,0.5438640594482422,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,delay_AC_local_downstream,0,5.571681499481201,0.0,40.0,0.13929203748703003,3.1482081413269043,0.06576270069711497,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,zero,delay_AC_transient_downstream,0,3.1482033729553223,0.0,25.0,0.1259281349182129,0.0,0.1259281349182129,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,H1_effective_amplitude,0,0.14063242077827454,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,0,0.004555580671876669,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,1,0.00505067827180028,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,2,0.0050936611369252205,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,3,0.0044545684941112995,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,4,0.004967895336449146,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,5,0.004965645261108875,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,6,0.1406443864107132,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,7,0.5036782026290894,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,8,0.03711456060409546,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,9,0.09934476763010025,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,10,0.17357665300369263,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,BC_effective_weights,11,0.016553383320569992,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,AC_effective_gates,0,0.468537837266922,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,AC_effective_gates,1,0.5314621925354004,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,cell_BC_gains,0,0.7503257989883423,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,cell_AC_gains,0,0.7749383449554443,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_H1,0,17.60787582397461,10.0,200.0,0.04004145170512952,10.0,0.04004145170512952,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_BC_sustained_basis,0,24.439563751220703,20.0,200.0,0.02466424306233724,20.0,0.02466424306233724,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_BC_sustained_basis,1,27.79399871826172,20.0,200.0,0.04329999287923177,20.0,0.04329999287923177,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_BC_sustained_basis,2,27.647851943969727,20.0,200.0,0.04248806635538737,20.0,0.04248806635538737,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_BC_transient_basis,0,9.4649019241333,5.0,120.0,0.03882523412289827,5.0,0.03882523412289827,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_BC_transient_basis,1,9.53299617767334,5.0,120.0,0.039417358066724695,5.0,0.039417358066724695,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_BC_transient_basis,2,10.940483093261719,5.0,120.0,0.05165637472401494,5.0,0.05165637472401494,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_AC_local_state,0,24.414642333984375,20.0,250.0,0.01919409710427989,20.0,0.01919409710427989,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,tau_AC_transient_state,0,16.460296630859375,15.0,180.0,0.00885028261126894,15.0,0.00885028261126894,lower,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,delay_H1,0,18.07589340209961,0.0,20.0,0.9037946701049805,0.0,0.9037946701049805,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,delay_BC_sustained,0,17.9272403717041,0.0,30.0,0.5975746790568034,16.637994527816772,0.09648595389152152,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,delay_BC_transient,0,16.637990951538086,0.0,20.0,0.8318995475769043,0.0,0.8318995475769043,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,delay_AC_local_downstream,0,13.832953453063965,0.0,40.0,0.34582383632659913,11.7061128616333,0.07516961458952927,interior,ms,,,,,,,,,,,,,
alignment_value,69#21,aligned,delay_AC_transient_downstream,0,11.706108093261719,0.0,25.0,0.46824432373046876,0.0,0.46824432373046876,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,H1_effective_amplitude,0,0.028718838468194008,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,0,0.0695590078830719,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,1,0.052174728363752365,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,2,0.056003812700510025,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,3,0.06982702761888504,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,4,0.0528901182115078,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,5,0.054900795221328735,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,6,0.1746404618024826,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,7,0.23676973581314087,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,8,0.1036665141582489,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,9,0.057648710906505585,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,10,0.045987650752067566,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,BC_effective_weights,11,0.025931457057595253,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,AC_effective_gates,0,0.10451599210500717,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,AC_effective_gates,1,0.8954840302467346,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,cell_BC_gains,0,0.5057801008224487,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,cell_AC_gains,0,0.8991384506225586,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_H1,0,53.62296676635742,10.0,200.0,0.22959456192819697,10.0,0.22959456192819697,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_BC_sustained_basis,0,23.09359359741211,20.0,200.0,0.01718663109673394,20.0,0.01718663109673394,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_BC_sustained_basis,1,75.81587219238281,20.0,200.0,0.3100881788465712,20.0,0.3100881788465712,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_BC_sustained_basis,2,119.31011962890625,20.0,200.0,0.5517228868272569,20.0,0.5517228868272569,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_BC_transient_basis,0,9.88066291809082,5.0,120.0,0.04244054711383322,5.0,0.04244054711383322,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_BC_transient_basis,1,13.298150062561035,5.0,120.0,0.07215782663096552,5.0,0.07215782663096552,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_BC_transient_basis,2,13.637645721435547,5.0,120.0,0.07510996279509172,5.0,0.07510996279509172,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_AC_local_state,0,23.789804458618164,20.0,250.0,0.01647741068964419,20.0,0.01647741068964419,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,tau_AC_transient_state,0,15.997605323791504,15.0,180.0,0.00604609287146366,15.0,0.00604609287146366,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,delay_H1,0,1.9901459217071533,0.0,20.0,0.09950729608535766,0.0,0.09950729608535766,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,delay_BC_sustained,0,20.922096252441406,0.0,30.0,0.6974032084147136,14.635900259017944,0.40914834578011244,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,delay_BC_transient,0,14.635896682739258,0.0,20.0,0.7317948341369629,0.0,0.7317948341369629,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,delay_AC_local_downstream,0,4.471296310424805,0.0,40.0,0.11178240776062012,1.7663801908493042,0.0707470580362918,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,zero,delay_AC_transient_downstream,0,1.7663754224777222,0.0,25.0,0.07065501689910889,0.0,0.07065501689910889,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,H1_effective_amplitude,0,0.1914614886045456,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,0,0.05364175885915756,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,1,0.03620122745633125,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,2,0.04040079936385155,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,3,0.04711918532848358,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,4,0.03500554710626602,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,5,0.03799285367131233,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,6,0.1447933465242386,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,7,0.2947861850261688,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,8,0.1753966510295868,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,9,0.0569494292140007,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,10,0.05092993006110191,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,BC_effective_weights,11,0.026783110573887825,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,AC_effective_gates,0,0.16245713829994202,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,AC_effective_gates,1,0.8375428318977356,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,cell_BC_gains,0,0.46575039625167847,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,cell_AC_gains,0,0.8180606961250305,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,history_gate,0,0.0,,,,,,,,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_H1,0,11.619587898254395,10.0,200.0,0.008524146832917866,10.0,0.008524146832917866,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_BC_sustained_basis,0,20.971586227416992,20.0,200.0,0.005397701263427734,20.0,0.005397701263427734,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_BC_sustained_basis,1,97.00566101074219,20.0,200.0,0.4278092278374566,20.0,0.4278092278374566,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_BC_sustained_basis,2,136.61233520507812,20.0,200.0,0.6478463066948785,20.0,0.6478463066948785,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_BC_transient_basis,0,11.543234825134277,5.0,120.0,0.056897694131602415,5.0,0.056897694131602415,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_BC_transient_basis,1,11.556891441345215,5.0,120.0,0.05701644731604535,5.0,0.05701644731604535,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_BC_transient_basis,2,11.574888229370117,5.0,120.0,0.05717294112495754,5.0,0.05717294112495754,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_AC_local_state,0,22.975317001342773,20.0,250.0,0.012936160875403363,20.0,0.012936160875403363,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,tau_AC_transient_state,0,15.730478286743164,15.0,180.0,0.004427141131776752,15.0,0.004427141131776752,lower,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,delay_H1,0,19.948089599609375,0.0,20.0,0.9974044799804688,0.0,0.9974044799804688,upper,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,delay_BC_sustained,0,24.231246948242188,0.0,30.0,0.8077082316080729,19.71689200401306,0.4390068592093837,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,delay_BC_transient,0,19.716888427734375,0.0,20.0,0.9858444213867188,0.0,0.9858444213867188,upper,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,delay_AC_local_downstream,0,15.888198852539062,0.0,40.0,0.39720497131347654,14.489319801330566,0.05483503537790645,interior,ms,,,,,,,,,,,,,
alignment_value,70#1,aligned,delay_AC_transient_downstream,0,14.489315032958984,0.0,25.0,0.5795726013183594,0.0,0.5795726013183594,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,H1_effective_amplitude,0,0.05040350183844566,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,0,0.03363924100995064,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,1,0.024994734674692154,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,2,0.024372704327106476,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,3,0.03233892843127251,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,4,0.024611379951238632,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,5,0.02376541867852211,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,6,0.155293807387352,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,7,0.24522948265075684,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,8,0.10985636711120605,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,9,0.12377016991376877,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,10,0.1483577936887741,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,BC_effective_weights,11,0.05377009138464928,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,AC_effective_gates,0,0.2389565110206604,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,AC_effective_gates,1,0.7610434889793396,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,cell_BC_gains,0,0.7129973769187927,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,cell_AC_gains,0,0.9832143187522888,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,history_gate,0,1.0,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_H1,0,18.559219360351562,10.0,200.0,0.04504852294921875,10.0,0.04504852294921875,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_BC_sustained_basis,0,23.507410049438477,20.0,200.0,0.019485611385769316,20.0,0.019485611385769316,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_BC_sustained_basis,1,58.09981155395508,20.0,200.0,0.21166561974419487,20.0,0.21166561974419487,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_BC_sustained_basis,2,116.5047607421875,20.0,200.0,0.5361375596788195,20.0,0.5361375596788195,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_BC_transient_basis,0,9.22439193725586,5.0,120.0,0.03673384293265965,5.0,0.03673384293265965,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_BC_transient_basis,1,9.550943374633789,5.0,120.0,0.03957342064898947,5.0,0.03957342064898947,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_BC_transient_basis,2,9.993810653686523,5.0,120.0,0.04342444046683933,5.0,0.04342444046683933,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_AC_local_state,0,24.908109664916992,20.0,250.0,0.021339607238769532,20.0,0.021339607238769532,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,tau_AC_transient_state,0,16.141542434692383,15.0,180.0,0.006918438998135654,15.0,0.006918438998135654,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,delay_H1,0,18.471105575561523,0.0,20.0,0.9235552787780762,0.0,0.9235552787780762,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,delay_BC_sustained,0,20.593381881713867,0.0,30.0,0.6864460627237956,18.105350255966187,0.2091723320390869,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,delay_BC_transient,0,18.1053466796875,0.0,20.0,0.905267333984375,0.0,0.905267333984375,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,delay_AC_local_downstream,0,11.173773765563965,0.0,40.0,0.27934434413909914,8.497905731201172,0.08494254418548611,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,zero,delay_AC_transient_downstream,0,8.49790096282959,0.0,25.0,0.3399160385131836,0.0,0.3399160385131836,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,H1_effective_amplitude,0,0.08548922091722488,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,0,0.033296823501586914,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,1,0.024226760491728783,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,2,0.02402547188103199,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,3,0.03149142861366272,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,4,0.02359449490904808,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,5,0.023138420656323433,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,6,0.1555306613445282,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,7,0.25972577929496765,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,8,0.11833420395851135,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,9,0.1166861280798912,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,10,0.13938675820827484,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,BC_effective_weights,11,0.0505630187690258,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,AC_effective_gates,0,0.2429780215024948,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,AC_effective_gates,1,0.7570220232009888,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,cell_BC_gains,0,0.6540153622627258,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,cell_AC_gains,0,0.9008393883705139,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,history_gate,0,1.0,,,,,,,,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_H1,0,14.956487655639648,10.0,200.0,0.02608677713494552,10.0,0.02608677713494552,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_BC_sustained_basis,0,23.330900192260742,20.0,200.0,0.018505001068115236,20.0,0.018505001068115236,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_BC_sustained_basis,1,57.92191696166992,20.0,200.0,0.21067731645372179,20.0,0.21067731645372179,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_BC_sustained_basis,2,119.5147476196289,20.0,200.0,0.5528597089979383,20.0,0.5528597089979383,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_BC_transient_basis,0,9.037200927734375,5.0,120.0,0.03510609502377717,5.0,0.03510609502377717,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_BC_transient_basis,1,9.299478530883789,5.0,120.0,0.03738676983377208,5.0,0.03738676983377208,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_BC_transient_basis,2,9.65538215637207,5.0,120.0,0.040481583968452785,5.0,0.040481583968452785,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_AC_local_state,0,24.628032684326172,20.0,250.0,0.020121881236200748,20.0,0.020121881236200748,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,tau_AC_transient_state,0,16.009279251098633,15.0,180.0,0.00611684394605232,15.0,0.00611684394605232,lower,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,delay_H1,0,19.009872436523438,0.0,20.0,0.9504936218261719,0.0,0.9504936218261719,upper,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,delay_BC_sustained,0,20.986679077148438,0.0,30.0,0.6995559692382812,18.28872275352478,0.23037250906477086,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,delay_BC_transient,0,18.288719177246094,0.0,20.0,0.9144359588623047,0.0,0.9144359588623047,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,delay_AC_local_downstream,0,12.731342315673828,0.0,40.0,0.3182835578918457,10.303411483764648,0.08175790396199252,interior,ms,,,,,,,,,,,,,
alignment_value,70#7,aligned,delay_AC_transient_downstream,0,10.303406715393066,0.0,25.0,0.41213626861572267,0.0,0.41213626861572267,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,H1_effective_amplitude,0,0.018569421023130417,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,0,0.06635742634534836,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,1,0.06293229013681412,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,2,0.0629839077591896,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,3,0.06326165050268173,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,4,0.06068427115678787,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,5,0.06193569675087929,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,6,0.1278933882713318,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,7,0.12195603549480438,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,8,0.07429872453212738,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,9,0.12260924279689789,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,10,0.11254020035266876,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,BC_effective_weights,11,0.06254713982343674,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,AC_effective_gates,0,0.34590354561805725,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,AC_effective_gates,1,0.6540964841842651,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,cell_BC_gains,0,0.672248899936676,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,cell_AC_gains,0,1.2167574167251587,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,history_gate,0,0.6091353893280029,,,,,,,,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_H1,0,31.84308624267578,10.0,200.0,0.11496361180355674,10.0,0.11496361180355674,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_BC_sustained_basis,0,26.68892478942871,20.0,200.0,0.03716069327460395,20.0,0.03716069327460395,lower,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_BC_sustained_basis,1,72.54979705810547,20.0,200.0,0.29194331698947484,20.0,0.29194331698947484,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_BC_sustained_basis,2,110.96302795410156,20.0,200.0,0.5053501553005643,20.510502815246582,0.5039432755541665,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_BC_transient_basis,0,8.48184585571289,5.0,120.0,0.03027692048445992,5.0,0.03027692048445992,lower,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_BC_transient_basis,1,14.05854320526123,5.0,120.0,0.07876994091531504,5.0,0.07876994091531504,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_BC_transient_basis,2,20.510478973388672,5.0,120.0,0.13487373020337975,5.0,0.13487373020337975,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_AC_local_state,0,26.940780639648438,20.0,250.0,0.03017730712890625,20.0,0.03017730712890625,lower,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,tau_AC_transient_state,0,16.913530349731445,15.0,180.0,0.011597153634736032,15.0,0.011597153634736032,lower,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,delay_H1,0,3.0584490299224854,0.0,20.0,0.15292245149612427,0.0,0.15292245149612427,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,delay_BC_sustained,0,16.049598693847656,0.0,30.0,0.5349866231282552,10.541681051254272,0.28306235790982454,interior,ms,,,,,,,,,,,,,
alignment_value,70#15,zero,delay_BC_transient,0,10.541677474975586,0.0,20.0,0.5270838737487793,0.0,0.5270838737487793,interior,ms,,,,,,,,,,,,,
