cohort,cell_id,fit_A,fit_B,pathway,cosine,relative_l2,norm_A,norm_B,rmse,magnitude_ratio_B_over_A,signed_mean_same_sign,nonzero_bin_sign_agreement,mean_abs_A,signed_mean_A,rms_A,positive_fraction_A,mean_abs_B,signed_mean_B,rms_B,positive_fraction_B,magnitude_min,magnitude_max,magnitude_range,magnitude_sample_SD,magnitude_CV
alignment_nuisance,70#34,zero,aligned,H1,0.9758723268299472,1.7267888854633784,2.2531181823289748,6.058187746242521,0.06712025197854625,2.626269811979733,True,0.9145833333333333,0.022781762977441153,-0.004257740825414658,0.03886998146883181,0.39791666666666664,0.059831056371331216,-0.008216398830215136,0.10451366789279605,0.4083333333333333,,,,,
alignment_nuisance,70#34,zero,aligned,direct_BC,0.9844401484516858,0.20573617527262544,127.96548308946288,139.6671320884042,0.454186125977693,1.063239495143623,True,0.95625,1.3277729914834102,-0.8361321440587441,2.2076143166161217,0.4125,1.411740685130159,-0.8394643732657036,2.409486940658179,0.4270833333333333,,,,,
alignment_nuisance,70#34,zero,aligned,AC,0.9912496896672766,0.14411195830830906,131.7585244577061,138.2250722114125,0.3275737584492487,1.0438232789284052,True,0.96875,1.4019145748267572,0.9345543134957552,2.273050496950757,0.6145833333333334,1.4633510682731867,0.9393593292683363,2.3846090442676444,0.6125,,,,,
zero_center_seed,67#4,primary,fresh_1,H1,0.9985594299542518,0.054731899911451456,0.22985052833357664,0.23200047858701814,0.000574202939926794,1.0173793424236437,True,0.9875,0.006554497592151165,-0.004302325782676538,0.01049119326856502,0.3729166666666667,0.006668410450220108,-0.004497125248114268,0.010589324622842008,0.36875,,,,,
zero_center_seed,67#4,primary,fresh_1,direct_BC,0.9996401797634231,0.033510783595377326,59.13150677797933,60.29796643939919,0.09044465579121064,1.0219883639031584,True,0.9916666666666667,1.6626544244587422,1.0743458544214566,2.69897167679741,0.5916666666666667,1.6992134749889374,1.1004423255721727,2.752213032545701,0.5958333333333333,,,,,
zero_center_seed,67#4,primary,fresh_1,AC,0.9998839421601958,0.024516795422649756,27.314055955835247,27.83555124234982,0.0305653433867248,1.0186347116112002,True,0.9958333333333333,0.8084447490051389,-0.5574414687231183,1.246710381997442,0.38125,0.8235098837564389,-0.5671161950876316,1.2705132763354963,0.3770833333333333,,,,,
zero_center_seed,67#4,primary,fresh_2,H1,0.991246739130212,0.21354067648211686,0.22985052833357664,0.18926084874428659,0.0022402965076740054,0.836590588286045,True,0.9708333333333333,0.006554497592151165,-0.004302325782676538,0.01049119326856502,0.3729166666666667,0.005483430996537209,-0.0038685611138741176,0.008638536342484921,0.36041666666666666,,,,,
zero_center_seed,67#4,primary,fresh_2,direct_BC,0.9965452136203572,0.09552527169571541,59.13150677797933,56.136463300483435,0.257820002725113,0.9409573570260111,True,0.9708333333333333,1.6626544244587422,1.0743458544214566,2.69897167679741,0.5916666666666667,1.5644869128863017,1.0010175871352354,2.5622672706863083,0.5875,,,,,
zero_center_seed,67#4,primary,fresh_2,AC,0.99979082683138,0.20741182288988302,27.314055955835247,21.670694860004577,0.25858247294583175,0.792446135953851,True,0.9958333333333333,0.8084447490051389,-0.5574414687231183,1.246710381997442,0.38125,0.6406489174813033,-0.4422829743474722,0.989127367636314,0.3770833333333333,,,,,
zero_center_seed,67#4,fresh_1,fresh_2,H1,0.9968053552555245,0.19786370531706632,0.23200047858701814,0.18926084874428659,0.0020952430066807654,0.8222995626125884,True,0.9833333333333333,0.006668410450220108,-0.004497125248114268,0.010589324622842008,0.36875,0.005483430996537209,-0.0038685611138741176,0.008638536342484921,0.36041666666666666,,,,,
zero_center_seed,67#4,fresh_1,fresh_2,direct_BC,0.9977924470404659,0.09419954350725697,60.29796643939919,56.136463300483435,0.2592572113005283,0.9207123977736154,True,0.975,1.6992134749889374,1.1004423255721727,2.752213032545701,0.5958333333333333,1.5644869128863017,1.0010175871352354,2.5622672706863083,0.5875,,,,,
zero_center_seed,67#4,fresh_1,fresh_2,AC,0.9999510778179732,0.22164610229623868,27.83555124234982,21.670694860004577,0.2816043156153866,0.7779492755557279,True,1.0,0.8235098837564389,-0.5671161950876316,1.2705132763354963,0.3770833333333333,0.6406489174813033,-0.4422829743474722,0.989127367636314,0.3770833333333333,,,,,
zero_center_seed_summary,67#4,,,H1,,,,,,,,,,,,,,,,,0.005483430996537209,0.006668410450220108,0.0011849794536828995,0.0006537502195186538,0.10484417365026015
zero_center_seed_summary,67#4,,,direct_BC,,,,,,,,,,,,,,,,,1.5644869128863017,1.6992134749889374,0.13472656210263567,0.06967145642225606,0.04242779442996362
zero_center_seed_summary,67#4,,,AC,,,,,,,,,,,,,,,,,0.6406489174813033,0.8235098837564389,0.1828609662751356,0.10150577352128509,0.13399491544898381
zero_center_seed,67#6,primary,fresh_1,H1,0.991527581702719,0.42248605362230296,8.782143556809187,5.177125679239209,0.06400932842071914,0.5952654927108352,True,0.9729166666666667,0.08676516252259413,-0.02493473527332147,0.1515063701438596,0.5229166666666667,0.051648307219147684,-0.008943978572885196,0.08931390319074675,0.5416666666666666,,,,,
zero_center_seed,67#6,primary,fresh_1,direct_BC,0.9950690247266142,0.12615837394629761,121.51094901127098,130.3851941300944,0.26446113458413223,1.0997569195037138,True,0.9729166666666667,1.2253307069341342,0.7384860582649708,2.096263024892076,0.5666666666666667,1.3475659236311912,0.8433702170848847,2.249358297933625,0.58125,,,,,
zero_center_seed,67#6,primary,fresh_1,AC,0.9977889542422074,0.23254818595523483,92.74016287209935,113.2021167400572,0.37205844929072696,1.235331262879641,True,0.9854166666666667,0.9610932952413956,-0.6035001803189516,1.5999198091459064,0.40625,1.1872685941557088,-0.7650341669718425,1.952922050174151,0.3958333333333333,,,,,
zero_center_seed,67#6,primary,fresh_2,H1,0.9930324288671858,0.1288461335705838,8.782143556809187,9.178530072869817,0.019521010004350043,1.0437712610979886,True,0.9729166666666667,0.08676516252259413,-0.02493473527332147,0.1515063701438596,0.5229166666666667,0.09056298310558002,-0.01766568620999654,0.15834468721688827,0.5333333333333333,,,,,
