cell_id,group,recording_id,model,left_out_repeat,raw_Pearson,six_repeat_raw_Pearson,min,max,range,std,artifact_class,protocol_sha256
67#33,MC_OFF,lSS01159,aligned,2,0.6936741795531759,0.7063709396526366,0.6919566776413698,0.6979074358107552,0.005950758169385395,0.0022658037157884964,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,aligned,3,0.6935653706261566,0.7063709396526366,0.6919566776413698,0.6979074358107552,0.005950758169385395,0.0022658037157884964,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,aligned,4,0.6964406965543615,0.7063709396526366,0.6919566776413698,0.6979074358107552,0.005950758169385395,0.0022658037157884964,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,aligned,5,0.6979074358107552,0.7063709396526366,0.6919566776413698,0.6979074358107552,0.005950758169385395,0.0022658037157884964,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,aligned,6,0.6919566776413698,0.7063709396526366,0.6919566776413698,0.6979074358107552,0.005950758169385395,0.0022658037157884964,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,LN,1,0.6712977663107291,0.6792090756801772,0.6653380451773837,0.6712977663107291,0.005959721133345419,0.0022909822992247613,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,LN,2,0.6680806433167382,0.6792090756801772,0.6653380451773837,0.6712977663107291,0.005959721133345419,0.0022909822992247613,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,LN,3,0.6653380451773837,0.6792090756801772,0.6653380451773837,0.6712977663107291,0.005959721133345419,0.0022909822992247613,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,LN,4,0.6699057671272527,0.6792090756801772,0.6653380451773837,0.6712977663107291,0.005959721133345419,0.0022909822992247613,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,LN,5,0.6704974364026108,0.6792090756801772,0.6653380451773837,0.6712977663107291,0.005959721133345419,0.0022909822992247613,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,LN,6,0.6657564788472238,0.6792090756801772,0.6653380451773837,0.6712977663107291,0.005959721133345419,0.0022909822992247613,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,CNN,1,0.7497849749867881,0.7591431511714509,0.7451433971541412,0.7497849749867881,0.004641577832646848,0.001725997534840355,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,CNN,2,0.7467541935969706,0.7591431511714509,0.7451433971541412,0.7497849749867881,0.004641577832646848,0.001725997534840355,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,CNN,3,0.7462138369950171,0.7591431511714509,0.7451433971541412,0.7497849749867881,0.004641577832646848,0.001725997534840355,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,CNN,4,0.745835405036781,0.7591431511714509,0.7451433971541412,0.7497849749867881,0.004641577832646848,0.001725997534840355,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,CNN,5,0.749185603966846,0.7591431511714509,0.7451433971541412,0.7497849749867881,0.004641577832646848,0.001725997534840355,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#33,MC_OFF,lSS01159,CNN,6,0.7451433971541412,0.7591431511714509,0.7451433971541412,0.7497849749867881,0.004641577832646848,0.001725997534840355,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,aligned,1,0.6840511711073982,0.6939135381972683,0.6731562595690751,0.6840511711073982,0.010894911538323115,0.003708944792328255,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,aligned,2,0.680812973885713,0.6939135381972683,0.6731562595690751,0.6840511711073982,0.010894911538323115,0.003708944792328255,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,aligned,3,0.6786770106529363,0.6939135381972683,0.6731562595690751,0.6840511711073982,0.010894911538323115,0.003708944792328255,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,aligned,4,0.6815244991733128,0.6939135381972683,0.6731562595690751,0.6840511711073982,0.010894911538323115,0.003708944792328255,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,aligned,5,0.6839132259550029,0.6939135381972683,0.6731562595690751,0.6840511711073982,0.010894911538323115,0.003708944792328255,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,aligned,6,0.6731562595690751,0.6939135381972683,0.6731562595690751,0.6840511711073982,0.010894911538323115,0.003708944792328255,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,LN,1,0.6948684718587965,0.7058190465390971,0.686757945862876,0.6948684718587965,0.008110525995920548,0.0026749968359525587,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,LN,2,0.6928908461306084,0.7058190465390971,0.686757945862876,0.6948684718587965,0.008110525995920548,0.0026749968359525587,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,LN,3,0.6906319621440535,0.7058190465390971,0.686757945862876,0.6948684718587965,0.008110525995920548,0.0026749968359525587,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,LN,4,0.6933516397076891,0.7058190465390971,0.686757945862876,0.6948684718587965,0.008110525995920548,0.0026749968359525587,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,LN,5,0.6936547991850108,0.7058190465390971,0.686757945862876,0.6948684718587965,0.008110525995920548,0.0026749968359525587,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,LN,6,0.686757945862876,0.7058190465390971,0.686757945862876,0.6948684718587965,0.008110525995920548,0.0026749968359525587,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,CNN,1,0.760794686618571,0.7728697744458748,0.7509823844777538,0.760794686618571,0.009812302140817186,0.003456611449259976,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,CNN,2,0.7605889129790979,0.7728697744458748,0.7509823844777538,0.760794686618571,0.009812302140817186,0.003456611449259976,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,CNN,3,0.7604142761342806,0.7728697744458748,0.7509823844777538,0.760794686618571,0.009812302140817186,0.003456611449259976,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,CNN,4,0.7567551439356579,0.7728697744458748,0.7509823844777538,0.760794686618571,0.009812302140817186,0.003456611449259976,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,CNN,5,0.7570627499027345,0.7728697744458748,0.7509823844777538,0.760794686618571,0.009812302140817186,0.003456611449259976,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
67#34,PC_ON,lSS01167,CNN,6,0.7509823844777538,0.7728697744458748,0.7509823844777538,0.760794686618571,0.009812302140817186,0.003456611449259976,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,aligned,1,0.693555027830536,0.7031993671733379,0.6874551979687377,0.6979708894868378,0.010515691518100168,0.0036481099071874186,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,aligned,2,0.694699430885308,0.7031993671733379,0.6874551979687377,0.6979708894868378,0.010515691518100168,0.0036481099071874186,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,aligned,3,0.6979708894868378,0.7031993671733379,0.6874551979687377,0.6979708894868378,0.010515691518100168,0.0036481099071874186,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,aligned,4,0.6887371205179813,0.7031993671733379,0.6874551979687377,0.6979708894868378,0.010515691518100168,0.0036481099071874186,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,aligned,5,0.6874551979687377,0.7031993671733379,0.6874551979687377,0.6979708894868378,0.010515691518100168,0.0036481099071874186,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,aligned,6,0.6901953664190081,0.7031993671733379,0.6874551979687377,0.6979708894868378,0.010515691518100168,0.0036481099071874186,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,LN,1,0.6452698148790861,0.6529218047706963,0.6378793152978882,0.6482399288572953,0.010360613559407095,0.0037551710444185906,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,LN,2,0.6446854476461037,0.6529218047706963,0.6378793152978882,0.6482399288572953,0.010360613559407095,0.0037551710444185906,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,LN,3,0.6482399288572953,0.6529218047706963,0.6378793152978882,0.6482399288572953,0.010360613559407095,0.0037551710444185906,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,LN,4,0.6384854651679424,0.6529218047706963,0.6378793152978882,0.6482399288572953,0.010360613559407095,0.0037551710444185906,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,LN,5,0.6378793152978882,0.6529218047706963,0.6378793152978882,0.6482399288572953,0.010360613559407095,0.0037551710444185906,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,LN,6,0.6411475121087161,0.6529218047706963,0.6378793152978882,0.6482399288572953,0.010360613559407095,0.0037551710444185906,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,CNN,1,0.742318094277212,0.7497389121782915,0.7314246400323203,0.7423797788780512,0.01095513884573085,0.004208453026293515,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,CNN,2,0.7407392078685043,0.7497389121782915,0.7314246400323203,0.7423797788780512,0.01095513884573085,0.004208453026293515,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,CNN,3,0.7423797788780512,0.7497389121782915,0.7314246400323203,0.7423797788780512,0.01095513884573085,0.004208453026293515,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,CNN,4,0.7340533544562303,0.7497389121782915,0.7314246400323203,0.7423797788780512,0.01095513884573085,0.004208453026293515,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,CNN,5,0.7314246400323203,0.7497389121782915,0.7314246400323203,0.7423797788780512,0.01095513884573085,0.004208453026293515,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#3,MC_OFF,lSS01181,CNN,6,0.7365249789706553,0.7497389121782915,0.7314246400323203,0.7423797788780512,0.01095513884573085,0.004208453026293515,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,aligned,1,0.5044252420583551,0.5220304688751071,0.498271554688647,0.5044252420583551,0.006153687369708172,0.0019123226794461009,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,aligned,2,0.498271554688647,0.5220304688751071,0.498271554688647,0.5044252420583551,0.006153687369708172,0.0019123226794461009,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,aligned,3,0.5016625169931668,0.5220304688751071,0.498271554688647,0.5044252420583551,0.006153687369708172,0.0019123226794461009,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,aligned,4,0.5018339886070647,0.5220304688751071,0.498271554688647,0.5044252420583551,0.006153687369708172,0.0019123226794461009,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,aligned,5,0.5003592176622953,0.5220304688751071,0.498271554688647,0.5044252420583551,0.006153687369708172,0.0019123226794461009,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,aligned,6,0.4998813082356195,0.5220304688751071,0.498271554688647,0.5044252420583551,0.006153687369708172,0.0019123226794461009,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,LN,1,0.5154788603378277,0.5354003135904076,0.511529108345486,0.5160397951858834,0.004510686840397349,0.0015201154104407218,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,LN,2,0.511529108345486,0.5354003135904076,0.511529108345486,0.5160397951858834,0.004510686840397349,0.0015201154104407218,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,LN,3,0.5140888705198458,0.5354003135904076,0.511529108345486,0.5160397951858834,0.004510686840397349,0.0015201154104407218,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,LN,4,0.5160397951858834,0.5354003135904076,0.511529108345486,0.5160397951858834,0.004510686840397349,0.0015201154104407218,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,LN,5,0.5131110980506621,0.5354003135904076,0.511529108345486,0.5160397951858834,0.004510686840397349,0.0015201154104407218,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,LN,6,0.5131830799209979,0.5354003135904076,0.511529108345486,0.5160397951858834,0.004510686840397349,0.0015201154104407218,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,CNN,1,0.47194264652775897,0.4871978708002093,0.463310824290945,0.47194264652775897,0.008631822236813969,0.002618968043386317,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,CNN,2,0.463310824290945,0.4871978708002093,0.463310824290945,0.47194264652775897,0.008631822236813969,0.002618968043386317,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,CNN,3,0.46745095336940196,0.4871978708002093,0.463310824290945,0.47194264652775897,0.008631822236813969,0.002618968043386317,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,CNN,4,0.46929398893843766,0.4871978708002093,0.463310824290945,0.47194264652775897,0.008631822236813969,0.002618968043386317,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,CNN,5,0.466682586626767,0.4871978708002093,0.463310824290945,0.47194264652775897,0.008631822236813969,0.002618968043386317,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#4,PC_ON,lSS01184,CNN,6,0.46718016474396246,0.4871978708002093,0.463310824290945,0.47194264652775897,0.008631822236813969,0.002618968043386317,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,aligned,1,0.7050357256955189,0.7203028234058423,0.7038153191407572,0.7087313656645001,0.00491604652374289,0.001610621501298411,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,aligned,2,0.7038153191407572,0.7203028234058423,0.7038153191407572,0.7087313656645001,0.00491604652374289,0.001610621501298411,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,aligned,3,0.7069770462401024,0.7203028234058423,0.7038153191407572,0.7087313656645001,0.00491604652374289,0.001610621501298411,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,aligned,4,0.7087313656645001,0.7203028234058423,0.7038153191407572,0.7087313656645001,0.00491604652374289,0.001610621501298411,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,aligned,5,0.7075189761780613,0.7203028234058423,0.7038153191407572,0.7087313656645001,0.00491604652374289,0.001610621501298411,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,aligned,6,0.7064820006847753,0.7203028234058423,0.7038153191407572,0.7087313656645001,0.00491604652374289,0.001610621501298411,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,LN,1,0.6724655613677779,0.6876042132646342,0.6705621010074341,0.6770383912424504,0.00647629023501628,0.0022902773301500066,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,LN,2,0.6705621010074341,0.6876042132646342,0.6705621010074341,0.6770383912424504,0.00647629023501628,0.0022902773301500066,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,LN,3,0.6739043682820655,0.6876042132646342,0.6705621010074341,0.6770383912424504,0.00647629023501628,0.0022902773301500066,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,LN,4,0.6770383912424504,0.6876042132646342,0.6705621010074341,0.6770383912424504,0.00647629023501628,0.0022902773301500066,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,LN,5,0.675838427360454,0.6876042132646342,0.6705621010074341,0.6770383912424504,0.00647629023501628,0.0022902773301500066,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,LN,6,0.676332869821733,0.6876042132646342,0.6705621010074341,0.6770383912424504,0.00647629023501628,0.0022902773301500066,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,CNN,1,0.7467176130430101,0.7659494911190489,0.7467176130430101,0.7532728817726053,0.0065552687295952206,0.002323377981243373,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,CNN,2,0.7497658439719808,0.7659494911190489,0.7467176130430101,0.7532728817726053,0.0065552687295952206,0.002323377981243373,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,CNN,3,0.7516134953423825,0.7659494911190489,0.7467176130430101,0.7532728817726053,0.0065552687295952206,0.002323377981243373,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,CNN,4,0.7528764438850871,0.7659494911190489,0.7467176130430101,0.7532728817726053,0.0065552687295952206,0.002323377981243373,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,CNN,5,0.7532728817726053,0.7659494911190489,0.7467176130430101,0.7532728817726053,0.0065552687295952206,0.002323377981243373,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#7,PC_ON,lSS01194,CNN,6,0.7529209916681526,0.7659494911190489,0.7467176130430101,0.7532728817726053,0.0065552687295952206,0.002323377981243373,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#11,PC_OFF,lSS01225,aligned,1,0.626999331428072,0.6479511342544237,0.626229432088837,0.6318890369732456,0.005659604884408642,0.0018710037494267108,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#11,PC_OFF,lSS01225,aligned,2,0.626229432088837,0.6479511342544237,0.626229432088837,0.6318890369732456,0.005659604884408642,0.0018710037494267108,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#11,PC_OFF,lSS01225,aligned,3,0.6296815641021991,0.6479511342544237,0.626229432088837,0.6318890369732456,0.005659604884408642,0.0018710037494267108,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#11,PC_OFF,lSS01225,aligned,4,0.6318890369732456,0.6479511342544237,0.626229432088837,0.6318890369732456,0.005659604884408642,0.0018710037494267108,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
68#11,PC_OFF,lSS01225,aligned,5,0.6293851459079579,0.6479511342544237,0.626229432088837,0.6318890369732456,0.005659604884408642,0.0018710037494267108,NEW_DETERMINISTIC_DERIVED_ARTIFACT,e132b11799544e0b9e6eac081b2d8454f13e8ebf0a58442bb6d42fb156f3113f
