group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-03,model_minus_LN,22,0.0011476762877216308,0.0032483943822708998,0.00965046188370748,79.69695906205611,0.00021131277648788512,0.0001666746525601907,0.0017479510808532889,10,12,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-02,model_minus_LN,4,0.05683924362529069,0.09833760559558868,0.09833760559558868,51.666648864746094,0.0061275445421536765,0.040466852486133575,0.01796579919755459,4,0,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-02,model_minus_LN,22,0.005913357837760652,0.018293716690757057,0.0803005424412814,85.45453297008167,0.001256528406432181,5.007061091336337e-05,0.011298281902616674,12,10,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-02,model_minus_LN,4,0.008891396471881308,0.015243493020534515,0.015243493020534515,51.666648864746094,0.0009733866776029269,0.006186672952026129,0.0031685871072113514,4,0,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-02,model_minus_LN,22,0.0006360264907760376,0.002021235837177797,0.010824587196111679,94.24241222034802,0.0001586059221264088,-0.0003387879114598036,0.0017236969857053323,12,10,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-01,model_minus_LN,4,0.050017570494674146,0.08724208176136017,0.09178431332111359,51.666648864746094,0.005239186584949493,0.035933906212449074,0.014859048649668694,3,1,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x-01,model_minus_LN,22,0.003466328891756182,-0.0025554136796431108,0.08848727291280573,68.18180847167969,0.0008016091765779439,-0.0010275380177931352,0.008240600201216612,10,12,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-01,model_minus_LN,4,0.007685650867642835,0.013161830604076385,0.013624429702758789,51.666648864746094,0.0008156945556402207,0.005383821902796626,0.0026315392460674047,3,1,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x-01,model_minus_LN,22,0.00013986438055078244,-0.0007439709522507408,0.01148050075227564,68.18180847167969,8.677841813275309e-05,-0.0007006894712421027,0.00137711540711197,10,12,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+00,model_minus_LN,4,0.041519939666613936,0.07284167408943176,0.08369341492652893,51.666648864746094,0.004223113059997559,0.02995109371840954,0.011958451941609383,3,1,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+00,model_minus_LN,22,0.001136957890015434,-0.01106474074450406,0.09276695143092763,63.9393837668679,0.0003913396416288434,-0.0018778399310328743,0.005177308551289819,9,13,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+00,model_minus_LN,4,0.006330795382382348,0.010817490518093109,0.011835835874080658,51.666648864746094,0.0006508412708838781,0.004439333453774452,0.0021440694108605385,3,1,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+00,model_minus_LN,22,-0.0002404309912394224,-0.0017893375320868058,0.011481831019574945,63.9393837668679,3.1745237382975495e-05,-0.0009064630774611777,0.0010585161772641268,9,13,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+01,model_minus_LN,4,0.029857564019039273,0.05317258834838867,0.06965506076812744,64.99998474121094,0.0028991702198982237,0.02163981832563877,0.008266091346740723,3,1,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+01,model_minus_LN,22,-0.0015060040062632072,-0.018140524625778198,0.09326799620281566,66.96968633478338,-2.435093576257884e-05,-0.00287672911177982,0.002067928287115964,9,13,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+01,model_minus_LN,4,0.004627997550414875,0.007984379306435585,0.009405409917235374,64.99998474121094,0.0004552604754765829,0.0032400821801275015,0.0015688491985201836,3,1,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+01,model_minus_LN,22,-0.0005971717156088827,-0.003769614818421277,0.011002828113057396,62.424231789328836,-1.6630854118954042e-05,-0.001047777985645966,0.00074718033217571,9,13,0
