cell_id,group,mode,channel,family,name,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,model,control,x_pixels
68#7,PC_ON,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,11
68#7,PC_ON,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,pair_clamp_minus_normal,2.3841858265427618e-08,2.384185791015625e-07,2.384185791015625e-07,100.0,2.7815500895182292e-08,0.0,2.2351741790771484e-07,R4,False,11
68#7,PC_ON,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,12
68#7,PC_ON,R4_H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,False,12
68#7,PC_ON,R4_H1_off,logit,SBC,bright_surround_minus_dark_surround,pair_difference,-0.13600395619869232,-0.35021471977233887,0.35021471977233887,113.33331298828125,-0.037836090723673506,-0.04035705327987671,-0.31764400005340576,R4,False,
68#7,PC_ON,R4_H1_off,logit,SBC,bright_surround_minus_dark_surround,pair_clamp_minus_normal,0.0019809564109891653,0.004251718521118164,0.004251718521118164,80.0,0.00013674736022949217,0.0003883838653564453,0.0026841461658477783,R4,False,
68#7,PC_ON,R4_H1_off,logit,SBC,control_bright_surround_minus_dark_surround,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,SBC,control_bright_surround_minus_dark_surround,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,Hermann,intersection_minus_corridor,pair_difference,-0.06787367165088654,-0.17475199699401855,0.17475199699401855,113.33331298828125,-0.018895842234293622,-0.02015620470046997,-0.15863648056983948,R4,False,
68#7,PC_ON,R4_H1_off,logit,Hermann,intersection_minus_corridor,pair_clamp_minus_normal,0.0007459958433173597,0.0016350746154785156,0.0016350746154785156,86.66665649414062,8.32200050354004e-05,0.00014004111289978027,0.0012115538120269775,R4,False,
68#7,PC_ON,R4_H1_off,logit,Hermann,control_intersection_minus_corridor,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,Hermann,control_intersection_minus_corridor,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,White,on_bright_bar_minus_on_dark_bar,pair_difference,0.06802236288785934,0.1752183437347412,0.1752183437347412,113.33331298828125,0.018927558263142907,0.02018001675605774,0.1589256227016449,R4,False,
68#7,PC_ON,R4_H1_off,logit,White,on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,-0.0011077880626544356,-0.002443552017211914,0.002443552017211914,86.66665649414062,-0.0001340055465698242,-0.00020581483840942383,-0.0018615424633026123,R4,False,
68#7,PC_ON,R4_H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,White,control_on_bright_bar_minus_on_dark_bar,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,White,remote_contour_rearrangement_A_minus_B,pair_difference,0.06802236288785934,0.1752183437347412,0.1752183437347412,113.33331298828125,0.018927558263142907,0.02018001675605774,0.1589256227016449,R4,False,
68#7,PC_ON,R4_H1_off,logit,White,remote_contour_rearrangement_A_minus_B,pair_clamp_minus_normal,-0.0011188348289579153,-0.002471446990966797,0.002471446990966797,86.66665649414062,-0.0001375420888264974,-0.00020742416381835938,-0.0018939077854156494,R4,False,
68#7,PC_ON,R4_H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,White,remote_contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,Hermann,contour_rearrangement_A_minus_B,pair_difference,-0.06787367165088654,-0.17475199699401855,0.17475199699401855,113.33331298828125,-0.018895842234293622,-0.02015620470046997,-0.15863648056983948,R4,False,
68#7,PC_ON,R4_H1_off,logit,Hermann,contour_rearrangement_A_minus_B,pair_clamp_minus_normal,0.0007432540296576917,0.0016285181045532227,0.0016285181045532227,86.66665649414062,8.25182596842448e-05,0.00013959407806396484,0.0012045949697494507,R4,False,
68#7,PC_ON,R4_H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,pair_difference,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,logit,Hermann,contour_rearrangement_control_A_minus_B,pair_clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,True,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-12,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-12,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-11,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-11,clamp_minus_normal,-0.0001650194317335263,-0.0003654360771179199,0.0003654360771179199,86.66665649414062,-1.6452471415201825e-05,-3.071129322052002e-05,-0.0002837609499692917,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-10,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-10,clamp_minus_normal,-0.00016505618987139314,-0.0003655552864074707,0.0003655552864074707,86.66665649414062,-1.6483565171559652e-05,-3.071315586566925e-05,-0.0002839919179677963,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-09,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-09,clamp_minus_normal,-0.00016513466835021973,-0.0003658682107925415,0.0003658682107925415,86.66665649414062,-1.6604065895080566e-05,-3.070943057537079e-05,-0.00028481706976890564,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-08,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-08,clamp_minus_normal,-0.000165071091032587,-0.0003661215305328369,0.0003661215305328369,86.66665649414062,-1.689096291859945e-05,-3.0646100640296936e-05,-0.00028649531304836273,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-07,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-07,clamp_minus_normal,-0.00016406874055974185,-0.0003645867109298706,0.0003645867109298706,86.66665649414062,-1.732240120569865e-05,-3.0376017093658447e-05,-0.00028800591826438904,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-06,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-06,clamp_minus_normal,-0.0001603752316441387,-0.00035731494426727295,0.00035731494426727295,86.66665649414062,-1.764794190724691e-05,-2.9569491744041443e-05,-0.00028588809072971344,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-05,response_minus_blank,-0.01499116513878107,-0.02343975007534027,0.02343975007534027,53.33331298828125,-0.0010136775175730388,-0.010183556005358696,-0.003116140142083168,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-05,clamp_minus_normal,-0.00015064975013956428,-0.0003361254930496216,0.0003361254930496216,86.66665649414062,-1.719514528910319e-05,-2.7745962142944336e-05,-0.00027234479784965515,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-04,response_minus_blank,-0.015443112701177597,-0.023697778582572937,0.023697778582572937,53.33331298828125,-0.0013069283962249755,-0.010059133172035217,-0.005850998684763908,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-04,clamp_minus_normal,-0.00013340215082280338,-0.0002971738576889038,0.0002971738576889038,86.66665649414062,-1.5570123990376792e-05,-2.4672597646713257e-05,-0.00024211406707763672,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-03,response_minus_blank,-0.011536919511854649,-0.018035143613815308,0.018035143613815308,53.33331298828125,-0.0008207054932912191,-0.007781773805618286,-0.0027256831526756287,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-03,clamp_minus_normal,-0.00011290709517197683,-0.00025178492069244385,0.00025178492069244385,86.66665649414062,-1.3583997885386151e-05,-2.0770356059074402e-05,-0.00020329095423221588,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-02,response_minus_blank,-0.007462740875780582,-0.011835619807243347,0.011835619807243347,53.33331298828125,-0.0004636475443840027,-0.005158480256795883,-0.001024669036269188,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-02,clamp_minus_normal,-8.251865801867098e-05,-0.00018358230590820312,0.00018358230590820312,86.66665649414062,-1.004089911778768e-05,-1.5186145901679993e-05,-0.00014575570821762085,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-01,response_minus_blank,-0.003784971544519067,-0.006018713116645813,0.006018713116645813,53.33331298828125,-0.0002394382158915202,-0.0026145372539758682,-0.0005357507616281509,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x-01,clamp_minus_normal,-4.385411739349365e-05,-9.718537330627441e-05,9.718537330627441e-05,86.66665649414062,-5.340278148651123e-06,-8.106231689453125e-06,-7.56680965423584e-05,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+00,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+00,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+01,response_minus_blank,0.0038918873760849237,0.006220921874046326,0.006220921874046326,53.33331298828125,0.0002546678980191549,0.002685403451323509,0.0005822759121656418,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+01,clamp_minus_normal,4.6350560296559706e-05,0.00010198354721069336,0.00010198354721069336,86.66665649414062,5.685587724049887e-06,8.629634976387024e-06,7.669627666473389e-05,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+02,response_minus_blank,0.007890146225690842,0.01264384388923645,0.01264384388923645,53.33331298828125,0.0005245576302210491,0.00544184073805809,0.001210661605000496,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+02,clamp_minus_normal,9.219149796990678e-05,0.000202178955078125,0.000202178955078125,86.66665649414062,1.1377533276875815e-05,1.722387969493866e-05,0.00014970265328884125,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+03,response_minus_blank,0.012590461410582066,0.019981473684310913,0.019981473684310913,53.33331298828125,0.000966853698094686,0.008446674793958664,0.003186900168657303,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+03,clamp_minus_normal,0.0001347084908047691,0.0002947002649307251,0.0002947002649307251,86.66665649414062,1.669198274612427e-05,2.520345151424408e-05,0.00021464377641677856,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+04,response_minus_blank,0.01739313080906868,0.027175992727279663,0.027175992727279663,53.33331298828125,0.0015711843967437743,0.011202888563275337,0.0067612174898386,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+04,clamp_minus_normal,0.00017039974045474082,0.0003723651170730591,0.0003723651170730591,86.66665649414062,2.1066367626190186e-05,3.184005618095398e-05,0.0002669580280780792,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+05,response_minus_blank,0.016819989308714867,0.026837214827537537,0.026837214827537537,53.33331298828125,0.0012688795725504557,0.011352121829986572,0.003913296386599541,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+05,clamp_minus_normal,0.00018993814592249691,0.0004127621650695801,0.0004127621650695801,86.66665649414062,2.280205488204956e-05,3.585033118724823e-05,0.0002917647361755371,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+06,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+06,clamp_minus_normal,0.0002001166285481304,0.00043314695358276367,0.00043314695358276367,86.66665649414062,2.3242632548014322e-05,3.802403807640076e-05,0.0003022588789463043,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+07,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+07,clamp_minus_normal,0.00020473003678489476,0.00044192373752593994,0.00044192373752593994,86.66665649414062,2.3089150587717692e-05,3.905966877937317e-05,0.00030481070280075073,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+08,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+08,clamp_minus_normal,0.00020599464187398553,0.00044380128383636475,0.00044380128383636475,80.0,2.2726058959960936e-05,3.940984606742859e-05,0.0003034360706806183,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+09,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+09,clamp_minus_normal,0.0002060810656985268,0.0004437863826751709,0.0004437863826751709,80.0,2.2459328174591065e-05,3.949180245399475e-05,0.00030179135501384735,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+10,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+10,clamp_minus_normal,0.00020598173432517797,0.00044348835945129395,0.00044348835945129395,80.0,2.234319845835368e-05,3.949552774429321e-05,0.00030097179114818573,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+11,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+11,clamp_minus_normal,0.00020594001398421824,0.00044339895248413086,0.00044339895248413086,80.0,2.2312998771667482e-05,3.949366509914398e-05,0.0003007426857948303,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+12,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_x+12,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-12,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-12,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-11,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-11,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-10,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-10,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-09,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-09,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-08,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-08,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-07,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-07,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-06,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-06,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-05,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-05,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-04,response_minus_blank,-0.014503766782581806,-0.022879287600517273,0.022879287600517273,53.33331298828125,-0.000867118239402771,-0.01003909483551979,-0.001863023266196251,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-04,clamp_minus_normal,-0.00016501745267305523,-0.0003654211759567261,0.0003654211759567261,86.66665649414062,-1.6449292500813804e-05,-3.071129322052002e-05,-0.00028373487293720245,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-03,response_minus_blank,-0.011035075411200523,-0.017454490065574646,0.017454490065574646,53.33331298828125,-0.0006728124618530273,-0.007632950320839882,-0.0014669913798570633,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-03,clamp_minus_normal,-0.00012747346772812307,-0.0002811998128890991,0.0002811998128890991,86.66665649414062,-1.2871225674947104e-05,-2.382136881351471e-05,-0.00021438486874103546,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-02,response_minus_blank,-0.007462740875780582,-0.011835619807243347,0.011835619807243347,53.33331298828125,-0.0004636475443840027,-0.005158480256795883,-0.001024669036269188,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-02,clamp_minus_normal,-8.74877005117014e-05,-0.00019225478172302246,0.00019225478172302246,86.66665649414062,-8.940895398457845e-06,-1.640990376472473e-05,-0.00014399737119674683,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-01,response_minus_blank,-0.003784969449043274,-0.006018713116645813,0.006018713116645813,53.33331298828125,-0.00023943801720937094,-0.0026145335286855698,-0.0005357507616281509,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x-01,clamp_minus_normal,-4.50253501185216e-05,-9.85860824584961e-05,9.85860824584961e-05,86.66665649414062,-4.654924074808757e-06,-8.475035429000854e-06,-7.253885269165039e-05,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+00,response_minus_blank,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+00,clamp_minus_normal,0.0,0.0,0.0,,0.0,0.0,0.0,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+01,response_minus_blank,0.0038918873760849237,0.006220921874046326,0.006220921874046326,53.33331298828125,0.00025466779867808025,0.002685403451323509,0.0005822740495204926,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+01,clamp_minus_normal,4.7594308853149414e-05,0.00010344386100769043,0.00010344386100769043,86.66665649414062,5.022188027699789e-06,9.028241038322449e-06,7.360614836215973e-05,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+02,response_minus_blank,0.007890145294368267,0.01264384388923645,0.01264384388923645,53.33331298828125,0.0005245575308799744,0.00544184073805809,0.001210661605000496,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+02,clamp_minus_normal,9.775757644092664e-05,0.0002117156982421875,0.0002117156982421875,86.66665649414062,1.0410845279693603e-05,1.8617138266563416e-05,0.00014825351536273956,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+03,response_minus_blank,0.011995884589850903,0.019271165132522583,0.019271165132522583,53.33331298828125,0.0008097598950068157,0.008270075544714928,0.0018851906061172485,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+03,clamp_minus_normal,0.00015052953676786274,0.00032489001750946045,0.00032489001750946045,86.66665649414062,1.61739190419515e-05,2.876855432987213e-05,0.0002239476889371872,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+04,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+04,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+05,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+05,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+06,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+06,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+07,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+07,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+08,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+08,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+09,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+09,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+10,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+10,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+11,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+11,clamp_minus_normal,0.0002059360413113609,0.000443384051322937,0.000443384051322937,80.0,2.230912446975708e-05,3.949366509914398e-05,0.0003007110208272934,R4,,
68#7,PC_ON,R4_H1_off,probability,Mach,Mach_uniform_x+12,response_minus_blank,0.016210084781050682,0.026105031371116638,0.026105031371116638,53.33331298828125,0.001110355257987976,0.011170787736773491,0.002605888992547989,R4,,
