cell_id,group,mode,channel,profile,region,overshoot_above_plateaus,undershoot_below_plateaus,max_minus_upper_plateau,min_minus_lower_plateau,max_x_pixels,min_x_pixels
67#33,MC_OFF,R4_H1_off,logit,ramp,bright_boundary,0.0,-0.006113886833190918,-0.36289238929748535,-0.006113886833190918,2,5
67#33,MC_OFF,R4_H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.36289238929748535,-6,-2
67#33,MC_OFF,R4_H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.36289238929748535,0.0,2,4
67#33,MC_OFF,R4_H1_off,probability,ramp,dark_boundary,0.0010255873203277588,0.0,0.0010255873203277588,0.04803106188774109,-5,-2
67#33,MC_OFF,R4_H1_off,probability,ramp,bright_boundary,0.0,-0.0006914138793945312,-0.05337688326835632,-0.0006914138793945312,2,5
67#33,MC_OFF,R4_H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.048031046986579895,-6,-2
67#33,MC_OFF,R4_H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.05337688326835632,0.0,2,4
67#33,MC_OFF,R4_AC_off,logit,ramp,dark_boundary,0.00443577766418457,0.0,0.00443577766418457,0.45113492012023926,-5,-2
67#33,MC_OFF,R4_AC_off,logit,ramp,bright_boundary,0.0,-0.004436016082763672,-0.4511350393295288,-0.004436016082763672,2,5
67#33,MC_OFF,R4_AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.44917547702789307,-6,-2
67#33,MC_OFF,R4_AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.44917547702789307,0.0,2,4
67#33,MC_OFF,R4_AC_off,probability,ramp,dark_boundary,0.0007902979850769043,0.0,0.0007902979850769043,0.05910022556781769,-5,-2
67#33,MC_OFF,R4_AC_off,probability,ramp,bright_boundary,0.0,-0.00046218931674957275,-0.06708671152591705,-0.00046218931674957275,2,5
67#33,MC_OFF,R4_AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.058789387345314026,-6,-2
67#33,MC_OFF,R4_AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.06684938073158264,0.0,2,4
67#33,MC_OFF,LN,logit,ramp,dark_boundary,0.0,0.0,-0.0017839670181274414,0.364449143409729,-6,-2
67#33,MC_OFF,LN,logit,ramp,bright_boundary,0.0,0.0,-0.3602299690246582,0.002042055130004883,2,6
67#33,MC_OFF,LN,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.36425256729125977,-6,-2
67#33,MC_OFF,LN,logit,matched_uniform,bright_boundary,0.0,0.0,-0.36425256729125977,0.0,2,4
67#33,MC_OFF,LN,probability,ramp,dark_boundary,0.0,0.0,-0.0002476423978805542,0.03785164654254913,-6,-2
67#33,MC_OFF,LN,probability,ramp,bright_boundary,0.0,0.0,-0.04254823178052902,0.0001756921410560608,2,6
67#33,MC_OFF,LN,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.03782542049884796,-6,-2
67#33,MC_OFF,LN,probability,matched_uniform,bright_boundary,0.0,0.0,-0.04293964058160782,0.0,2,4
67#34,PC_ON,R4_normal,logit,ramp,dark_boundary,0.0,-0.004932045936584473,-0.1527259349822998,-0.004932045936584473,-2,-4
67#34,PC_ON,R4_normal,logit,ramp,bright_boundary,0.004931926727294922,0.0,0.004931926727294922,0.15272581577301025,4,2
67#34,PC_ON,R4_normal,logit,matched_uniform,dark_boundary,0.0,0.0,-0.15236878395080566,0.0,-2,-6
67#34,PC_ON,R4_normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.15236890316009521,4,2
67#34,PC_ON,R4_normal,probability,ramp,dark_boundary,0.0,-0.0005316063761711121,-0.018184393644332886,-0.0005316063761711121,-2,-4
67#34,PC_ON,R4_normal,probability,ramp,bright_boundary,0.0006131529808044434,0.0,0.0006131529808044434,0.017244942486286163,4,2
67#34,PC_ON,R4_normal,probability,matched_uniform,dark_boundary,0.0,0.0,-0.01814490556716919,0.0,-2,-6
67#34,PC_ON,R4_normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.017201639711856842,4,2
67#34,PC_ON,R4_H1_off,logit,ramp,dark_boundary,0.0,-0.0030440092086791992,-0.16696012020111084,-0.0030440092086791992,-2,-4
67#34,PC_ON,R4_H1_off,logit,ramp,bright_boundary,0.0030440092086791992,0.0,0.0030440092086791992,0.16696012020111084,4,2
67#34,PC_ON,R4_H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.16696012020111084,0.0,-2,-6
67#34,PC_ON,R4_H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.16696012020111084,4,2
67#34,PC_ON,R4_H1_off,probability,ramp,dark_boundary,0.0,-0.0003260970115661621,-0.01991930603981018,-0.0003260970115661621,-2,-4
67#34,PC_ON,R4_H1_off,probability,ramp,bright_boundary,0.0003804713487625122,0.0,0.0003804713487625122,0.018816150724887848,4,2
67#34,PC_ON,R4_H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.01991930603981018,0.0,-2,-6
67#34,PC_ON,R4_H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.018816150724887848,4,2
67#34,PC_ON,R4_AC_off,logit,ramp,dark_boundary,0.0,-0.0014598369598388672,-0.28358709812164307,-0.0014598369598388672,-2,-5
67#34,PC_ON,R4_AC_off,logit,ramp,bright_boundary,0.0014598369598388672,0.0,0.0014598369598388672,0.28358709812164307,5,2
67#34,PC_ON,R4_AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.28296470642089844,0.0,-2,-6
67#34,PC_ON,R4_AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.282964825630188,4,2
67#34,PC_ON,R4_AC_off,probability,ramp,dark_boundary,0.0,-0.0001358911395072937,-0.03451263904571533,-0.0001358911395072937,-2,-5
67#34,PC_ON,R4_AC_off,probability,ramp,bright_boundary,0.00020666420459747314,0.0,0.00020666420459747314,0.03139235079288483,5,2
67#34,PC_ON,R4_AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.03444785624742508,0.0,-2,-6
67#34,PC_ON,R4_AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.03131242096424103,4,2
67#34,PC_ON,LN,logit,ramp,dark_boundary,0.0,-0.0013823509216308594,-0.19322311878204346,-0.0013823509216308594,-2,-6
67#34,PC_ON,LN,logit,ramp,bright_boundary,0.0,0.0,-0.0005645751953125,0.1766752004623413,6,2
67#34,PC_ON,LN,logit,matched_uniform,dark_boundary,0.0,0.0,-0.18492233753204346,0.0,-2,-6
67#34,PC_ON,LN,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.18492233753204346,4,2
67#34,PC_ON,LN,probability,ramp,dark_boundary,0.0,-0.0001501217484474182,-0.021085083484649658,-0.0001501217484474182,-2,-6
67#34,PC_ON,LN,probability,ramp,bright_boundary,0.0,0.0,-9.827315807342529e-05,0.017951227724552155,6,2
67#34,PC_ON,LN,probability,matched_uniform,dark_boundary,0.0,0.0,-0.02025683969259262,0.0,-2,-6
67#34,PC_ON,LN,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.018889732658863068,4,2
68#3,MC_OFF,R4_normal,logit,ramp,dark_boundary,0.010781347751617432,0.0,0.010781347751617432,0.17913037538528442,-5,-2
68#3,MC_OFF,R4_normal,logit,ramp,bright_boundary,0.0,-0.010781288146972656,-0.17913025617599487,-0.010781288146972656,2,5
68#3,MC_OFF,R4_normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.1789042353630066,-6,-2
68#3,MC_OFF,R4_normal,logit,matched_uniform,bright_boundary,0.0,0.0,-0.17890417575836182,0.0,2,4
68#3,MC_OFF,R4_normal,probability,ramp,dark_boundary,0.0023380517959594727,0.0,0.0023380517959594727,0.036214351654052734,-5,-2
68#3,MC_OFF,R4_normal,probability,ramp,bright_boundary,0.0,-0.002088576555252075,-0.03744560480117798,-0.002088576555252075,2,5
68#3,MC_OFF,R4_normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.03616639971733093,-6,-2
68#3,MC_OFF,R4_normal,probability,matched_uniform,bright_boundary,0.0,0.0,-0.03740054368972778,0.0,2,4
68#3,MC_OFF,R4_H1_off,logit,ramp,dark_boundary,0.010154426097869873,0.0,0.010154426097869873,0.18981891870498657,-5,-2
68#3,MC_OFF,R4_H1_off,logit,ramp,bright_boundary,0.0,-0.010154485702514648,-0.18981903791427612,-0.010154485702514648,2,5
68#3,MC_OFF,R4_H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.18981891870498657,-6,-2
68#3,MC_OFF,R4_H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.18981903791427612,0.0,2,4
68#3,MC_OFF,R4_H1_off,probability,ramp,dark_boundary,0.002211332321166992,0.0,0.002211332321166992,0.03834503889083862,-5,-2
68#3,MC_OFF,R4_H1_off,probability,ramp,bright_boundary,0.0,-0.0019564926624298096,-0.039705902338027954,-0.0019564926624298096,2,5
68#3,MC_OFF,R4_H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.03834503889083862,-6,-2
68#3,MC_OFF,R4_H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.039705902338027954,0.0,2,4
68#3,MC_OFF,R4_AC_off,logit,ramp,dark_boundary,0.0013492703437805176,0.0,0.0013492703437805176,0.41548651456832886,-5,-2
68#3,MC_OFF,R4_AC_off,logit,ramp,bright_boundary,0.0,-0.001349329948425293,-0.4154866337776184,-0.001349329948425293,2,5
68#3,MC_OFF,R4_AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.41489142179489136,-6,-2
68#3,MC_OFF,R4_AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.4148915410041809,0.0,2,4
68#3,MC_OFF,R4_AC_off,probability,ramp,dark_boundary,0.00031816959381103516,0.0,0.00031816959381103516,0.08191382884979248,-5,-2
68#3,MC_OFF,R4_AC_off,probability,ramp,bright_boundary,0.0,-0.000225946307182312,-0.08835974335670471,-0.000225946307182312,2,5
68#3,MC_OFF,R4_AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.08178147673606873,-6,-2
68#3,MC_OFF,R4_AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.08824843168258667,0.0,2,4
68#3,MC_OFF,LN,logit,ramp,dark_boundary,0.0,0.0,-5.125999450683594e-06,0.32567286491394043,-6,-2
68#3,MC_OFF,LN,logit,ramp,bright_boundary,0.0,0.0,-0.13490605354309082,0.044182419776916504,2,6
68#3,MC_OFF,LN,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.252266526222229,-6,-2
68#3,MC_OFF,LN,logit,matched_uniform,bright_boundary,0.0,0.0,-0.2522667646408081,0.0,2,4
68#3,MC_OFF,LN,probability,ramp,dark_boundary,0.0,0.0,-8.940696716308594e-07,0.04967121779918671,-6,-2
68#3,MC_OFF,LN,probability,ramp,bright_boundary,0.0,0.0,-0.02274411916732788,0.005816608667373657,2,6
68#3,MC_OFF,LN,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.03705763816833496,-6,-2
68#3,MC_OFF,LN,probability,matched_uniform,bright_boundary,0.0,0.0,-0.04026572406291962,0.0,2,4
68#4,PC_ON,R4_normal,logit,ramp,dark_boundary,0.0006778240203857422,0.0,0.0006778240203857422,0.19935202598571777,-6,-2
68#4,PC_ON,R4_normal,logit,ramp,bright_boundary,0.0,-0.0006775856018066406,-0.19935142993927002,-0.0006775856018066406,2,6
68#4,PC_ON,R4_normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.1986778974533081,-6,-2
68#4,PC_ON,R4_normal,logit,matched_uniform,bright_boundary,0.0,0.0,-0.1986774206161499,0.0,2,4
68#4,PC_ON,R4_normal,probability,ramp,dark_boundary,0.00010412931442260742,0.0,0.00010412931442260742,0.026665642857551575,-6,-2
68#4,PC_ON,R4_normal,probability,ramp,bright_boundary,0.0,-8.279085159301758e-05,-0.02822253108024597,-8.279085159301758e-05,2,6
68#4,PC_ON,R4_normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.0265674889087677,-6,-2
68#4,PC_ON,R4_normal,probability,matched_uniform,bright_boundary,0.0,0.0,-0.028135061264038086,0.0,2,4
68#4,PC_ON,R4_H1_off,logit,ramp,dark_boundary,0.0,0.0,0.0,0.21432089805603027,-6,-2
68#4,PC_ON,R4_H1_off,logit,ramp,bright_boundary,0.0,0.0,-0.21432077884674072,0.0,2,6
68#4,PC_ON,R4_H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.21432089805603027,-6,-2
68#4,PC_ON,R4_H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.21432077884674072,0.0,2,4
68#4,PC_ON,R4_H1_off,probability,ramp,dark_boundary,0.0,0.0,0.0,0.02859531342983246,-6,-2
68#4,PC_ON,R4_H1_off,probability,ramp,bright_boundary,0.0,0.0,-0.030420616269111633,0.0,2,6
68#4,PC_ON,R4_H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.02859531342983246,-6,-2
68#4,PC_ON,R4_H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.030420616269111633,0.0,2,4
68#4,PC_ON,R4_AC_off,logit,ramp,dark_boundary,0.0,-0.00020575523376464844,-0.06170976161956787,-0.00020575523376464844,-2,-5
68#4,PC_ON,R4_AC_off,logit,ramp,bright_boundary,0.00020563602447509766,0.0,0.00020563602447509766,0.06170976161956787,5,2
68#4,PC_ON,R4_AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.0616225004196167,0.0,-2,-6
68#4,PC_ON,R4_AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.0616222620010376,4,2
68#4,PC_ON,R4_AC_off,probability,ramp,dark_boundary,0.0,-2.6434659957885742e-05,-0.008620545268058777,-2.6434659957885742e-05,-2,-5
68#4,PC_ON,R4_AC_off,probability,ramp,bright_boundary,3.0234456062316895e-05,0.0,3.0234456062316895e-05,0.008362486958503723,5,2
68#4,PC_ON,R4_AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.008608907461166382,0.0,-2,-6
68#4,PC_ON,R4_AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.008350059390068054,4,2
68#4,PC_ON,LN,logit,ramp,dark_boundary,0.0,0.0,-1.1920928955078125e-07,0.22574639320373535,-6,-2
68#4,PC_ON,LN,logit,ramp,bright_boundary,0.0,0.0,-0.2151864767074585,1.430511474609375e-06,2,6
68#4,PC_ON,LN,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.220467209815979,-6,-2
68#4,PC_ON,LN,logit,matched_uniform,bright_boundary,0.0,0.0,-0.220467209815979,0.0,2,4
68#4,PC_ON,LN,probability,ramp,dark_boundary,0.0,0.0,-1.4901161193847656e-08,0.027727648615837097,-6,-2
68#4,PC_ON,LN,probability,ramp,bright_boundary,0.0,0.0,-0.02829568088054657,1.4901161193847656e-07,2,6
68#4,PC_ON,LN,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.027010709047317505,-6,-2
68#4,PC_ON,LN,probability,matched_uniform,bright_boundary,0.0,0.0,-0.02892152965068817,0.0,2,4
68#7,PC_ON,R4_normal,logit,ramp,dark_boundary,0.0,-0.008468985557556152,-0.17647743225097656,-0.008468985557556152,-2,-4
68#7,PC_ON,R4_normal,logit,ramp,bright_boundary,0.008468866348266602,0.0,0.008468866348266602,0.17647743225097656,4,2
68#7,PC_ON,R4_normal,logit,matched_uniform,dark_boundary,0.0,0.0,-0.17643654346466064,0.0,-2,-6
68#7,PC_ON,R4_normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.1764366626739502,4,2
68#7,PC_ON,R4_normal,probability,ramp,dark_boundary,0.0,-0.0009709447622299194,-0.023384377360343933,-0.0009709447622299194,-2,-4
68#7,PC_ON,R4_normal,probability,ramp,bright_boundary,0.0012185722589492798,0.0,0.0012185722589492798,0.022136718034744263,4,2
68#7,PC_ON,R4_normal,probability,matched_uniform,dark_boundary,0.0,0.0,-0.023379415273666382,0.0,-2,-6
68#7,PC_ON,R4_normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.022131159901618958,4,2
68#7,PC_ON,R4_H1_off,logit,ramp,dark_boundary,0.0,-0.008208870887756348,-0.1785895824432373,-0.008208870887756348,-2,-4
68#7,PC_ON,R4_H1_off,logit,ramp,bright_boundary,0.008208274841308594,0.0,0.008208274841308594,0.17858946323394775,4,2
68#7,PC_ON,R4_H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.1785895824432373,0.0,-2,-6
68#7,PC_ON,R4_H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.17858946323394775,4,2
68#7,PC_ON,R4_H1_off,probability,ramp,dark_boundary,0.0,-0.0009393244981765747,-0.023672819137573242,-0.0009393244981765747,-2,-4
68#7,PC_ON,R4_H1_off,probability,ramp,bright_boundary,0.0011830329895019531,0.0,0.0011830329895019531,0.02239394187927246,4,2
68#7,PC_ON,R4_H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.023672819137573242,0.0,-2,-6
68#7,PC_ON,R4_H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.02239394187927246,4,2
68#7,PC_ON,R4_AC_off,logit,ramp,dark_boundary,0.0,-0.0002766847610473633,-0.39317643642425537,-0.0002766847610473633,-2,-5
68#7,PC_ON,R4_AC_off,logit,ramp,bright_boundary,0.00027692317962646484,0.0,0.00027692317962646484,0.3931766748428345,5,2
68#7,PC_ON,R4_AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.393058180809021,0.0,-2,-6
68#7,PC_ON,R4_AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.3930586576461792,4,2
68#7,PC_ON,R4_AC_off,probability,ramp,dark_boundary,0.0,-2.6114284992218018e-05,-0.05416303873062134,-2.6114284992218018e-05,-2,-5
68#7,PC_ON,R4_AC_off,probability,ramp,bright_boundary,4.6581029891967773e-05,0.0,4.6581029891967773e-05,0.047598592936992645,5,2
68#7,PC_ON,R4_AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.054149970412254333,0.0,-2,-6
68#7,PC_ON,R4_AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.047581128776073456,4,2
68#7,PC_ON,LN,logit,ramp,dark_boundary,0.0,-0.004460334777832031,-0.18727707862854004,-0.004460334777832031,-2,-4
68#7,PC_ON,LN,logit,ramp,bright_boundary,0.0,0.0,-0.0004687309265136719,0.10752224922180176,6,2
68#7,PC_ON,LN,logit,matched_uniform,dark_boundary,0.0,0.0,-0.14711213111877441,0.0,-2,-6
68#7,PC_ON,LN,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.14711236953735352,4,2
68#7,PC_ON,LN,probability,ramp,dark_boundary,0.0,-0.0004371330142021179,-0.01973836123943329,-0.0004371330142021179,-2,-4
68#7,PC_ON,LN,probability,ramp,bright_boundary,0.0,0.0,-8.909404277801514e-05,0.010651297867298126,6,2
68#7,PC_ON,LN,probability,matched_uniform,dark_boundary,0.0,0.0,-0.015850886702537537,0.0,-2,-6
68#7,PC_ON,LN,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.014937929809093475,4,2
68#10,MC_ON,R4_normal,logit,ramp,dark_boundary,0.0,-0.009315252304077148,-0.06701970100402832,-0.009315252304077148,-2,-5
68#10,MC_ON,R4_normal,logit,ramp,bright_boundary,0.0093153715133667,0.0,0.0093153715133667,0.06701970100402832,5,2
68#10,MC_ON,R4_normal,logit,matched_uniform,dark_boundary,0.0,0.0,-0.06697392463684082,0.0,-2,-6
68#10,MC_ON,R4_normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.06697392463684082,4,2
68#10,MC_ON,R4_normal,probability,ramp,dark_boundary,0.0,-0.0013780146837234497,-0.010401859879493713,-0.0013780146837234497,-2,-5
68#10,MC_ON,R4_normal,probability,ramp,bright_boundary,0.0014803558588027954,0.0,0.0014803558588027954,0.010161101818084717,5,2
68#10,MC_ON,R4_normal,probability,matched_uniform,dark_boundary,0.0,0.0,-0.010395064949989319,0.0,-2,-6
68#10,MC_ON,R4_normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.010153844952583313,4,2
68#10,MC_ON,R4_H1_off,logit,ramp,dark_boundary,0.0,-0.008983135223388672,-0.07629871368408203,-0.008983135223388672,-2,-5
68#10,MC_ON,R4_H1_off,logit,ramp,bright_boundary,0.008983016014099121,0.0,0.008983016014099121,0.07629823684692383,5,2
68#10,MC_ON,R4_H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.07629871368408203,0.0,-2,-6
68#10,MC_ON,R4_H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.07629823684692383,4,2
68#10,MC_ON,R4_H1_off,probability,ramp,dark_boundary,0.0,-0.0013198554515838623,-0.011849448084831238,-0.0013198554515838623,-2,-5
68#10,MC_ON,R4_H1_off,probability,ramp,bright_boundary,0.0014367401599884033,0.0,0.0014367401599884033,0.01156046986579895,5,2
68#10,MC_ON,R4_H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.011849448084831238,0.0,-2,-6
68#10,MC_ON,R4_H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.01156046986579895,4,2
68#10,MC_ON,R4_AC_off,logit,ramp,dark_boundary,0.0,-0.001798868179321289,-0.2679365873336792,-0.001798868179321289,-2,-5
68#10,MC_ON,R4_AC_off,logit,ramp,bright_boundary,0.0017991065979003906,0.0,0.0017991065979003906,0.26793670654296875,5,2
68#10,MC_ON,R4_AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.2671436071395874,0.0,-2,-6
68#10,MC_ON,R4_AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.26714372634887695,4,2
68#10,MC_ON,R4_AC_off,probability,ramp,dark_boundary,0.0,-0.0002273470163345337,-0.04276131093502045,-0.0002273470163345337,-2,-5
68#10,MC_ON,R4_AC_off,probability,ramp,bright_boundary,0.0003263503313064575,0.0,0.0003263503313064575,0.03949756920337677,5,2
68#10,MC_ON,R4_AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.04265061020851135,0.0,-2,-6
68#10,MC_ON,R4_AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.039364829659461975,4,2
68#10,MC_ON,LN,logit,ramp,dark_boundary,0.0,-4.935264587402344e-05,-0.17378973960876465,-4.935264587402344e-05,-2,-4
68#10,MC_ON,LN,logit,ramp,bright_boundary,0.0,0.0,-0.05621957778930664,0.03604269027709961,6,2
68#10,MC_ON,LN,logit,matched_uniform,dark_boundary,0.0,0.0,-0.13112401962280273,0.0,-2,-6
68#10,MC_ON,LN,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.13112425804138184,4,2
68#10,MC_ON,LN,probability,ramp,dark_boundary,0.0,-7.323920726776123e-06,-0.01338931918144226,-7.323920726776123e-06,-2,-4
68#10,MC_ON,LN,probability,ramp,bright_boundary,0.0,0.0,-0.005111075937747955,0.0021791234612464905,6,2
68#10,MC_ON,LN,probability,matched_uniform,dark_boundary,0.0,0.0,-0.010719932615756989,0.0,-2,-6
68#10,MC_ON,LN,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.009378477931022644,4,2
68#11,PC_OFF,R4_normal,logit,ramp,dark_boundary,0.002043604850769043,0.0,0.002043604850769043,0.5017409324645996,-5,-2
68#11,PC_OFF,R4_normal,logit,ramp,bright_boundary,0.0,-0.0020432472229003906,-0.5017410516738892,-0.0020432472229003906,2,5
68#11,PC_OFF,R4_normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.5017132759094238,-6,-2
68#11,PC_OFF,R4_normal,logit,matched_uniform,bright_boundary,0.0,0.0,-0.5017131567001343,0.0,2,4
68#11,PC_OFF,R4_normal,probability,ramp,dark_boundary,0.00035099685192108154,0.0,0.00035099685192108154,0.05901572108268738,-5,-2
68#11,PC_OFF,R4_normal,probability,ramp,bright_boundary,0.0,-0.0001804828643798828,-0.06898243725299835,-0.0001804828643798828,2,5
68#11,PC_OFF,R4_normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.05901157855987549,-6,-2
68#11,PC_OFF,R4_normal,probability,matched_uniform,bright_boundary,0.0,0.0,-0.06897950172424316,0.0,2,4
68#11,PC_OFF,R4_H1_off,logit,ramp,dark_boundary,0.001976609230041504,0.0,0.001976609230041504,0.5027143955230713,-5,-2
68#11,PC_OFF,R4_H1_off,logit,ramp,bright_boundary,0.0,-0.0019767284393310547,-0.5027142763137817,-0.0019767284393310547,2,5
68#11,PC_OFF,R4_H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.5027143955230713,-6,-2
68#11,PC_OFF,R4_H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.5027142763137817,0.0,2,4
68#11,PC_OFF,R4_H1_off,probability,ramp,dark_boundary,0.000339701771736145,0.0,0.000339701771736145,0.05912012606859207,-5,-2
68#11,PC_OFF,R4_H1_off,probability,ramp,bright_boundary,0.0,-0.00017441809177398682,-0.06912976503372192,-0.00017441809177398682,2,5
68#11,PC_OFF,R4_H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.059120140969753265,-6,-2
68#11,PC_OFF,R4_H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.06912976503372192,0.0,2,4
68#11,PC_OFF,R4_AC_off,logit,ramp,dark_boundary,7.927417755126953e-05,0.0,7.927417755126953e-05,0.6013548374176025,-5,-2
68#11,PC_OFF,R4_AC_off,logit,ramp,bright_boundary,0.0,-7.963180541992188e-05,-0.6013551950454712,-7.963180541992188e-05,2,5
68#11,PC_OFF,R4_AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.6013212203979492,-6,-2
68#11,PC_OFF,R4_AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.6013212203979492,0.0,2,4
68#11,PC_OFF,R4_AC_off,probability,ramp,dark_boundary,1.455843448638916e-05,0.0,1.455843448638916e-05,0.06965371966362,-5,-2
68#11,PC_OFF,R4_AC_off,probability,ramp,bright_boundary,0.0,-6.318092346191406e-06,-0.08421224355697632,-6.318092346191406e-06,2,5
68#11,PC_OFF,R4_AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.06964848935604095,-6,-2
68#11,PC_OFF,R4_AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.08420883119106293,0.0,2,4
68#11,PC_OFF,LN,logit,ramp,dark_boundary,0.0,0.0,-0.016224265098571777,0.41091108322143555,-6,-2
68#11,PC_OFF,LN,logit,ramp,bright_boundary,0.0,0.0,-0.3872290849685669,0.02221965789794922,2,6
68#11,PC_OFF,LN,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.41796231269836426,-6,-2
68#11,PC_OFF,LN,logit,matched_uniform,bright_boundary,0.0,0.0,-0.4179624319076538,0.0,2,4
68#11,PC_OFF,LN,probability,ramp,dark_boundary,0.0,0.0,-0.001995489001274109,0.03549214452505112,-6,-2
68#11,PC_OFF,LN,probability,ramp,bright_boundary,0.0,0.0,-0.039678871631622314,0.0015323162078857422,2,6
68#11,PC_OFF,LN,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.03624711185693741,-6,-2
68#11,PC_OFF,LN,probability,matched_uniform,bright_boundary,0.0,0.0,-0.042171455919742584,0.0,2,4
69#3,PC_OFF,R4_normal,logit,ramp,dark_boundary,0.008209586143493652,0.0,0.008209586143493652,0.20268458127975464,-4,-2
