cell_id,group,mode,channel,family,name,kind,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,0.0027982911560684443,0.0055558085441589355,0.0055558085441589355,113.33331298828125,0.0005628093083699545,0.0011360794305801392,0.003997579216957092
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,0.0006327092414721847,0.0011895298957824707,0.0011895298957824707,113.33331298828125,0.00011764625708262126,0.0002688691020011902,0.0008115284144878387
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,0.0009107788209803402,0.0018292069435119629,0.0018292069435119629,106.66665649414062,0.0001884595553080241,0.0003397911787033081,0.0015153586864471436
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,0.0001863737852545455,0.0003725290298461914,0.0003725290298461914,106.66665649414062,3.6919713020324705e-05,6.914511322975159e-05,0.0002932026982307434
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,-3.973643192267673e-09,-5.960464477539063e-08,5.960464477539063e-08,26.666656494140625,3.973642985026042e-10,-1.4901161193847656e-08,1.4901161193847656e-08
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,0.0,2.9802322387695312e-08,2.9802322387695312e-08,113.33331298828125,3.973642985026042e-10,0.0,7.450580596923828e-09
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,-7.947286384535346e-09,-5.960464477539063e-08,5.960464477539063e-08,60.0,-7.947285970052084e-10,0.0,-7.450580596923828e-09
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,-1.9868215961338365e-09,-2.9802322387695312e-08,2.9802322387695312e-08,60.0,-1.986821492513021e-10,0.0,0.0
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,0.0,0.0,0.0,,0.0,0.0,0.0
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,7.947286384535346e-09,1.1920928955078125e-07,1.1920928955078125e-07,40.0,3.973642985026042e-10,1.4901161193847656e-08,0.0
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,1.9868215961338365e-09,2.9802322387695312e-08,2.9802322387695312e-08,40.0,1.986821492513021e-10,3.725290298461914e-09,0.0
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,-7.947286384535346e-09,-1.1920928955078125e-07,1.1920928955078125e-07,53.33331298828125,-7.947285970052084e-10,0.0,0.0
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,-3.973643192267673e-09,-5.960464477539063e-08,5.960464477539063e-08,53.33331298828125,-3.973642985026042e-10,0.0,0.0
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,-0.0009107867954298854,-0.0018292665481567383,0.0018292665481567383,106.66665649414062,-0.0001884587605794271,-0.00033979862928390503,-0.0015153363347053528
67#4,PC_OFF,H1_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,-0.00015465915203094482,-0.0003079622983932495,0.0003079622983932495,113.33331298828125,-3.215978542963664e-05,-5.9681013226509094e-05,-0.00026027485728263855
67#4,PC_OFF,H1_off,logit,Mach_bands,ramp_minus_matched_uniform_x+04,overlapping_minus_exclusive_pair,-0.0027983030304312706,-0.00555574893951416,0.00555574893951416,113.33331298828125,-0.0005628077189127605,-0.0011361092329025269,-0.003997519612312317
